index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth,dt_smooth,time,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
8,3.3541019662496847,736772.6256944444,736772.6256944444,736772.6256944444,5.0,2.677945044588987,8292,0.6708203932499369,1521496885.0,1521496890.0,1521496887.5,-0.6,0.3,647351.6,647348.6,647350.1,4185723.1,4185724.6,4185723.85,5.0,0.5,2.75,1.9019,110691.0,-0.5309523809523811,0.2392857142857143,8.0,35.0,2018-03-19 22:01:00.000000,-0.27741856801790915,-0.3508140683422353,0.2676128042523822,0.3402821450981255,0.008381762292744954,0.011247316133386781,-6.197020910991547,-2.420614863676807
9,2.23606797749979,736772.6256944444,736772.6256944444,736772.6256944444,5.0,2.677945044588987,8292,0.4472135954999579,1521496890.0,1521496895.0,1521496892.5,-0.4,0.2,647348.6,647346.6,647347.6,4185724.6,4185725.6,4185725.1,0.5,5.0,2.75,1.9019,110691.0,-0.4404761904761905,0.2119047619047619,8.0,35.0,2018-03-19 22:01:00.000000,-0.26901593773578136,-0.34351711297190596,0.2547883021928948,0.32965092452228684,0.01120219407911121,0.012796865829333468,-6.170906401575866,-2.4208552319106555
10,1.8027756377319943,736772.6256944444,736772.6256944444,736772.6256944444,5.0,2.5535900500422257,8292,0.3605551275463989,1521496895.0,1521496900.0,1521496897.5,-0.3,0.2,647346.6,647345.1,647345.85,4185725.6,4185726.6,4185726.1,5.0,2.0,3.5,1.8471,125171.0,-0.3678571428571429,0.18214285714285716,8.0,35.0,2018-03-19 22:01:00.000000,-0.2663737874493826,-0.34668277055568425,0.24311724206385532,0.3260776110557497,0.013658433891173806,0.012687228351576846,-6.324093452319533,-2.421112034737764
11,1.118033988749895,736772.6256944444,736772.6256944444,736772.6256944444,5.0,2.677945044588987,8292,0.22360679774997896,1521496900.0,1521496905.0,1521496902.5,-0.2,0.1,647345.1,647344.1,647344.6,4185726.6,4185727.1,4185726.85,2.0,5.0,3.5,1.8471,125171.0,-0.2892857142857143,0.1880952380952381,8.0,35.0,2018-03-19 22:01:00.000000,-0.2721834311107342,-0.3502202218253989,0.24219731433272362,0.32484589797056374,0.012078506407456405,0.01285721960481069,-6.341456,-2.4212273216377267
12,1.5811388300841898,736772.6256944444,736772.6256944444,736772.6256944444,5.0,2.8198420991931514,8292,0.31622776601683794,1521496905.0,1521496910.0,1521496907.5,-0.3,0.1,647344.1,647342.6,647343.35,4185727.1,4185727.6,4185727.35,5.0,2.5,3.75,1.8471,125171.0,-0.24404761904761904,0.18333333333333326,8.0,35.0,2018-03-19 22:01:00.000000,-0.27702448695641657,-0.34791396531985613,0.243860719929272,0.31991030012435306,0.012993983804889968,0.013171671416002298,-6.172985015535403,-2.4213774358390636
13,1.4142135623730951,736772.6256944444,736772.6256944444,736772.6256944444,5.0,2.3561944901923453,8292,0.28284271247461895,1521496910.0,1521496915.0,1521496912.5,-0.2,0.2,647342.6,647341.6,647342.1,4185727.6,4185728.6,4185728.1,2.5,5.0,3.75,1.8471,125171.0,-0.23095238095238094,0.17261904761904762,8.0,35.0,2018-03-19 22:01:00.000000,-0.28148911767324525,-0.34685306460328547,0.24496717407270785,0.3162006089664039,0.011521458239685534,0.014833611836851696,-6.061339652510415,-2.4216082979653057
14,2.0615528128088303,736772.6256944444,736772.6263888889,736772.6260416666,5.0,1.8157749899217608,8292,0.4123105625617661,1521496915.0,1521496920.0,1521496917.5,-0.1,0.4,647341.6,647341.1,647341.35,4185728.6,4185730.6,4185729.6,5.0,0.0,2.5,1.8044,117909.0,-0.2357142857142857,0.16904761904761906,8.0,35.0,2018-03-19 22:01:30.000000,-0.2935292268276074,-0.3553929881622441,0.2515122502227748,0.3210344416842019,0.011969270569395271,0.01312712338829107,-6.084739755062296,-2.421777708402963
15,1.5811388300841898,736772.6263888889,736772.6263888889,736772.6263888889,5.0,2.8198420991931514,8292,0.31622776601683794,1521496920.0,1521496925.0,1521496922.5,-0.3,0.1,647341.1,647339.6,647340.35,4185730.6,4185731.1,4185730.85,0.0,3.5,1.75,1.8044,117909.0,-0.225,0.18928571428571428,8.0,35.0,2018-03-19 22:02:00.000000,-0.3017026046444171,-0.3600460323336022,0.25549979342746915,0.32263605001190926,0.011799731193925661,0.012270187785317993,-6.070882038965237,-2.4219736860575574
16,1.5,736772.6263888889,736772.6263888889,736772.6263888889,5.0,3.1415926535897927,8292,0.3,1521496925.0,1521496930.0,1521496927.5,-0.3,0.0,647339.6,647338.1,647338.85,4185731.1,4185731.1,4185731.1,3.5,0.0,1.75,1.8044,117909.0,-0.2119047619047619,0.2011904761904762,8.0,35.0,2018-03-19 22:02:00.000000,-0.28307811423916335,-0.35174286538489674,0.2400873352945414,0.31476682156671565,0.01914716909597476,0.013601236264046496,-6.210906025602444,-2.4221309046347668
17,1.8027756377319943,736772.6263888889,736772.6263888889,736772.6263888889,5.0,2.5535900500422257,8292,0.3605551275463989,1521496930.0,1521496935.0,1521496932.5,-0.3,0.2,647338.1,647336.6,647337.35,4185731.1,4185732.1,4185731.6,0.0,0.0,0.0,1.7313,110002.0,-0.1738095238095238,0.24404761904761904,8.0,35.0,2018-03-19 22:02:00.000000,-0.26942459836106386,-0.3454895368605423,0.2292536004956292,0.30894652541428247,0.026552449802056337,0.014728121599657487,-6.3146594062826535,-2.4223060562859025
18,2.0,736772.6263888889,736772.6263888889,736772.6263888889,5.0,1.5707963267948966,8292,0.4,1521496935.0,1521496940.0,1521496937.5,0.0,0.4,647336.6,647336.6,647336.6,4185732.1,4185734.1,4185733.1,0.0,5.0,2.5,1.7313,110002.0,-0.16754921146540808,0.2771958098307816,8.0,36.0,2018-03-19 22:02:00.000000,-0.28745271305778586,-0.3526120647201203,0.24673034976625066,0.31628103880186764,0.02325215715805188,0.012985606657100274,-6.185183066837762,-2.422483297481103
19,1.4142135623730951,736772.6263888889,736772.6263888889,736772.6263888889,5.0,2.3561944901923453,8292,0.28284271247461895,1521496940.0,1521496945.0,1521496942.5,-0.2,0.2,647336.6,647335.6,647336.1,4185734.1,4185735.1,4185734.6,5.0,5.0,5.0,1.7313,110002.0,-0.18724696356275305,0.3469410706252812,8.0,36.0,2018-03-19 22:02:00.000000,-0.30419266394571853,-0.360534169486459,0.26271409026051135,0.3241145206776994,0.013898223034673932,0.010866796648255878,-6.065739999999999,-2.4226291344241155
20,3.6400549446402586,736772.6263888889,736772.6263888889,736772.6263888889,5.0,1.2924966677897851,8292,0.7280109889280518,1521496945.0,1521496950.0,1521496947.5,0.2,0.7,647335.6,647336.6,647336.1,4185735.1,4185738.6,4185736.85,5.0,0.0,2.5,1.7313,110002.0,-0.5468040807828439,0.10924422236102437,8.0,66.0,2018-03-19 22:02:00.000000,-0.30569397220255234,-0.3713143399833545,0.2639636700051113,0.3329971589413545,-0.0001982898304043329,0.00594519834703762,-6.06574,-2.4227227036205576
21,2.9154759474226504,736772.6263888889,736772.6263888889,736772.6263888889,6.0,2.601173153319209,8292,0.4859126579037751,1521496950.0,1521496956.0,1521496953.0,-0.4166666666666667,0.25,647336.6,647334.1,647335.35,4185738.6,4185740.1,4185739.35,0.0,4.5,2.25,1.5149,110015.0,-0.4758564748544709,0.2389540986735376,8.0,76.0,2018-03-19 22:02:00.000000,-0.30822066085528493,-0.36997855313884176,0.2726955395159245,0.3358677675873678,-3.89686978204129e-06,0.003293401268406465,-5.858968513219054,-2.423172414341335
22,4.242640687119285,736772.6263888889,736772.6263888889,736772.6263888889,5.0,2.3561944901923453,8292,0.8485281374238569,1521496956.0,1521496961.0,1521496958.5,-0.6,0.6,647334.1,647331.1,647332.6,4185740.1,4185743.1,4185741.6,4.5,0.0,2.25,1.46,109987.0,-0.4594640338504937,0.27315467795016457,8.0,76.0,2018-03-19 22:02:00.000000,-0.3057342581116455,-0.3724678037309622,0.2809204145491252,0.34367024544431213,0.0012462456830969332,0.004477557082846806,-5.8261865803757615,-2.4238067891769752
23,30.103986446980734,736772.6263888889,736772.6270833333,736772.6267361111,35.0,-2.9409397762699068,8292,0.8601138984851641,1521496961.0,1521496996.0,1521496978.5,-0.8428571428571429,-0.17142857142857146,647331.1,647301.6,647316.35,4185743.1,4185737.1,4185740.1,0.0,2.5,1.25,1.6185,108525.0,-0.4634551495016611,0.30017995570321154,8.0,76.0,2018-03-19 22:02:30.000000,-0.2040866186067923,-0.269017043721888,0.17861242270651187,0.23687304133172155,0.01911133860978543,0.0169783753190806,-5.293856318916909,-2.425374270407462
