index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth,dt_smooth
15,1.8027756377319946,736777.71875,736777.71875,736777.71875,5.0,2.1587989303424644,8255,0.3605551275463989,1521936921.0,1521936926.0,1521936923.5,-0.2,0.3,647333.1,647332.1,647332.6,4185812.1,4185813.6,4185812.85,5.0,5.0,5.0,1.1461,108931.0,-0.2844532279314888,0.3270092226613966,8.0,55.0
16,4.6097722286464435,736777.71875,736777.71875,736777.71875,10.0,2.279422598922567,8255,0.4609772228646444,1521936926.0,1521936936.0,1521936931.0,-0.3,0.35,647332.1,647329.1,647330.6,4185813.6,4185817.1,4185815.35,5.0,5.0,5.0,0.9906,107095.0,-0.27248006312170653,0.27836954377659423,8.0,76.0
17,5.315072906367325,736777.71875,736777.71875,736777.71875,10.0,2.4227626539681686,8255,0.5315072906367325,1521936936.0,1521936946.0,1521936941.0,-0.4,0.35,647329.1,647325.1,647327.1,4185817.1,4185820.6,4185818.85,5.0,5.0,5.0,1.0485,112537.0,-0.282351231562886,0.2651493133764441,8.0,86.0
18,2.9154759474226504,736777.71875,736777.71875,736777.71875,10.0,2.1112158270654806,8255,0.29154759474226505,1521936946.0,1521936956.0,1521936951.0,-0.15,0.25,647325.1,647323.6,647324.35,4185820.6,4185823.1,4185821.85,5.0,3.0,4.0,1.0912,107590.0,-0.2704708290685773,0.2696008188331627,8.0,101.0
19,10.63014581273465,736777.71875,736777.7194444444,736777.7190972222,31.0,2.4227626539681686,8255,0.3429079294430532,1521936956.0,1521936987.0,1521936971.5,-0.25806451612903225,0.22580645161290322,647323.6,647315.6,647319.6,4185823.1,4185830.1,4185826.6,3.0,5.0,4.0,1.0241,107356.0,-0.2498346022059622,0.2776954903180575,8.0,116.0
20,6.946221994724902,736777.7194444444,736777.7194444444,736777.7194444444,15.0,2.613518205163434,8255,0.4630814663149935,1521936987.0,1521937002.0,1521936994.5,-0.4,0.23333333333333334,647315.6,647309.6,647312.6,4185830.1,4185833.6,4185831.85,5.0,0.0,2.5,1.3838,7438.0,-0.23543695980244203,0.2775460739927745,8.0,116.0
21,7.615773105863909,736777.7194444444,736777.7201388889,736777.7197916666,20.0,1.9756881130799802,8255,0.38078865529319544,1521937002.0,1521937022.0,1521937012.0,-0.15,0.35,647309.6,647306.6,647308.1,4185833.6,4185840.6,4185837.1,0.0,5.0,2.5,1.6398,7436.0,-0.22699386503067484,0.2800849457291175,8.0,111.0
22,7.433034373659253,736777.7201388889,736777.7201388889,736777.7201388889,20.0,1.9138202672156,8255,0.37165171868296265,1521937022.0,1521937042.0,1521937032.0,-0.125,0.35,647306.6,647304.1,647305.35,4185840.6,4185847.6,4185844.1,5.0,5.0,5.0,1.9507,7433.0,-0.21869735464189774,0.2894527159313391,8.0,116.0
23,3.2015621187164243,736777.7201388889,736777.7201388889,736777.7201388889,10.0,2.4668517113662407,8255,0.32015621187164245,1521937042.0,1521937052.0,1521937047.0,-0.25,0.2,647304.1,647301.6,647302.85,4185847.6,4185849.6,4185848.6,5.0,5.0,5.0,1.8471,7432.0,-0.19105865522174534,0.3045779685264664,8.0,105.0
24,2.5,736777.7201388889,736777.7201388889,736777.7201388889,5.0,2.498091544796509,8255,0.5,1521937052.0,1521937057.0,1521937054.5,-0.4,0.3,647301.6,647299.6,647300.6,4185849.6,4185851.1,4185850.35,5.0,3.5,4.25,1.8471,7432.0,-0.18921658986175116,0.288110599078341,8.0,120.0
25,4.924428900898052,736777.7201388889,736777.7201388889,736777.7201388889,15.0,1.9890206563741257,8255,0.32829526005987014,1521937057.0,1521937072.0,1521937064.5,-0.13333333333333333,0.3,647299.6,647297.6,647298.6,4185851.1,4185855.6,4185853.35,3.5,1.5,2.5,1.6794,11642.0,-0.21639975403042536,0.2632542844156886,8.0,161.0
26,6.708203932499369,736777.7201388889,736777.7208333333,736777.7204861111,20.0,2.0344439357957027,8255,0.33541019662496846,1521937072.0,1521937092.0,1521937082.0,-0.15,0.3,647297.6,647294.6,647296.1,4185855.6,4185861.6,4185858.6,1.5,0.0,0.75,1.6886,11645.0,-0.21828936455044162,0.3755256609868603,8.0,196.0
27,10.307764064044152,736777.7208333333,736777.7208333333,736777.7208333333,30.0,2.459276098715045,8255,0.3435921354681384,1521937092.0,1521937122.0,1521937107.0,-0.26666666666666666,0.21666666666666667,647294.6,647286.6,647290.6,4185861.6,4185868.1,4185864.85,0.0,2.0,1.0,1.5057,11648.0,-0.2255818387534589,0.2985660061163,8.0,217.0
28,21.224985276791124,736777.7208333333,736777.7215277777,736777.7211805555,61.0,2.3228734943140976,8255,0.3479505783080512,1521937122.0,1521937183.0,1521937152.5,-0.23770491803278687,0.2540983606557377,647286.6,647272.1,647279.35,4185868.1,4185883.6,4185875.85,2.0,0.0,1.0,1.2741,11604.0,-0.23009501544028896,0.26443650223150805,8.0,217.0
29,46.69582422444217,736777.7215277777,736777.7222222222,736777.721875,55.0,1.7975951748487824,8255,0.8490149858989485,1521937183.0,1521937238.0,1521937210.5,-0.19090909090909092,0.8272727272727273,647272.1,647261.6,647266.85,4185883.6,4185929.1,4185906.35,0.0,2.0,1.0,0.3261,69446.0,-0.2351324500910073,0.24179302543128767,8.0,207.0
30,33.04920573932148,736777.7222222222,736777.7229166667,736777.7225694444,31.0,-1.878193799917718,8255,1.0661034109458543,1521937238.0,1521937269.0,1521937253.5,-0.3225806451612903,-1.0161290322580645,647261.6,647251.6,647256.6,4185929.1,4185897.6,4185913.35,2.0,2.0,2.0,0.9327,87030.0,-0.23591702417044216,0.22152794697738395,8.0,192.0
31,1.8027756377319946,736777.7229166667,736777.7229166667,736777.7229166667,5.0,2.5535900500422257,8255,0.3605551275463989,1521937269.0,1521937274.0,1521937271.5,-0.3,0.2,647251.6,647250.1,647250.85,4185897.6,4185898.6,4185898.1,2.0,5.0,3.5,0.759,88587.0,-0.2332016563357382,0.20129115435423237,7.0,162.0
32,1.5811388300841898,736777.7229166667,736777.7229166667,736777.7229166667,5.0,1.892546881191539,8255,0.31622776601683794,1521937274.0,1521937279.0,1521937276.5,-0.1,0.3,647250.1,647249.6,647249.85,4185898.6,4185900.1,4185899.35,5.0,3.5,4.25,0.7468,88583.0,-0.2354778053858035,0.09331139614532268,6.0,101.0
33,2.0615528128088303,736777.7229166667,736777.7229166667,736777.7229166667,5.0,1.3258176636680326,8255,0.41231056256176607,1521937279.0,1521937284.0,1521937281.5,0.1,0.4,647249.6,647250.1,647249.85,4185900.1,4185902.1,4185901.1,3.5,0.0,1.75,0.7468,88583.0,-0.2738785474519378,-0.6645559963381144,5.0,46.0
0,15.20690632574555,736777.6347222222,736777.6354166666,736777.6350694444,40.0,0.16514867741462683,76b7,0.38017265814363876,1521929674.0,1521929714.0,1521929694.0,0.375,0.0625,647408.6,647423.6,647416.1,4185746.6,4185749.1,4185747.85,0.5,2.5,1.5,-0.18,110529.0,-0.4322314049586777,0.32920110192837465,5.0,75.0
1,35.510561809129406,736777.6354166666,736777.6354166666,736777.6354166666,15.0,2.577023259921693,76b7,2.3673707872752936,1521929714.0,1521929729.0,1521929721.5,-2.0,1.2666666666666666,647423.6,647393.6,647408.6,4185749.1,4185768.1,4185758.6,2.5,1.5,2.0,-1.42,116349.0,-0.4970588235294118,0.32009803921568625,6.0,90.0
2,10.51189802081432,736777.6354166666,736777.6354166666,736777.6354166666,15.0,3.0940095503128098,76b7,0.7007932013876214,1521929729.0,1521929744.0,1521929736.5,-0.7,0.03333333333333333,647393.6,647383.1,647388.35,4185768.1,4185768.6,4185768.35,1.5,4.0,2.75,1.0516,109816.0,-0.5268211920529798,0.31274834437086085,7.0,95.0
3,3.5355339059327378,736777.6354166666,736777.6354166666,736777.6354166666,5.0,-2.999695598985629,76b7,0.7071067811865476,1521929744.0,1521929749.0,1521929746.5,-0.7,-0.1,647383.1,647379.6,647381.35,4185768.6,4185768.1,4185768.35,4.0,0.0,2.0,1.7892,108708.0,-0.545105872952457,0.30834998002397124,8.0,100.0
4,10.51189802081432,736777.6354166666,736777.6361111111,736777.635763889,15.0,2.6992184306130484,76b7,0.7007932013876214,1521929749.0,1521929764.0,1521929756.5,-0.6333333333333333,0.3,647379.6,647370.1,647374.85,4185768.1,4185772.6,4185770.35,0.0,5.0,2.5,1.8136,112668.0,-0.8608474576271187,0.33016949152542374,8.0,65.0
5,2.692582403567252,736777.6361111111,736777.6361111111,736777.6361111111,5.0,2.761086276477428,76b7,0.5385164807134504,1521929764.0,1521929769.0,1521929766.5,-0.5,0.2,647370.1,647367.6,647368.85,4185772.6,4185773.6,4185773.1,5.0,5.0,5.0,1.8593,110493.0,-0.6350837988826815,0.18916201117318435,8.0,60.0
6,3.3541019662496847,736777.6361111111,736777.6361111111,736777.6361111111,5.0,2.677945044588987,76b7,0.6708203932499369,1521929769.0,1521929774.0,1521929771.5,-0.6,0.3,647367.6,647364.6,647366.1,4185773.6,4185775.1,4185774.35,5.0,2.0,3.5,1.7252,112143.0,-0.6217142857142857,0.2402857142857143,8.0,50.0
7,3.5355339059327378,736777.6361111111,736777.6361111111,736777.6361111111,5.0,2.999695598985629,76b7,0.7071067811865476,1521929774.0,1521929779.0,1521929776.5,-0.7,0.1,647364.6,647361.1,647362.85,4185775.1,4185775.6,4185775.35,2.0,0.0,1.0,1.7252,112143.0,-0.6256821829855538,0.2736757624398074,8.0,50.0
8,6.708203932499369,736777.6361111111,736777.6361111111,736777.6361111111,10.0,2.677945044588987,76b7,0.6708203932499369,1521929779.0,1521929789.0,1521929784.0,-0.6,0.3,647361.1,647355.1,647358.1,4185775.6,4185778.6,4185777.1,0.0,5.0,2.5,1.6063,109070.0,-0.6216666666666667,0.2733333333333333,8.0,40.0
9,3.8078865529319543,736777.6361111111,736777.6361111111,736777.6361111111,5.0,2.7367008673047097,76b7,0.7615773105863909,1521929789.0,1521929794.0,1521929791.5,-0.7,0.3,647355.1,647351.6,647353.35,4185778.6,4185780.1,4185779.35,5.0,5.0,5.0,1.6063,109067.0,-0.5938428874734607,0.28174097664543524,8.0,40.0
10,4.301162633521313,736777.6361111111,736777.6361111111,736777.6361111111,5.0,2.5213431676069717,76b7,0.8602325267042626,1521929794.0,1521929799.0,1521929796.5,-0.7,0.5,647351.6,647348.1,647349.85,4185780.1,4185782.6,4185781.35,5.0,5.0,5.0,1.5331,109062.0,-0.5225225225225225,0.29414414414414414,8.0,40.0
11,2.0615528128088303,736777.6361111111,736777.6361111111,736777.6361111111,5.0,2.896613990462929,76b7,0.41231056256176607,1521929799.0,1521929804.0,1521929801.5,-0.4,0.1,647348.1,647346.1,647347.1,4185782.6,4185783.1,4185782.85,5.0,0.0,2.5,1.7008,108770.0,-0.45012531328320804,0.2964912280701754,8.0,40.0
12,1.8027756377319946,736777.6361111111,736777.6361111111,736777.6361111111,5.0,2.1587989303424644,76b7,0.3605551275463989,1521929804.0,1521929809.0,1521929806.5,-0.2,0.3,647346.1,647345.1,647345.6,4185783.1,4185784.6,4185783.85,0.0,4.5,2.25,1.7008,108770.0,-0.35595238095238096,0.27380952380952384,8.0,35.0
