index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,depth,i,us,vs,nsmooth,model_time,model_z_bed,model_z_eta,model_u,model_v,model_loc_err,model_x,model_y
11,2.5,736777.7180555556,736777.7180555556,736777.7180555556,5.0,2.4980915447965093,8255,0.5,1521936866.0,1521936871.0,1521936868.5,-0.4,0.3,647348.6,647346.6,647347.6,4185794.6,4185796.1,4185795.35,1.1826,108882.0,-0.3030870806566738,0.31852248394004284,8.0,2018-03-25 00:00:00.500,-5.308579,-1.9255029664404995,-0.343104928129279,0.352387080173939,2.265060025863424,647347.6,4185795.35
12,11.67261752992875,736777.7180555556,736777.71875,736777.7184027778,30.0,2.32590073027357,8255,0.3890872509976251,1521936871.0,1521936901.0,1521936886.0,-0.26666666666666666,0.2833333333333333,647346.6,647338.6,647342.6,4185796.1,4185804.6,4185800.35,0.8687,108886.0,-0.2865464273386262,0.3110113910942354,8.0,2018-03-25 00:00:00.500,-5.286387,-1.9262709382841854,-0.35611087159292043,0.3672085495595591,0.9064828635340916,647342.6,4185800.35
13,5.5901699437494745,736777.71875,736777.71875,736777.71875,10.0,2.0344439357957027,8255,0.5590169943749475,1521936901.0,1521936911.0,1521936906.0,-0.25,0.5,647338.6,647336.1,647337.35,4185804.6,4185809.6,4185807.1,1.0394,109750.0,-0.2773584905660377,0.3160377358490566,8.0,2018-03-25 00:00:00.500,-5.35286,-1.9267255874146416,-0.35657708250144,0.3695120866945192,2.3310543134486506,647337.35,4185807.1
14,2.1213203435596424,736777.71875,736777.71875,736777.71875,5.0,2.3561944901923453,8255,0.4242640687119285,1521936911.0,1521936916.0,1521936913.5,-0.3,0.3,647336.1,647334.6,647335.35,4185809.6,4185811.1,4185810.35,1.0394,109750.0,-0.2733333333333333,0.3233333333333333,8.0,2018-03-25 00:00:00.500,-5.35286,-1.9267255874146416,-0.35657708250144,0.3695120866945192,2.542572361180512,647335.35,4185810.35
15,1.8027756377319943,736777.71875,736777.71875,736777.71875,5.0,2.5535900500422257,8255,0.3605551275463989,1521936916.0,1521936921.0,1521936918.5,-0.3,0.2,647334.6,647333.1,647333.85,4185811.1,4185812.1,4185811.6,1.1461,108931.0,-0.2797297297297297,0.32837837837837835,8.0,2018-03-25 00:00:00.500,-5.38883,-1.9269850849506118,-0.36390510999728043,0.3732539903579117,2.447721457104989,647333.85,4185811.6
16,1.8027756377319943,736777.71875,736777.71875,736777.71875,5.0,2.1587989303424644,8255,0.3605551275463989,1521936921.0,1521936926.0,1521936923.5,-0.2,0.3,647333.1,647332.1,647332.6,4185812.1,4185813.6,4185812.85,1.1461,108931.0,-0.2844532279314888,0.3270092226613966,8.0,2018-03-25 00:00:00.500,-5.38883,-1.9269850849506118,-0.36390510999728043,0.3732539903579117,2.083672318866266,647332.6,4185812.85
17,4.609772228646444,736777.71875,736777.71875,736777.71875,10.0,2.279422598922567,8255,0.4609772228646444,1521936926.0,1521936936.0,1521936931.0,-0.3,0.35,647332.1,647329.1,647330.6,4185813.6,4185817.1,4185815.35,0.9906,107095.0,-0.2724800631217065,0.27836954377659423,8.0,2018-03-25 00:00:00.500,-5.196661,-1.9271714794031127,-0.3457221537730219,0.3611924184817063,2.323261336871875,647330.6,4185815.35
18,5.315072906367325,736777.71875,736777.71875,736777.71875,10.0,2.4227626539681686,8255,0.5315072906367325,1521936936.0,1521936946.0,1521936941.0,-0.4,0.35,647329.1,647325.1,647327.1,4185817.1,4185820.6,4185818.85,1.0485,112537.0,-0.282351231562886,0.2651493133764441,8.0,2018-03-25 00:00:00.500,-5.147123,-1.9272919382107154,-0.34142470502662253,0.3665069255699605,2.1768528549225854,647327.1,4185818.85
19,2.9154759474226504,736777.71875,736777.71875,736777.71875,10.0,2.1112158270654806,8255,0.29154759474226505,1521936946.0,1521936956.0,1521936951.0,-0.15,0.25,647325.1,647323.6,647324.35,4185820.6,4185823.1,4185821.85,1.0912,107590.0,-0.2704708290685773,0.2696008188331627,8.0,2018-03-25 00:00:00.500,-5.117059,-1.9275176580831004,-0.3453975410967815,0.37169919974813037,2.660890721323316,647324.35,4185821.85
20,10.63014581273465,736777.71875,736777.7194444444,736777.7190972222,31.0,2.4227626539681686,8255,0.3429079294430532,1521936956.0,1521936987.0,1521936971.5,-0.25806451612903225,0.2258064516129032,647323.6,647315.6,647319.6,4185823.1,4185830.1,4185826.6,1.0241,107356.0,-0.2498346022059622,0.2776954903180575,8.0,2018-03-25 00:30:00.000,-5.270378,-1.9499480891323482,-0.35357136492245295,0.3836600564353676,1.0335789675985307,647319.6,4185826.6
21,6.946221994724902,736777.7194444444,736777.7194444444,736777.7194444444,15.0,2.6135182051634342,8255,0.4630814663149935,1521936987.0,1521937002.0,1521936994.5,-0.4,0.2333333333333333,647315.6,647309.6,647312.6,4185830.1,4185833.6,4185831.85,1.3838,7438.0,-0.23543695980244206,0.2775460739927745,8.0,2018-03-25 00:30:00.000,-5.67277,-1.949021549717727,-0.3317173069933472,0.3693121684325594,2.2237916739614394,647312.6,4185831.85
22,7.6157731058639095,736777.7194444444,736777.7201388889,736777.7197916666,20.0,1.97568811307998,8255,0.38078865529319533,1521937002.0,1521937022.0,1521937012.0,-0.15,0.35,647309.6,647306.6,647308.1,4185833.6,4185840.6,4185837.1,1.6398,7436.0,-0.22699386503067484,0.2800849457291175,8.0,2018-03-25 00:30:00.000,-5.484297,-1.9488052944810765,-0.33674484624597095,0.36475985185491505,0.3558946589449529,647308.1,4185837.1
23,7.433034373659253,736777.7201388889,736777.7201388889,736777.7201388889,20.0,1.9138202672156,8255,0.37165171868296265,1521937022.0,1521937042.0,1521937032.0,-0.125,0.35,647306.6,647304.1,647305.35,4185840.6,4185847.6,4185844.1,1.9507,7433.0,-0.2186973546418977,0.2894527159313391,8.0,2018-03-25 00:30:00.000,-5.584395,-1.9482110711536575,-0.31634590247110184,0.3351312117478649,1.3520918876324208,647305.35,4185844.1
24,3.2015621187164243,736777.7201388889,736777.7201388889,736777.7201388889,10.0,2.4668517113662407,8255,0.32015621187164245,1521937042.0,1521937052.0,1521937047.0,-0.25,0.2,647304.1,647301.6,647302.85,4185847.6,4185849.6,4185848.6,1.8471,7432.0,-0.19105865522174534,0.3045779685264664,8.0,2018-03-25 00:30:00.000,-5.676431,-1.9482611806419896,-0.32025559187939734,0.33972941462798945,1.052126566694432,647302.85,4185848.6
25,2.5,736777.7201388889,736777.7201388889,736777.7201388889,5.0,2.4980915447965093,8255,0.5,1521937052.0,1521937057.0,1521937054.5,-0.4,0.3,647301.6,647299.6,647300.6,4185849.6,4185851.1,4185850.35,1.8471,7432.0,-0.1892165898617512,0.288110599078341,8.0,2018-03-25 00:30:00.000,-5.676431,-1.9482611806419896,-0.32025559187939734,0.33972941462798945,2.3442686092608147,647300.6,4185850.35
26,4.924428900898052,736777.7201388889,736777.7201388889,736777.7201388889,15.0,1.9890206563741255,8255,0.3282952600598701,1521937057.0,1521937072.0,1521937064.5,-0.13333333333333333,0.3,647299.6,647297.6,647298.6,4185851.1,4185855.6,4185853.35,1.6794,11642.0,-0.21639975403042536,0.2632542844156886,8.0,2018-03-25 00:30:00.000,-5.577116,-1.948464043676053,-0.32243148364607427,0.3459793091379317,2.1123283386402942,647298.6,4185853.35
27,6.708203932499369,736777.7201388889,736777.7208333333,736777.7204861111,20.0,2.0344439357957027,8255,0.3354101966249685,1521937072.0,1521937092.0,1521937082.0,-0.15,0.3,647297.6,647294.6,647296.1,4185855.6,4185861.6,4185858.6,1.6886,11645.0,-0.2182893645504416,0.3755256609868603,8.0,2018-03-25 00:30:00.000,-5.423655,-1.9490475914970478,-0.310909879397242,0.35244665497961486,2.296448715330207,647296.1,4185858.6
28,10.307764064044152,736777.7208333333,736777.7208333333,736777.7208333333,30.0,2.459276098715045,8255,0.3435921354681384,1521937092.0,1521937122.0,1521937107.0,-0.26666666666666666,0.21666666666666667,647294.6,647286.6,647290.6,4185861.6,4185868.1,4185864.85,1.5057,11648.0,-0.2255818387534589,0.2985660061163,8.0,2018-03-25 00:30:00.000,-5.543592,-1.949795412311405,-0.30512212276423173,0.3570721606435382,2.3264988248740597,647290.6,4185864.85
29,21.224985276791124,736777.7208333333,736777.7215277776,736777.7211805554,61.0,2.3228734943140976,8255,0.3479505783080512,1521937122.0,1521937183.0,1521937152.5,-0.2377049180327869,0.2540983606557377,647286.6,647272.1,647279.35,4185868.1,4185883.6,4185875.85,1.2741,11604.0,-0.23009501544028896,0.26443650223150805,8.0,2018-03-25 00:30:00.000,-5.239348,-1.9499831962598289,-0.28628178730937615,0.3614590645784429,1.9175876099074463,647279.35,4185875.85
30,46.69582422444217,736777.7215277776,736777.7222222221,736777.721875,55.0,1.7975951748487824,8255,0.8490149858989485,1521937183.0,1521937238.0,1521937210.5,-0.19090909090909086,0.8272727272727273,647272.1,647261.6,647266.85,4185883.6,4185929.1,4185906.35,0.3261,69446.0,-0.2351324500910073,0.2417930254312877,8.0,2018-03-25 00:30:00.000,-4.540697,-1.9527141127498149,-0.27188190527772627,0.3957093284135891,2.9054477674683246,647266.85,4185906.35
31,33.04920573932148,736777.7222222221,736777.7229166668,736777.7225694443,31.0,-1.8781937999177178,8255,1.0661034109458545,1521937238.0,1521937269.0,1521937253.5,-0.3225806451612903,-1.0161290322580645,647261.6,647251.6,647256.6,4185929.1,4185897.6,4185913.35,0.9327,87030.0,-0.23591702417044216,0.22152794697738395,8.0,2018-03-25 00:30:00.000,-5.809971,-1.9499589997689681,-0.20812063531331687,0.31358132717135995,1.0228904696858392,647256.6,4185913.35
32,1.8027756377319943,736777.7229166668,736777.7229166668,736777.7229166668,5.0,2.5535900500422257,8255,0.3605551275463989,1521937269.0,1521937274.0,1521937271.5,-0.3,0.2,647251.6,647250.1,647250.85,4185897.6,4185898.6,4185898.1,0.759,88587.0,-0.2332016563357382,0.2012911543542324,7.0,2018-03-25 00:30:00.000,-5.245053,-1.9498799657215344,-0.2807725214556259,0.381423154400347,2.994455537131542,647250.85,4185898.1
33,1.5811388300841898,736777.7229166668,736777.7229166668,736777.7229166668,5.0,1.8925468811915391,8255,0.31622776601683794,1521937274.0,1521937279.0,1521937276.5,-0.1,0.3,647250.1,647249.6,647249.85,4185898.6,4185900.1,4185899.35,0.7468,88583.0,-0.2354778053858035,0.09331139614532268,6.0,2018-03-25 00:30:00.000,-4.927004,-1.9506857665388437,-0.2898724050945578,0.3943924916234034,1.8344894899866309,647249.85,4185899.35
34,2.0615528128088303,736777.7229166668,736777.7229166668,736777.7229166668,5.0,1.3258176636680326,8255,0.4123105625617661,1521937279.0,1521937284.0,1521937281.5,0.1,0.4,647249.6,647250.1,647249.85,4185900.1,4185902.1,4185901.1,0.7468,88583.0,-0.2738785474519378,-0.6645559963381144,5.0,2018-03-25 00:30:00.000,-4.927004,-1.9506857665388437,-0.2898724050945578,0.3943924916234034,0.2255031927502747,647249.85,4185901.1
0,20.0,736771.9569444443,736771.9597222222,736771.9583333333,233.0,2.214297435588181,7dd5,0.08583690987124462,1521439108.0,1521439341.0,1521439224.5,-0.05150214592274678,0.06866952789699571,647375.1,647363.1,647369.1,4185745.1,4185761.1,4185753.1,1.7069,108721.0,-0.14174630911486424,0.139340118697433,5.0,2018-03-19 06:00:00.000,-5.159557,-2.2526693585195217,-0.24004734858855348,0.2589164394538661,2.63250886387425,647369.1,4185753.1
1,6.324555320336759,736771.9597222222,736771.9597222222,736771.9597222222,15.0,1.892546881191539,7dd5,0.421637021355784,1521439341.0,1521439356.0,1521439348.5,-0.13333333333333333,0.4,647363.1,647361.1,647362.1,4185761.1,4185767.1,4185764.1,1.6703,108717.0,-0.16993971147995998,0.1694655490579605,6.0,2018-03-19 06:00:00.000,-5.892475,-2.2520623462798945,-0.22453331209818958,0.2419356985438522,2.2770724651366763,647362.1,4185764.1
2,19.723082923316017,736771.9597222222,736771.9604166667,736771.9600694445,41.0,2.6098685863309883,7dd5,0.4810508030077078,1521439356.0,1521439397.0,1521439376.5,-0.4146341463414634,0.24390243902439024,647361.1,647344.1,647352.6,4185767.1,4185777.1,4185772.1,1.6124,112812.0,-0.18163111747362126,0.17943911717504546,7.0,2018-03-19 06:00:00.000,-5.68847,-2.252140329677395,-0.22846396854978288,0.23051930658175593,2.8404583596892827,647352.6,4185772.1
3,45.64263357870578,736771.9604166667,736771.9618055555,736771.9611111111,152.0,2.3949347878558243,7dd5,0.30028048407043273,1521439397.0,1521439549.0,1521439473.0,-0.22039473684210525,0.20394736842105265,647344.1,647310.6,647327.35,4185777.1,4185808.1,4185792.6,1.6673,108921.0,-0.19555825442308544,0.20526627069219627,8.0,2018-03-19 06:00:00.000,-5.354604,-2.2531958162999204,-0.2569538934538485,0.24109308503676982,1.0561632349207661,647327.35,4185792.6
4,30.92329219213245,736771.9618055555,736771.9631944444,736771.9624999998,81.0,2.2531128816696446,7dd5,0.38176903940904267,1521439549.0,1521439630.0,1521439589.5,-0.24074074074074076,0.2962962962962963,647310.6,647291.1,647300.85,4185808.1,4185832.1,4185820.1,1.2375,7444.0,-0.2403551082808222,0.2547986494791841,8.0,2018-03-19 06:00:00.000,-5.047093,-2.2537241187161334,-0.246168861293383,0.24608059402993226,0.7808091476178345,647300.85,4185820.1
5,3.0413812651491097,736771.9631944444,736771.9631944444,736771.9631944444,5.0,2.9764439761751658,7dd5,0.6082762530298219,1521439630.0,1521439635.0,1521439632.5,-0.6,0.1,647291.1,647288.1,647289.6,4185832.1,4185832.6,4185832.35,1.207,7460.0,-0.23592617582980566,0.2537476854058481,8.0,2018-03-19 06:00:00.000,-5.129312,-2.253246726503379,-0.22932286856347558,0.23142140777656808,1.7531577637283908,647289.6,4185832.35
6,54.92950027080166,736771.9631944444,736771.9645833332,736771.9638888891,137.0,2.181522291184105,7dd5,0.40094525745110704,1521439635.0,1521439772.0,1521439703.5,-0.2299270072992701,0.3284671532846715,647288.1,647256.6,647272.35,4185832.6,4185877.6,4185855.1,0.8809,11628.0,-0.2268784014067741,0.25872766061951297,7.0,2018-03-19 06:00:00.000,-4.932135,-2.2536002922990095,-0.22440322859269374,0.22860241503994133,2.6455549518192707,647272.35,4185855.1
7,5.5901699437494745,736771.9645833332,736771.9652777779,736771.9649305557,41.0,2.677945044588987,7dd5,0.13634560838413354,1521439772.0,1521439813.0,1521439792.5,-0.12195121951219512,0.06097560975609756,647256.6,647251.6,647254.1,4185877.6,4185880.1,4185878.85,1.2344,48535.0,-0.2259259788102921,0.2753162749521661,6.0,2018-03-19 06:00:00.000,-4.785551,-2.254221385533371,-0.20780292910314824,0.2383842095469726,1.8077000400147196,647254.1,4185878.85
8,11.01135777277262,736771.9652777779,736771.9652777779,736771.9652777779,30.0,2.452668265374932,7dd5,0.36704525909242064,1521439813.0,1521439843.0,1521439828.0,-0.2833333333333333,0.2333333333333333,647251.6,647243.1,647247.35,4185880.1,4185887.1,4185883.6,1.1765,11715.0,-0.21936412723443752,0.26900831395406866,5.0,2018-03-19 06:00:00.000,-4.886828,-2.254112063959266,-0.19359987202786744,0.23843661712411016,0.7761852411094574,647247.35,4185883.6
0,17.102631376487068,736778.6645833333,736778.6652777778,736778.6649305555,35.0,1.8370483759458216,7b4b,0.4886466107567735,1522018676.0,1522018711.0,1522018693.5,-0.12857142857142856,0.4714285714285714,647392.1,647387.6,647389.85,4185722.1,4185738.6,4185730.35,1.716,117809.0,-0.2411742421870597,0.3551216946456861,5.0,2018-03-25 23:00:00.000,-5.342623,-1.7220358186548164,-0.39517896943295966,0.47737159061984413,2.954637034401077,647389.85,4185730.35
1,55.13846207503434,736778.6652777778,736778.6666666665,736778.6659722222,117.0,2.1034399340244136,7b4b,0.4712689066242251,1522018711.0,1522018828.0,1522018769.5,-0.2393162393162393,0.405982905982906,647387.6,647359.6,647373.6,4185738.6,4185786.1,4185762.35,2.0025,109260.0,-0.2423829815383428,0.3468658180956213,6.0,2018-03-25 23:00:00.000,-5.283723,-1.7217382418681966,-0.3758192432549729,0.39711809193990183,0.9347085344423666,647373.6,4185762.35
2,37.20551034457127,736778.6666666665,736778.6680555557,736778.6673611111,101.0,2.289626326416521,7b4b,0.36837138955021065,1522018828.0,1522018929.0,1522018878.5,-0.24257425742574254,0.27722772277227725,647359.6,647335.1,647347.35,4185786.1,4185814.1,4185800.1,1.1796,108961.0,-0.2417833996993215,0.3415088781439194,7.0,2018-03-25 23:00:00.000,-5.238861,-1.721557330248641,-0.3356561757239543,0.3474474355162322,1.990880700473659,647347.35,4185800.1
3,14.9164338901763,736778.6680555557,736778.6680555557,736778.6680555557,30.0,2.451146196535101,7b4b,0.4972144630058766,1522018929.0,1522018959.0,1522018944.0,-0.38333333333333336,0.31666666666666665,647335.1,647323.6,647329.35,4185814.1,4185823.6,4185818.85,0.9906,107095.0,-0.2417833996993215,0.3415088781439194,7.0,2018-03-25 23:00:00.000,-5.196661,-1.7228534028365983,-0.350030958644682,0.3644925550590859,1.7868109136424157,647329.35,4185818.85
4,14.422205101855955,736778.6680555557,736778.66875,736778.6684027779,41.0,2.1587989303424644,7b4b,0.3517611000452672,1522018959.0,1522019000.0,1522018979.5,-0.1951219512195122,0.2926829268292683,647323.6,647315.6,647319.6,4185823.6,4185835.6,4185829.6,1.0241,107356.0,-0.2500664442749875,0.3261333406194345,6.0,2018-03-25 23:00:00.000,-5.270378,-1.7235340796910652,-0.35366308984961103,0.3803830582003028,1.9727862233308222,647319.6,4185829.6
5,2.5,736778.66875,736778.66875,736778.66875,10.0,2.214297435588181,7b4b,0.25,1522019000.0,1522019010.0,1522019005.0,-0.15,0.2,647315.6,647314.1,647314.85,4185835.6,4185837.6,4185836.6,1.4966,7408.0,-0.2552265459917348,0.28580978738523105,5.0,2018-03-25 23:00:00.000,-5.464647,-1.7228379938022722,-0.31745191357763036,0.3499878424834683,0.7759784831789912,647314.85,4185836.6
0,5.024937810560445,736777.6256944444,736777.6256944444,736777.6256944444,15.0,3.0419240010986317,796d,0.33499585403736304,1521928901.0,1521928916.0,1521928908.5,-0.3333333333333333,0.03333333333333333,647399.6,647394.6,647397.1,4185716.6,4185717.1,4185716.85,1.9751,111486.0,-0.6123376623376624,0.2811688311688312,5.0,2018-03-24 22:00:00.000,-5.755385,-1.8122335508221985,-0.3500321294711394,0.4212492629736424,2.1222240414557496,647397.1,4185716.85
1,11.412712210513327,736777.6256944444,736777.6263888889,736777.6260416666,10.0,2.638749442661932,796d,1.1412712210513327,1521928916.0,1521928926.0,1521928921.0,-1.0,0.55,647394.6,647384.6,647389.6,4185717.1,4185722.6,4185719.85,1.8654,111482.0,-0.5926070038910507,0.26575875486381323,6.0,2018-03-24 22:00:00.000,-5.61839,-1.8124041164463278,-0.3659977898302734,0.4286416521639809,0.8103532671705596,647389.6,4185719.85
2,5.1478150704935,736777.6263888889,736777.6263888889,736777.6263888889,5.0,2.6344941491974563,796d,1.0295630140987,1521928926.0,1521928931.0,1521928928.5,-0.9,0.5,647384.6,647380.1,647382.35,4185722.6,4185725.1,4185723.85,2.8224,113658.0,-0.583168316831683,0.2601485148514852,7.0,2018-03-24 22:00:00.000,-5.749521,-1.813093570700219,-0.38947752781174233,0.41452567640661764,2.2591599727594653,647382.35,4185723.85
3,0.5,736777.6263888889,736777.6263888889,736777.6263888889,5.0,0.0,796d,0.1,1521928931.0,1521928936.0,1521928933.5,0.1,0.0,647380.1,647380.6,647380.35,4185725.1,4185725.1,4185725.1,2.8224,113658.0,-0.6105263157894737,0.2855263157894737,8.0,2018-03-24 22:00:00.000,-5.749521,-1.813093570700219,-0.38947752781174233,0.41452567640661764,1.216151216789368,647380.35,4185725.1
4,3.0413812651491097,736777.6263888889,736777.6263888889,736777.6263888889,5.0,2.9764439761751658,796d,0.6082762530298219,1521928936.0,1521928941.0,1521928938.5,-0.6,0.1,647380.6,647377.6,647379.1,4185725.1,4185725.6,4185725.35,2.8224,113658.0,-0.6210526315789474,0.30701754385964913,8.0,2018-03-24 22:00:00.000,-5.749521,-1.813093570700219,-0.38947752781174233,0.41452567640661764,1.7471187086101787,647379.1,4185725.35
5,3.3541019662496847,736777.6263888889,736777.6263888889,736777.6263888889,5.0,2.677945044588987,796d,0.6708203932499369,1521928941.0,1521928946.0,1521928943.5,-0.6,0.3,647377.6,647374.6,647376.1,4185725.6,4185727.1,4185726.35,2.603,116387.0,-0.5071428571428571,0.21666666666666667,8.0,2018-03-24 22:00:00.000,-5.346251,-1.813378839169751,-0.3942129566356948,0.4220877078683162,1.0413635962598864,647376.1,4185726.35
6,7.211102550927977,736777.6263888889,736777.6263888889,736777.6263888889,5.0,2.5535900500422257,796d,1.4422205101855956,1521928946.0,1521928951.0,1521928948.5,-1.2,0.8,647374.6,647368.6,647371.6,4185727.1,4185731.1,4185729.1,2.3622,110394.0,-0.5297619047619048,0.2333333333333333,8.0,2018-03-24 22:00:00.000,-5.286004,-1.8137479027090573,-0.39955098757298024,0.4156417215244333,1.796332720381484,647371.6,4185729.1
7,1.5811388300841898,736777.6263888889,736777.6263888889,736777.6263888889,5.0,-1.2490457723982544,796d,0.31622776601683794,1521928951.0,1521928956.0,1521928953.5,0.1,-0.3,647368.6,647369.1,647368.85,4185731.1,4185729.6,4185730.35,2.1976,110398.0,-0.5736157476689305,0.2805916887302866,8.0,2018-03-24 22:00:00.000,-6.136487,-1.8134479255411344,-0.38171570328954846,0.3921854579442642,2.989238366491486,647368.85,4185730.35
8,1.5,736777.6263888889,736777.6263888889,736777.6263888889,5.0,3.1415926535897927,796d,0.3,1521928956.0,1521928961.0,1521928958.5,-0.3,0.0,647369.1,647367.6,647368.35,4185729.6,4185729.6,4185729.6,2.5481,109742.0,-0.5543184885290149,0.2782276203328835,8.0,2018-03-24 22:00:00.000,-5.414004,-1.8139612614520422,-0.4106707424493349,0.4235544775130192,2.529148945760577,647368.35,4185729.6
9,6.800735254367722,736777.6263888889,736777.6263888889,736777.6263888889,5.0,2.5127963671743605,796d,1.3601470508735445,1521928961.0,1521928966.0,1521928963.5,-1.1,0.8,647367.6,647362.1,647364.85,4185729.6,4185733.6,4185731.6,2.1976,110398.0,-0.5323904603438713,0.279922351636162,8.0,2018-03-24 22:00:00.000,-6.136487,-1.8134479255411344,-0.38171570328954846,0.3921854579442642,1.3784650930002862,647364.85,4185731.6
