x,y,tnum,x_sd,y_sd,num_rx
647443.221980546,4185651.92463927,1521496530.77059,10.474473634251,12.113027682742699,2
647444.112304291,4185652.66562381,1521496550.93074,10.3381045824959,11.588169231609001,1
647444.557575161,4185653.036203,1521496561.0132198,9.945620257748981,11.09829388112,1
647444.7802305,4185653.22150845,1521496566.05491,9.659108289217267,10.788479921456,2
647444.919651657,4185653.31821436,1521496576.14064,9.61956871211777,10.615404848290401,1
647444.989366596,4185653.36656987,1521496581.18381,9.50271534065757,10.4569957176367,1
647445.198463076,4185653.51160748,1521496596.31009,8.72864874911567,9.6641728750446,2
647445.253611125,4185653.53224297,1521496606.38622,8.75226408285996,9.55051120767591,1
647445.391560427,4185653.58384842,1521496631.58864,8.30847213878306,8.87294649005224,1
647445.501916997,4185653.62513235,1521496651.7500901,7.35681839137056,7.843534500083519,1
647445.529515428,4185653.63545529,1521496656.7918699,7.01178704477502,7.49762898873957,1
647445.557099155,4185653.64577604,1521496661.83121,6.61197399192204,7.10698627291172,1
647445.612309801,4185653.66642666,1521496671.9164698,5.5983183302693895,6.1552413155800485,2
647444.438081999,4185652.53936079,1521496692.0838401,4.31862189737725,4.87532922830903,2
647443.014715196,4185651.25864926,1521496697.12616,4.37248257835651,4.3779211708719314,2
647442.468781719,4185651.24958735,1521496702.16477,3.62378402185247,4.25563333733863,2
647441.548668439,4185650.92304991,1521496707.2072,3.5597660243462403,4.13536850740648,1
647440.628784802,4185650.59659567,1521496712.24836,2.8629761919896297,3.62192137426961,2
647439.400350187,4185650.02805188,1521496717.2875,2.89158499215074,3.19042826924931,2
647438.319421624,4185649.66304809,1521496722.32565,1.9792200813426295,2.53719336397571,3
647435.906517867,4185650.90115621,1521496727.36665,2.2031868182069503,2.88307419830792,3
647426.605165887,4185659.14193263,1521496752.57112,1.56396176885396,2.1383508830004,3
647424.943879227,4185662.32540568,1521496757.6091301,2.01138896976616,2.8181150801962995,2
647421.1567573689,4185668.36657415,1521496767.6888099,2.63817985441882,3.42731027615815,2
647418.7145154821,4185670.96836914,1521496772.7304199,3.5376028820353,3.02203006976959,2
647404.49390049,4185687.05874584,1521496802.95642,4.537723093039482,4.629114924231598,1
647402.123629651,4185689.74176939,1521496807.9940698,4.26671347938978,4.44052804202407,1
647397.38002324,4185695.11127833,1521496818.0759,3.1981625102902003,3.61506685986666,1
647395.0096738139,4185697.79439096,1521496823.11372,2.1547293777254097,2.8519478230891098,2
647391.607922691,4185699.7014782005,1521496828.15425,2.23012139235055,2.40919138503552,1
647388.208039623,4185701.60752055,1521496833.19201,0.8949092121002958,0.7339662189921801,5
647385.4943975339,4185703.49531506,1521496838.2296698,0.314306420466928,0.681761718128552,5
647378.4786073171,4185707.28517897,1521496848.30251,0.263523568723747,1.20458908306555,4
647375.368416655,4185710.35774673,1521496853.34126,0.2279051960542,1.39832611309115,4
647371.524019304,4185712.78018439,1521496858.3805,0.1667137614448,0.20893849682573,4
647367.9728361779,4185714.26657105,1521496863.41692,0.14110236524246395,0.185926446305837,4
647364.551433566,4185716.29074939,1521496868.45486,0.119820140951094,0.127821524531065,6
647362.5718152811,4185718.82501002,1521496873.49431,0.8843944739781341,0.123375160855976,3
647358.145160977,4185720.11710173,1521496878.53758,0.104232929152579,0.0820963562220093,7
647354.945285023,4185721.51235955,1521496883.58075,0.33782485034253,0.12224668010743303,3
647351.91495356,4185723.06742472,1521496888.6222699,0.12977839647141098,0.0782991738426276,5
647349.525477495,4185724.67432612,1521496893.66382,0.386315324514675,0.21812009961920895,4
647346.640685817,4185724.77958467,1521496898.70545,0.135092351259295,0.491215782617669,4
647345.270015144,4185726.18811245,1521496903.75076,0.17125254564291298,0.110944291815676,5
647343.9991201711,4185726.8508066,1521496908.79039,0.152773031496376,0.11143590717232,6
647342.994217844,4185727.53129173,1521496913.83249,0.106037430299753,0.32771406522686,3
647341.81800981,4185728.36414331,1521496918.8741,0.157467052768242,0.11025318286189,5
647341.143525045,4185729.99577566,1521496923.9139302,0.239395952584578,0.17812691238960002,4
647339.5413755621,4185730.67085083,1521496928.95263,0.20672440327449804,0.12535293672702902,5
647338.236603239,4185731.15645976,1521496933.99568,0.105949987722561,0.100362154319211,4
647337.205794447,4185732.77471897,1521496939.03105,0.295650490743935,0.652014333586843,6
647336.978389306,4185733.63433053,1521496944.0701199,0.136217285615195,0.103980143629184,6
647336.494719489,4185735.07766501,1521496949.11345,0.0815327087055561,0.0927090743594467,7
647335.428534459,4185737.32223043,1521496954.1522,0.22714929767145306,0.171785319235162,4
647334.253454707,4185740.06152648,1521496959.19475,0.105078398241085,0.101172751230886,5
647331.51686431,4185742.97295175,1521496964.23849,0.163363993526609,0.106605721867341,4
647328.638775622,4185744.67374972,1521496969.28445,0.0998140126138529,0.135408630041294,4
647326.205651106,4185745.60055191,1521496974.3257198,0.10238190366893,0.158522576661391,3
647324.649651813,4185746.40196124,1521496979.36779,0.27357659599831496,0.504579964498031,6
647322.72725859,4185748.59136228,1521496984.4077802,0.24939488134065804,0.490979450753117,6
647321.722523705,4185749.66468268,1521496989.44447,0.114321748487829,0.5487796957811161,3
647318.979200035,4185753.35464793,1521496994.48399,1.3288349774888,0.921957292833369,4
647317.780815433,4185755.62724326,1521496999.52127,0.323533714497319,0.408572807263695,4
647314.106431848,4185756.94860879,1521497004.55821,0.28293822902259,0.296902797555115,4
647311.838490335,4185757.68204919,1521497009.59561,1.4175646644762,1.22443573888089,3
647309.713258921,4185758.50936827,1521497014.63195,0.0969324595725899,0.113973985705526,4
647308.1185183061,4185758.97548414,1521497019.67169,0.0801676808026545,0.114808112663862,5
647306.428217745,4185760.57925884,1521497024.71132,0.5105410426207561,0.3749823279135971,6
647305.802755092,4185760.88038602,1521497029.7483401,0.078725153950651,0.136070785439247,7
647303.521429968,4185761.57405843,1521497034.78535,0.8189212030455529,0.961023430710828,5
647302.875082156,4185761.92229889,1521497039.82427,0.118275674624806,0.172512450416211,7
647302.05778665,4185762.62310579,1521497044.86385,0.0925272662017422,0.175529209687219,5
647300.965774225,4185763.18367699,1521497049.89998,0.082238091784852,0.214062059688031,3
647299.49612668,4185763.31249653,1521497054.93887,0.12080673731839,0.148030178909928,4
647298.78462814,4185763.39229867,1521497059.9736,0.0973257482088392,0.129890214486219,5
647297.618360765,4185763.73643713,1521497065.00763,0.07882332579472298,0.103022131232939,5
647297.2311904411,4185764.48797362,1521497070.0433,0.477686696382284,0.103500890167179,4
647296.069341647,4185766.37731903,1521497075.0833,0.0606334399685661,0.0767005577941526,8
647294.45989932,4185768.90915613,1521497080.12168,0.0645016324696121,0.0844600319591257,7
647293.38602836,4185771.41105354,1521497085.15755,0.0917212260156491,0.101534414462032,6
647291.473958571,4185773.99686007,1521497090.1940699,0.087358147436547,0.0888602996847498,6
647289.798212081,4185776.86281836,1521497095.2297301,0.606841815320252,0.5776262430261229,4
647287.425639279,4185779.45907795,1521497100.26809,0.196879611571778,0.100447616238185,3
647284.686473778,4185782.20763784,1521497105.30793,0.34760406541931704,0.29550586155886704,3
647281.681206931,4185784.4912606,1521497110.34932,0.076661867630938,0.070643818320793,9
647278.861718995,4185786.60672394,1521497115.38978,0.181853664321491,0.0893082596438172,6
647275.591596394,4185789.11631453,1521497120.42672,0.0788200120402271,0.0844351472794697,8
647272.140673548,4185790.50659832,1521497125.46746,0.0837741568950963,0.0888849015837874,6
647268.886321526,4185792.72639708,1521497130.50961,0.123788675570748,0.19826127780270006,3
647266.12658094,4185793.78148947,1521497135.55616,1.8337784654408005,1.8352131252721295,1
647263.369724705,4185794.83547913,1521497140.59743,0.0879645672333296,0.11222731758767697,4
647260.278680019,4185796.17779109,1521497145.6381302,1.78882098107689,0.42606650822902703,2
647257.069252735,4185798.02841959,1521497150.68088,0.217891155662542,0.135527960058583,4
647254.283679883,4185799.12380836,1521497155.72517,0.0702006863628598,0.14626446206649302,5
647251.4004660221,4185799.84303432,1521497160.76898,0.163900655485976,0.128505127074866,5
647248.682665534,4185801.32502799,1521497165.81169,0.0740217762172298,0.104306428411443,6
647245.612041509,4185802.96889702,1521497170.8534,0.17380230378329,0.610862481400901,3
647242.5041164961,4185805.38147376,1521497175.89619,0.0833379493741177,0.0893863591201447,5
647240.410012854,4185807.5375724,1521497180.93709,0.616756207104264,0.152215333859876,4
647237.329394955,4185810.11526876,1521497185.98315,0.0809358478518376,0.0945613295419064,6
647234.74635188,4185812.58654782,1521497191.02334,0.0708627056350606,0.129673583683354,6
647231.859170673,4185815.14766005,1521497196.06465,1.76275562180729,1.17137908208503,2
647229.195458447,4185817.37265957,1521497201.1029599,2.03272795046392,1.92504166482665,1
647226.529927599,4185819.59917383,1521497206.1447198,0.0796716007912128,0.16574081695779094,5
647224.251427318,4185822.17739015,1521497211.18438,0.0807706836209125,0.283537375661467,4
647221.870098691,4185824.73279799,1521497216.2253401,0.7340402117243192,0.5455512894358301,4
647218.928485403,4185827.33064295,1521497221.26493,1.74861393080478,0.7527484860866609,2
647215.859444711,4185830.28286787,1521497226.30574,0.13440995426779198,0.30150219861696803,3
647213.591657712,4185832.68104845,1521497231.34686,0.6623728630844711,0.258204697334701,3
647209.380431664,4185837.19047654,1521497241.43042,2.1208048645240503,0.7828161374224499,2
647207.366807544,4185839.73395391,1521497246.47346,0.9438363690936652,0.240949169274045,4
647205.328228774,4185841.4307855004,1521497251.51984,1.15912192212195,1.57483242357374,2
647203.3873229211,4185843.19464651,1521497256.55916,1.86746901821901,0.275365624970773,4
647202.082420826,4185845.38760057,1521497261.5996,0.533552101435092,0.6145420446088149,4
647200.5782304971,4185847.29486751,1521497266.64027,1.85927058607019,1.86119134564524,1
647199.073295844,4185849.20307851,1521497271.6834302,0.32903445798312003,0.235747375746907,6
647197.5081350011,4185850.41364489,1521497276.72487,1.2880378617958,1.3917961628669098,2
647196.7199827,4185852.34142725,1521497281.76553,0.8616464191627992,0.387502992522206,3
647194.406089883,4185854.28254309,1521497286.81009,1.57829262440068,1.22971941305514,2
647192.197332287,4185856.35783143,1521497291.85251,1.14390630131417,0.38818076858088896,5
647189.433594118,4185858.79884039,1521497296.89361,1.1443913794321998,0.41522521079222297,4
647185.203101354,4185861.37623399,1521497301.93392,0.531591875341,0.333584602628185,8
647181.208846931,4185863.52045815,1521497306.9741304,1.97551278744987,0.486502094533193,3
647177.45184361,4185865.92130695,1521497312.01833,1.42822381406237,0.538383578595172,6
647174.434044125,4185867.54209815,1521497317.06261,2.07926445712494,1.52841669069244,2
647171.352986414,4185869.07626766,1521497322.10722,2.40755033367328,1.59873810314254,3
647168.305010043,4185870.81727737,1521497327.1473901,2.08894598924669,1.6443015712752802,5
647168.578150574,4185872.87539885,1521497332.18826,3.08429131745356,1.7419799418585402,2
647166.903778237,4185871.44321543,1521497337.2311301,3.7137474952845495,3.00972434132645,1
647165.229868956,4185870.01142577,1521497342.27261,4.04444470155577,3.64507362936275,1
647163.555719649,4185868.57943187,1521497347.31481,4.14907715281751,3.9650966770055,1
