x,y,tnum,x_sd,y_sd,num_rx,x_m,y_m,tnum_m,time_m,model_vor_top1m,model_u_top1m,model_v_top1m,model_vor_top2m,model_u_top2m,model_v_top2m,model_vor_davg,model_u_davg,model_v_davg,model_z_eta,model_z_bed
647395.773518171,4185695.58393671,1521930733.85176,2.6373932153458703,3.79816358581111,3,647394.7366758131,4185695.97854952,1521930736.3847299,2018-03-24 22:32:16.384729,-0.002600432678109596,-0.4582728592634009,0.49518045831685353,-0.002419797891428266,-0.4565528060604214,0.4962801351440719,-0.0013903292985288918,-0.40777116456156715,0.4478287947742587,-1.88185478639108,-6.321804
647393.699833455,4185696.37316233,1521930738.9177,4.72057618968891,4.9480652412262005,1,647392.663090477,4185696.767737275,1521930741.45042,2018-03-24 22:32:21.450420,-0.0025265716550353368,-0.46292996257311375,0.49734101575249007,-0.0023432086120317858,-0.46119900444221806,0.49828391181193327,-0.00130886107698433,-0.41204228379724656,0.449084159157136,-1.882035095513371,-6.321804
647391.626347499,4185697.16231222,1521930743.98314,5.64592397540031,4.28967609974836,2,647389.676891722,4185698.212295455,1521930749.04889,2018-03-24 22:32:29.048890,-0.0020594631508444455,-0.4692599632108153,0.5000205289187795,-0.0017886432470154423,-0.46754397528708236,0.5007373107400176,0.00019844293102810884,-0.4180213614966077,0.4505387996209425,-1.8822923760148005,-6.321804
647387.727435945,4185699.26227869,1521930754.11464,7.05468671447037,6.948248681680219,1,647386.752742879,4185699.78725148,1521930756.647425,2018-03-24 22:32:36.647425,-0.0011432204008253732,-0.4722787882554968,0.4973037886164915,-0.0006147299384264976,-0.4705432163826552,0.49763075248365235,0.0033711874270030695,-0.4202736021682263,0.44608934706131426,-1.8823965912252865,-6.330617864366207
647385.778049813,4185700.31222427,1521930759.1802099,7.25730174520751,7.668310153669139,1,647381.8800883105,4185702.4116768446,1521930769.3092198,2018-03-24 22:32:49.309219,0.0006580104894110539,-0.47480782374024716,0.4878132086725853,0.0014910461298673489,-0.47238024583818006,0.486746010600428,0.010629999374539872,-0.4104054759764948,0.42232177690467215,-1.8826214656835472,-6.456057323429619
647377.982126808,4185704.51112942,1521930779.43823,4.89629887856957,8.45489691647215,2,647376.8446736765,4185706.03519891,1521930784.50369,2018-03-24 22:33:04.503690,0.000234048651092153,-0.47379506349853046,0.48151977234223764,0.0005733797174106575,-0.471930373740084,0.4803220665504293,0.0051334944204547706,-0.4154458300973674,0.420097963849588,-1.8825248847026275,-6.544966370631188
647375.707220545,4185707.5592684,1521930789.56915,7.19196553440642,8.818473541587789,1,647375.1385278185,4185708.3212571,1521930792.101725,2018-03-24 22:33:12.101725,2.3487042790718005e-05,-0.4754634474215159,0.48029965595228574,0.0004448399134010794,-0.4731713934891132,0.47855289624346176,0.0036853866343816433,-0.4228908864769375,0.4246383535018915,-1.8826923819920798,-6.351888279172277
647374.569835092,4185709.0832458,1521930794.6343,7.86765638919199,8.78290166231155,1,647373.4328106641,4185710.6067315247,1521930799.697815,2018-03-24 22:33:19.697815,-0.00070020527509497,-0.474279386910995,0.47773871219628683,-0.0002852736023593594,-0.4721258950897044,0.4759379694194323,0.000877156057877207,-0.4228936906639662,0.4233726068902996,-1.8827377875513729,-6.315716436088609
647372.2957862361,4185712.13021725,1521930804.7613301,8.65164506241414,8.26806012206028,1,647371.7271790791,4185712.892089645,1521930807.29352,2018-03-24 22:33:27.293520,-0.0006047121822904816,-0.47228868119614387,0.4768447115744021,-0.0003927504482031108,-0.46978836850084915,0.4746088021673263,0.00039253609570974457,-0.41997252691020587,0.42176458654878546,-1.8828720146972295,-6.26053892108158
647371.158571922,4185713.65396204,1521930809.82571,8.810790193435462,7.759359125562152,1,647370.589874685,4185714.415957435,1521930812.358305,2018-03-24 22:33:32.358305,-0.00030355530327656755,-0.4706063877899209,0.47552412582323605,-4.0490170868781594e-05,-0.46788282084805843,0.47292219037467537,0.0009928026960241282,-0.4158124510512871,0.418005086031184,-1.882946569942935,-6.246916091924186
647370.021177448,4185715.17795283,1521930814.8909,8.82856463004624,7.03875076844516,1,647369.452487763,4185715.9399379054,1521930817.423465,2018-03-24 22:33:37.423465,-0.0003534524042321102,-0.46787788622023563,0.4723937754912263,-9.412595881197472e-05,-0.4649649073086725,0.4692939407572926,0.0017356583011797766,-0.40687467618944956,0.4084018047428938,-1.882973853983819,-6.2938297645851184
647368.8837980779,4185716.70192298,1521930819.9560301,8.70579813909589,6.0308854708494986,1,647367.746512831,4185718.2257644404,1521930825.02073,2018-03-24 22:33:45.020730,-0.000677250352191322,-0.4642998364108754,0.46970760588910815,-0.000445644226118716,-0.4612236825243571,0.4663780366687944,0.0023143251026060824,-0.40193324913786876,0.403818181916952,-1.8829789766526681,-6.345797075062318
647366.609227584,4185719.7496059,1521930830.0854301,8.00555256373361,1.5826026095246202,2,647366.0725264619,4185720.6726075,1521930832.616965,2018-03-24 22:33:52.616965,-0.000829195903379154,-0.46912010618877187,0.4758752518277939,-0.0007043476274007504,-0.46613893079387425,0.47264880605585097,0.0011734962387517228,-0.4041950409174628,0.40698513949582277,-1.8830984056890885,-6.309389428786384
647365.53582534,4185721.5956091005,1521930835.1485,7.6979521788007315,3.16884352881765,1,647364.999156008,4185722.518554935,1521930837.67988,2018-03-24 22:33:57.679880,-0.0013374462844375629,-0.470702651012049,0.47920715322923013,-0.0013261705787719208,-0.46752502440587784,0.47578161058340557,-0.000296054849038635,-0.4040097717381437,0.40845090098381404,-1.883229618764685,-6.260399222707485
