x,y,tnum,x_sd,y_sd,num_rx,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647474.408564379,4185649.66179675,1521273691.60954,7.80450152552727,6.57994801535498,2,647474.4641394734,4185649.72611037,1521273694.12319,2018-03-17 08:01:34.123190,-0.19018009376646894,-0.3047918757149596,0.20282615619415956,0.32136177121437676,-0.004260274996190382,-0.005176825145436104,-6.341455999999999,-2.406324388956805
647474.5197145679,4185649.79042399,1521273696.63684,7.77478352566231,6.6051839956638805,1,647474.8547794714,4185650.175886665,1521273711.729115,2018-03-17 08:01:51.729115,-0.18857574515180114,-0.3028521930526939,0.20138809630980983,0.31947168783809127,-0.00436654861719641,-0.005225885763767368,-6.341456000000001,-2.4063291433472065
647475.189844375,4185650.56134934,1521273726.8213902,7.483062743375,6.57792265631199,1,647475.2455280831,4185650.625790855,1521273729.336445,2018-03-17 08:02:09.336445,-0.18697094513477086,-0.3009119657807444,0.1999496328995235,0.3175810749492114,-0.004472852565331344,-0.005274960382446861,-6.341455999999999,-2.406333899195897
647475.301211791,4185650.69023237,1521273731.8515,7.4145674511998,6.54340520195713,1,647475.5239678186,4185650.94802225,1521273741.912665,2018-03-17 08:02:21.912665,-0.18582432061461862,-0.29952633918718374,0.1989224839843674,0.3162315566687385,-0.004533485848890337,-0.005310288825940951,-6.341456000000001,-2.4063373668349564
647475.7467238461,4185651.20581213,1521273751.97383,7.07797909946674,6.315146624258231,1,647475.9694116135,4185651.46352523,1521273762.03197,2018-03-17 08:02:42.031970,-0.18375222410650913,-0.29719987927485797,0.1971320725560723,0.3140740453893487,-0.004579915589415548,-0.005367298628754,-6.341456000000001,-2.4063430971391653
647476.192099381,4185651.72123833,1521273772.09011,6.62937784933129,5.92883346959422,1,647476.8072289,4185652.428493945,1521273799.745435,2018-03-17 08:03:19.745435,-0.1793986648578475,-0.29261813715319507,0.19348272319633028,0.3100253665070447,-0.006179949760728533,-0.0064864328163612706,-6.341456000000001,-2.4063540104347743
647477.4223584189,4185653.13574956,1521273827.40076,4.5257024065001294,3.59035493352232,2,647477.4475049295,4185653.16139846,1521273829.915585,2018-03-17 08:03:49.915585,-0.1760468686147166,-0.2890988142839829,0.19065575636847915,0.30690389088112424,-0.009999494474910102,-0.008856548442253753,-6.340634153140337,-2.4063623636153246
647477.47265144,4185653.18704736,1521273832.43041,4.4067134070275715,3.58971643093453,1,647477.52294037,4185653.2383383047,1521273837.459445,2018-03-17 08:03:57.459445,-0.17510086514970782,-0.28827259129685967,0.1896286977265514,0.3060380244573833,-0.010448382095481656,-0.00912483790813258,-6.328090253706108,-2.40636644860596
647477.5732293,4185653.28962925,1521273842.48848,3.93496629715717,3.156167694170509,4,647477.515158786,4185653.4891355997,1521273845.0027401,2018-03-17 08:04:05.002740,-0.1734821362399104,-0.2870343341866185,0.18805778458009165,0.3049292336143562,-0.010929359743028395,-0.009501372496213772,-6.309034984081747,-2.4063844961837826
647477.4570882721,4185653.68864195,1521273847.5170002,3.93923875648132,3.24244454873314,1,647477.3990177801,4185653.8881525253,1521273850.031315,2018-03-17 08:04:10.031315,-0.1715059421541624,-0.2856593898573013,0.1862852935493332,0.3038660811928604,-0.011179529636986221,-0.009844438534294939,-6.287648715710194,-2.40641514526176
647477.340947288,4185654.0876631006,1521273852.54563,3.85515476912085,3.1695330310459604,1,647477.2828886515,4185654.28713689,1521273855.059485,2018-03-17 08:04:15.059485,-0.16952989547285663,-0.28428454396309055,0.18451293034840233,0.30280299931609106,-0.01142843703189008,-0.010186903597379587,-6.266263985966627,-2.406445791793921
647477.224830015,4185654.48661068,1521273857.57334,3.67669802218979,2.92561315287526,4,647476.5890042139,4185655.733123225,1521273867.63178,2018-03-17 08:04:27.631780,-0.16394495797439912,-0.2808677278086234,0.18000198982002974,0.3007944787195891,-0.01229544979784724,-0.011166788224818161,-6.2122600332064035,-2.406561952612784
647475.953178413,4185656.97963577,1521273877.6902199,3.90409873920887,3.35407821188496,1,647475.317444226,4185658.2259776397,1521273887.747295,2018-03-17 08:04:47.747295,-0.15786561979232236,-0.27327514156382743,0.17751440190057527,0.2970660486039609,-0.01381535523262676,-0.011890910223581644,-6.18314430229731,-2.406736538035094
647474.681710039,4185659.47231951,1521273897.80437,3.40147631326739,2.57959124955265,2,647474.344089975,4185660.0689719347,1521273902.83235,2018-03-17 08:05:02.832350,-0.15638769072011538,-0.2680098714083878,0.17734055695440754,0.29294119473356806,-0.013516703310453078,-0.011481883960002812,-6.0569336930352,-2.4068886123154036
647474.006469911,4185660.66562436,1521273907.86033,3.1585320264217502,2.37266701373063,3,647473.720666008,4185661.01961846,1521273910.3737202,2018-03-17 08:05:10.373720,-0.15662540995839946,-0.26600676508408244,0.17825248656007478,0.29146441345839486,-0.013610812760319384,-0.01166811663400745,-5.990869859215426,-2.406971693043255
647473.434862105,4185661.37361256,1521273912.88711,3.1154667531067206,2.33291802554038,3,647472.6723457214,4185662.21911087,1521273917.913065,2018-03-17 08:05:17.913065,-0.14840082404445154,-0.25952991972208317,0.17125864049653552,0.2869097641587953,-0.01090147751130683,-0.010406580335199686,-5.982762593575963,-2.4070554490689844
647471.909829338,4185663.06460918,1521273922.93902,3.2707832011811298,2.5752958712034704,1,647471.5285835699,4185663.487345225,1521273925.45192,2018-03-17 08:05:25.451920,-0.14159601433432883,-0.2546266331639593,0.16582090678843897,0.28422076253314377,-0.010280815052713242,-0.009854171929190372,-6.002137309935,-2.407118839977407
