x,y,tnum,x_sd,y_sd,num_rx
647379.456811178,4185736.46260146,1521350271.73213,10.6059494082279,9.07872516573844,2
647377.974408407,4185734.3191306,1521350291.96108,9.863408129279632,8.37007357101038,2
647381.733745689,4185738.15319574,1521350322.33089,8.912013411658679,8.575674806164,1
647382.987508003,4185739.43191489,1521350332.46819,8.53301299254916,8.5719760512948,1
647390.507985764,4185747.0909235,1521350393.20303,5.16282249281169,7.75091193473862,1
647391.761977017,4185748.36887203,1521350403.32565,4.224784276614529,7.461993745925209,1
647393.016420091,4185749.64727931,1521350413.45192,2.95406934351135,7.11811772127447,2
647393.256460383,4185750.12697393,1521350418.51088,3.3586959070699303,7.037342954003072,1
647393.496695078,4185750.60705056,1521350423.5738802,3.60515603798727,6.94016647729664,1
647394.217101879,4185752.0466896,1521350438.7566,3.62036465186137,6.540371859180549,1
647394.697478592,4185753.00665892,1521350448.88064,2.99696746244287,6.17179564308661,1
647394.9375973471,4185753.48650553,1521350453.94119,2.3791963845047204,5.95160730705608,2
647394.886125969,4185755.01233975,1521350474.18614,3.6210434858262497,5.4276883562778,1
647394.7959717311,4185757.67746574,1521350509.60644,1.98432037505434,3.3448486905329595,1
647394.78322768,4185758.05885543,1521350514.66695,0.558490537593182,2.78595933295154,2
647392.0269559029,4185759.09577962,1521350534.90949,2.33144275886934,4.81971700335538,1
647390.648715592,4185759.61428078,1521350545.03152,0.7809789698832571,5.56818007354542,2
647390.350679368,4185759.82053621,1521350550.09425,2.04183720338284,5.705004307138269,1
647389.15870701,4185760.64543648,1521350570.34217,3.47073623220303,6.050671987821442,1
647388.861306709,4185760.85125335,1521350575.3942,3.52537141879507,6.09082951245962,2
647388.264752714,4185761.26414029,1521350585.52807,3.35883581612782,6.11948549256952,1
647387.966857234,4185761.47032081,1521350590.5886,3.12356119136132,6.107890718649651,1
647387.0731918729,4185762.08884751,1521350605.76983,1.17081852337207,5.96815544173026,2
647385.5271812921,4185762.68504547,1521350615.8892,2.8861522897875,6.1007289261302,1
647383.981028809,4185763.28129789,1521350626.00949,3.7552757275456,6.1667985758674515,1
647383.2075088461,4185763.57959518,1521350631.07253,4.068179790997,6.1757620015682,1
647380.115204534,4185764.77209782,1521350651.31301,4.83187274850366,6.04996262521238,1
647379.341958554,4185765.07028878,1521350656.37424,4.9298448519664,5.97699298195569,1
647377.796374705,4185765.66632064,1521350666.49075,5.032529570180941,5.77715165707164,1
647375.477935967,4185766.56039148,1521350681.66591,4.96291550069628,5.32659869098168,1
647373.931286586,4185767.15683761,1521350691.78939,4.7629601760987095,4.9043216455238605,1
647371.610777042,4185768.05171047,1521350706.97813,4.18746917985486,4.01025272476947,1
647370.063761477,4185768.64829377,1521350717.104,3.55163657101883,3.1276218291942697,2
647369.701647863,4185769.62158998,1521350722.16435,3.1868154522711003,2.77163846830177,2
647369.751425233,4185771.27798167,1521350727.22329,2.772556063361609,2.46873099640466,1
647369.801227555,4185772.9351717993,1521350732.2846699,2.17983570734688,1.90632297368078,1
647369.851020269,4185774.59205941,1521350737.34512,1.16252589408099,0.5549642094094621,4
647369.2075688479,4185775.81526316,1521350742.40592,0.58039158415404,0.198282579704053,5
647368.128264148,4185777.0348943,1521350747.4662,0.6220832376581109,0.228403264269475,3
647367.34975216,4185778.32631846,1521350752.52699,0.236275840079,0.267346803848583,3
647366.548820929,4185779.83895962,1521350757.58832,0.226375941676442,0.206407957440917,5
647365.407579878,4185781.15262642,1521350762.65015,0.587945410325772,0.230553107509267,4
647364.582070738,4185782.67501059,1521350767.7107902,0.23370475742409,0.226225839002185,6
647363.681691147,4185784.12806765,1521350772.77168,0.335263398352759,1.3861123069623,2
647362.566939127,4185785.62103846,1521350777.83546,0.49663048361993,0.22649047797203,4
647361.848053909,4185786.81337371,1521350782.89981,0.459959331589838,0.183260563854553,6
647361.236432441,4185787.92707017,1521350787.96473,0.24655889621575106,0.30300159206701505,4
647360.742929916,4185790.01517757,1521350793.02864,0.341537123195701,0.387150904757924,3
