x,y,tnum,x_sd,y_sd,num_rx,x_m,y_m,tnum_m,time_m,model_vor_top1m,model_u_top1m,model_v_top1m,model_vor_top2m,model_u_top2m,model_v_top2m,model_vor_davg,model_u_davg,model_v_davg,model_z_eta,model_z_bed
647444.951893787,4185663.84484299,1521285856.56969,13.378594947628601,13.079635924363696,2,647444.7715199864,4185663.640981715,1521285869.2309299,2018-03-17 11:24:29.230929,-0.0006623863482699,-0.22656635097359606,0.23846598501254107,-0.0006158713769781402,-0.21797520535902776,0.2308593248889803,6.04434515616703e-05,-0.19158040754279562,0.20508252867645707,-2.62054178193255,-6.454783487063694
647444.591146186,4185663.43712044,1521285881.89217,12.6635057841993,12.503141589833099,2,647444.4385096215,4185663.2698175153,1521285889.4903998,2018-03-17 11:24:49.490399,-0.0006642450694545193,-0.22745165667294331,0.23834044031262233,-0.000623349188777482,-0.2188447500104038,0.2307301808772631,4.091796755795185e-05,-0.19225719358110852,0.20478519344591672,-2.6205401980980922,-6.471679657526728
647444.2858730571,4185663.10251459,1521285897.08863,12.2064178560013,12.1521530392065,2,647444.3216261806,4185663.12911489,1521285902.15381,2018-03-17 11:25:02.153810,-0.0006665958797140575,-0.22776353769308597,0.2382877410274208,-0.0006275514894662701,-0.21915233940406817,0.23067786564257522,3.3109850713357314e-05,-0.1925063487541701,0.2046840824654762,-2.620539412056284,-6.477859251915554
647444.357379304,4185663.15571519,1521285907.21899,11.9797710467173,12.296702471177197,1,647444.4109991345,4185663.195609985,1521285914.815555,2018-03-17 11:25:14.815555,-0.0006678888161179841,-0.22752958385437375,0.23829401234220188,-0.0006272607130452662,-0.2189265548057455,0.23069033493933455,3.59904370047584e-05,-0.19236158588591468,0.20477420548987801,-2.6205391062357553,-6.474116129148364
647444.464618965,4185663.23550478,1521285922.4121199,11.473790740106402,12.362486007037,1,647444.4824922145,4185663.248803035,1521285924.9443,2018-03-17 11:25:24.944300,-0.0006689230207587507,-0.2273424345137796,0.2382990297725239,-0.0006270280447449109,-0.21874594026691926,0.23070031024590562,3.829480379202027e-05,-0.19224578314139967,0.20484629829979414,-2.6205388616173795,-6.471121830581432
647444.500365464,4185663.26210129,1521285927.47648,11.2569996034686,12.3446742340736,1,647444.518249044,4185663.2754051248,1521285930.010005,2018-03-17 11:25:30.010005,-0.0006694404291705466,-0.22724883313859867,0.23830153747859317,-0.0006269118258070971,-0.2186556074818188,0.2307052979339518,3.9447161622949145e-05,-0.192187867430384,0.20488235573229693,-2.620538739226843,-6.469624300318259
647444.536132624,4185663.28870896,1521285932.54353,11.013768448826802,12.3069001267168,1,647444.554018231,4185663.3020139653,1521285935.0772948,2018-03-17 11:25:35.077294,-0.000669958200139327,-0.2271551996834475,0.23830404402843933,-0.0006267957404554464,-0.21856524403697253,0.23071028570881502,4.059973401079192e-05,-0.19212993442362783,0.20491842638791308,-2.620538616740092,-6.46812631089091
647444.571903838,4185663.31531897,1521285937.61106,10.742394232289,12.2489895151566,1,647444.6434257525,4185663.36852814,1521285947.7433147,2018-03-17 11:25:47.743314,-0.0006712521359692886,-0.2269211560868322,0.23831031227127292,-0.0006265053237688722,-0.21833937363017963,0.2307227553797761,4.348093521638202e-05,-0.1919851229562594,0.20500858633981817,-2.620538310654751,-6.464381899032721
647444.7149476671,4185663.42173731,1521285957.8755698,9.323346304724,11.8086046827722,1,647444.7328370775,4185663.43504454,1521285960.40973,2018-03-17 11:26:00.409730,-0.0006725461722446799,-0.22668710260039204,0.2383165802809122,-0.0006262149376610876,-0.218113493753055,0.23073522517671996,4.636221359735626e-05,-0.1918403060006947,0.20509875031532965,-2.620538004543067,-6.460637342313289
647444.750726488,4185663.44835177,1521285962.94389,8.86490071027347,11.643275832629001,2,647443.7034007485,4185662.6513226302,1521285973.078415,2018-03-17 11:26:13.078415,-0.0008215615213014726,-0.22938384268966094,0.2382296034801679,-0.0007899842525657605,-0.22071825461192301,0.23057966985292283,-0.00012947172026334802,-0.19352756833033566,0.20406622439801927,-2.6205411342201326,-6.5041777019477
647442.656075009,4185661.85429349,1521285983.21294,9.382589698807829,10.566314942239302,1,647442.132423399,4185661.4557876103,1521285988.2800999,2018-03-17 11:26:28.280099,-0.0009990141694725466,-0.23113312816369116,0.23812649155747342,-0.0010585461538148364,-0.22237755081215846,0.23046862280472646,-0.0012548044077307224,-0.19404850262218287,0.2027908989567332,-2.6205453836818995,-6.570319787721017
647441.608771789,4185661.05728173,1521285993.34726,9.20814693356201,9.74385278046378,2,647441.2539441645,4185660.91468996,1521286003.477015,2018-03-17 11:26:43.477015,-0.0007954944102566974,-0.23187964943714318,0.2380168711683802,-0.0009405044203247906,-0.2231576189166972,0.2304376930951843,-0.002130789556651677,-0.19499136924067179,0.20298136003956052,-2.6205499545349893,-6.596665
647440.89911654,4185660.77209819,1521286013.60677,9.09795643230522,9.69759649415453,1,647440.544363888,4185660.62953912,1521286023.734325,2018-03-17 11:27:03.734325,-0.0008141977394630975,-0.23253021398231946,0.23767964413002124,-0.0009724595820011922,-0.22403604522837547,0.23035753137183093,-0.002478004086306003,-0.1979313884421937,0.2052159921991585,-2.6205556875432703,-6.596665
647440.189611236,4185660.48698005,1521286033.86188,8.50733122818033,9.256228710332731,1,647439.6608828244,4185660.27118477,1521286049.0543199,2018-03-17 11:27:29.054319,-0.0008814182168040072,-0.23273296018016812,0.23834848381622858,-0.0009716990453387808,-0.2241718270602878,0.23102734195262759,-0.0020525697145475155,-0.19790862934196318,0.20579334005716163,-2.6205695186723945,-6.596665
647439.1321544129,4185660.05538949,1521286064.24676,6.40788808711944,7.689876419158359,2,647437.9415181865,4185659.254668895,1521286076.9025898,2018-03-17 11:27:56.902589,-0.000823017488022583,-0.23310961379929435,0.23971035599537452,-0.0007358361176382638,-0.22438936924768355,0.23238452023711714,-0.00041976227628412466,-0.1977485285876086,0.2069231982541366,-2.6205918982008587,-6.596665
647436.75088196,4185658.4539483,1521286089.55842,5.0982278473337805,7.095048747776329,1,647436.5127814115,4185658.2938229,1521286092.089325,2018-03-17 11:28:12.089325,-0.0012209253796683153,-0.2348248183967221,0.24026944134776523,-0.0011400509558284408,-0.2259409129291049,0.23290710918501661,-0.000690326595616228,-0.19867163163531132,0.207146765288935,-2.6206095865161343,-6.596665
647436.274680863,4185658.1336975,1521286094.62023,4.36741867053632,6.773154510805202,2,647434.7887150655,4185657.15817911,1521286102.2139,2018-03-17 11:28:22.213900,-0.0016138834100303395,-0.23738091939297568,0.24087569144090998,-0.0016625948438243957,-0.2283184103762828,0.23348980874032982,-0.0012539202391228105,-0.20021046852198693,0.20734532689832225,-2.6206368975980263,-6.603194883152879
647433.302749268,4185656.18266072,1521286109.80757,4.77928381741622,5.6780491198143,1,647432.8073328435,4185655.85742693,1521286112.33931,2018-03-17 11:28:32.339310,-0.0021715711789261974,-0.24145285562719687,0.2423796107957207,-0.002456705291142315,-0.23269039028766536,0.23541867441959707,-0.0021539946155238673,-0.20382124282061737,0.20907250766031094,-2.620606311537668,-6.72422567607972
647432.311916419,4185655.53219314,1521286114.87105,4.51257530287486,5.10091582635928,2,647433.0961413365,4185656.6986759054,1521286122.4710798,2018-03-17 11:28:42.471079,-0.0019845092126734715,-0.23987616564466202,0.2419319754254664,-0.002200143977736997,-0.23095471841857643,0.23476308674416674,-0.001842608107612713,-0.2023408008903646,0.20844827336321986,-2.6206326157047286,-6.666920047857009
647433.880366254,4185657.86515867,1521286130.07111,2.99334515302463,3.89404912044592,2,647433.865420945,4185658.041936325,1521286132.605435,2018-03-17 11:28:52.605435,-0.0014539619701332551,-0.2375134844481127,0.2412921795679174,-0.0014744324729337455,-0.2284587600617198,0.23389312785296817,-0.001066585483956585,-0.2003630063506174,0.2077259216747057,-2.6206640681724607,-6.596665
647433.850475636,4185658.21871398,1521286135.13976,2.9535772340367,3.5492110136455093,1,647433.835535674,4185658.395411835,1521286137.672895,2018-03-17 11:28:57.672895,-0.0013374748475652315,-0.2373038014681763,0.24135355896955307,-0.001323318338743107,-0.22827999380988562,0.23396408777133204,-0.0009160230916649692,-0.20028035662428206,0.20783573220391438,-2.6206696749278686,-6.596665000000001
647433.820595712,4185658.57210969,1521286140.2060301,2.0646030323939697,2.73304848737087,3,647433.0058711325,4185659.861856105,1521286147.804145,2018-03-17 11:29:07.804145,-0.000907169887042765,-0.2368045929065229,0.2417699978018386,-0.0008363418847234724,-0.227894061771583,0.23442211513916536,-0.0005713415929925678,-0.2002209751789099,0.20849188492606485,-2.6206987797362116,-6.596665
647432.1911465529,4185661.15160252,1521286155.40226,4.0492511030893485,3.6021733585023,2,647431.8692804754,4185661.52440385,1521286157.9346051,2018-03-17 11:29:17.934605,-0.0007957037934348474,-0.2360448839977417,0.2421684757415583,-0.0007269842567710974,-0.2272826436560218,0.2348778694929205,-0.0005904464647129223,-0.20008621725752682,0.20931787385954614,-2.620723911315412,-6.596665
647431.5474143979,4185661.89720518,1521286160.46695,4.69310117679442,4.3165161369002005,1,647429.9383494875,4185663.76089014,1521286173.12651,2018-03-17 11:29:33.126510,-0.0012619489240438611,-0.2339789936382068,0.2420574037783104,-0.0012520568150768407,-0.22530056175778906,0.23474083756949662,-0.000950712069800734,-0.19868153594033444,0.2095638454507554,-2.6207401465944944,-6.596665
647428.329284577,4185665.6245751,1521286185.7860699,6.28461109990746,5.84048163459035,1,647427.3637900735,4185666.74285032,1521286193.3822398,2018-03-17 11:29:53.382239,-0.0019773845217220115,-0.23296640535693472,0.24380458839250624,-0.002090155590938593,-0.22447246639849472,0.23660631886427277,-0.0017458312575883497,-0.19816108916210587,0.21140117553687468,-2.6207753117183596,-6.632154657386196
