x,y,tnum,x_sd,y_sd,num_rx,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647344.228003685,4185753.55401852,1522255571.59601,5.1946689201739416,3.87718034867091,2,647345.2353961375,4185754.9327588947,1522255574.1374898,2018-03-28 16:46:14.137489,-0.4862668260152472,-0.8483821892645028,0.5016092744943259,0.8641191504858976,-0.0022552353864847274,-0.004325662183207957,-5.5598796236267365,-1.439036432284393
647346.24278859,4185756.31149927,1522255576.6789699,1.94084340942442,5.551600555209191,2,647344.1544890106,4185758.7472535903,1522255579.21918,2018-03-28 16:46:19.219180,-0.4513442408725531,-0.8298692904527819,0.4640590341249316,0.8452780520110058,-0.006474494674033188,-0.005422146398820993,-5.869689854108961,-1.4393886974404337
647342.066189431,4185761.18300791,1522255581.75939,9.73166331197583,0.5511761120517861,2,647340.02619239,4185762.5807264103,1522255584.298345,2018-03-28 16:46:24.298345,-0.41320224545348894,-0.8201605836465233,0.4079631412894625,0.8177238874839835,-0.002206538441382966,-0.001775349079213312,-6.301402677799942,-1.4400962404815463
647337.986195349,4185763.97844491,1522255586.8373,9.07400079548532,5.84635683475659,1,647333.9043148485,4185766.77516677,1522255591.9175348,2018-03-28 16:46:31.917534,-0.4415433089999893,-0.816156688183324,0.428639995405413,0.8028530757715785,-0.0007372695455274553,-0.003299500158150448,-5.889105670359953,-1.4398978672736784
647329.8224343479,4185769.57188863,1522255596.9977698,5.946120834387551,8.598435754689781,1,647327.7804280065,4185770.970985665,1522255599.5392098,2018-03-28 16:46:39.539209,-0.47529819724339095,-0.8232063783488153,0.45001540985114624,0.7952156262268194,0.0006024610187758822,-0.002321789980890804,-5.633221962530229,-1.4417628611142912
647325.738421665,4185772.3700827,1522255602.08065,0.7584188423047801,8.93773278044248,2,647324.653082748,4185773.844365795,1522255604.62215,2018-03-28 16:46:44.622150,-0.4926252389312458,-0.8232405173111423,0.46140382979573175,0.7884883232254807,-0.000305608703513649,-0.001863826182409295,-5.5149401844859,-1.44296689676883
647323.567743831,4185775.31864889,1522255607.16365,4.4952718166929015,8.87106095386066,1,647322.4823101026,4185776.793059235,1522255609.70537,2018-03-28 16:46:49.705370,-0.49751923664066816,-0.832410190762643,0.4598070990670232,0.7900901296796399,-0.007884769657682783,0.0021711896103936146,-5.441150788343489,-1.4443437652539464
647321.396876374,4185778.26746958,1522255612.24709,1.30336986288249,8.24760605333878,2,647320.3579120545,4185779.74776062,1522255614.78682,2018-03-28 16:46:54.786820,-0.49695351341621713,-0.8445881787604275,0.45603139357335354,0.7972163915083703,-0.002961296403833441,0.0008934862761098838,-5.393766035766765,-1.4456976431906288
647319.318947735,4185781.22805166,1522255617.32655,1.778804730575,7.46449266119619,2,647317.982969716,4185782.776095615,1522255619.86555,2018-03-28 16:46:59.865550,-0.5155551613413304,-0.8496746142673455,0.4705063577604412,0.7969607382695459,-0.0006527803441709612,-0.0009374120104142236,-5.238594,-1.4475304221601955
647316.646991697,4185784.32413957,1522255622.40455,5.932491244239969,6.2420246743228205,1,647315.3105501445,4185785.872728615,1522255624.9444401,2018-03-28 16:47:04.944440,-0.508259446683477,-0.8581634814008878,0.4613172091711796,0.8009785510287377,-0.002122970230533039,-0.0011513942143059341,-5.276799596731708,-1.4491114107901268
