x,y,tnum,x_sd,y_sd,num_rx,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647422.462854089,4185693.64343003,1521427239.6321301,28.386214314293397,23.862798241844,2,647422.3921679985,4185693.5566346403,1521427242.15577,2018-03-19 02:40:42.155770,-0.16723139242922283,-0.2462962459758917,0.19084420533819263,0.27615118043739917,-0.0011867310270225612,-0.001746336034685922,-5.851688704587675,-2.1867194666617893
647422.321481908,4185693.46983925,1521427244.67941,28.306718962034306,23.9514679060329,1,647422.2507921834,4185693.3830393804,1521427247.2031798,2018-03-19 02:40:47.203179,-0.1673926164606852,-0.24667217632143956,0.19090262157802124,0.276357798583744,-0.0007169653014120203,-0.0017644987468804982,-5.853200709368833,-2.1867199701685496
647422.180102459,4185693.29623951,1521427249.72695,28.222439730180106,24.032253783136703,1,647421.826676745,4185692.8622715753,1521427262.344935,2018-03-19 02:41:02.344935,-0.1687652771868674,-0.2477435091304096,0.19264517584433152,0.27727878000184275,0.0009329727404905411,-0.0017727396033166073,-5.814407122292926,-2.1867298378944584
647421.473251031,4185692.42830364,1521427274.96292,27.727772559712896,24.320323588011497,1,647420.9808783161,4185691.81995442,1521427292.6324549,2018-03-19 02:41:32.632454,-0.16590196240076005,-0.24959434538769035,0.1901166663649682,0.2794295800486313,0.004637067847518772,-0.0017105401316083943,-5.918784652976658,-2.1867391908527143
647420.4885056011,4185691.2116052,1521427310.30199,26.818866921323,24.408456442382306,2,647420.4449814066,4185691.15466019,1521427312.8261352,2018-03-19 02:41:52.826135,-0.16268073766610514,-0.2507052413192351,0.18696999031844583,0.2808532308750743,0.0051228637079512515,-0.0018122940172177748,-6.031482092766476,-2.186742003018164
647420.401457212,4185691.09771518,1521427315.35028,26.7574505554846,24.4517840639671,1,647420.3144212996,4185690.983842965,1521427320.39779,2018-03-19 02:42:00.397790,-0.16186918445197382,-0.2509819984259475,0.1861818497994237,0.2812117602461608,0.004561346660050293,-0.0018996139873910245,-6.0597452850334665,-2.1867424498420354
647420.227385387,4185690.86997075,1521427325.4453,26.55868816187,24.439232656512605,2,647420.1569563011,4185690.7837815,1521427327.96932,2018-03-19 02:42:07.969320,-0.16090865234059698,-0.25131161945658276,0.18524597355680034,0.28163620093609887,0.0038989318717265672,-0.0020026242873898564,-6.0932823958381475,-2.186743151299077
647420.086527215,4185690.69759225,1521427330.49334,26.448791225686804,24.4739094209605,2,647420.0105643065,4185690.6054221047,1521427333.01727,2018-03-19 02:42:13.017270,-0.16003906672196547,-0.2516127196115255,0.1843947200355672,0.28202057839718886,0.0033020855087505727,-0.00209543822208319,-6.123755847770562,-2.186744011752933
647419.934601398,4185690.51325196,1521427335.5412,26.352843489391798,24.5384101241197,1,647419.858619896,4185690.4210585896,1521427338.065765,2018-03-19 02:42:18.065765,-0.15913883128610612,-0.25192470765619335,0.18351305457022676,0.28241851652315375,0.002337424288143042,-0.002180152329482238,-6.155314817822716,-2.186744925603908
647419.782638394,4185690.32886522,1521427340.5903301,26.2178746607324,24.5546037131102,2,647419.7016554296,4185690.231332115,1521427343.114615,2018-03-19 02:42:23.114615,-0.1582110854740644,-0.2522464938420773,0.18260405441630587,0.28282862748205384,0.0005434127050031393,-0.002215861398557298,-6.187849176524331,-2.1867458895196035
647419.620672465,4185690.13379901,1521427345.6389,26.099009175233608,24.5982455812435,2,647419.5627242769,4185690.06071179,1521427348.16291,2018-03-19 02:42:28.162910,-0.1573816766041245,-0.2525331938559088,0.18179285566995568,0.2831952232811287,-0.001084323900857137,-0.0022473507104143753,-6.216894379131543,-2.1867466692520643
647419.504776089,4185689.98762457,1521427350.68692,26.0199924157981,24.6448754361683,1,647419.4468422709,4185689.91455647,1521427353.21028,2018-03-19 02:42:33.210280,-0.15667809315790657,-0.2527750175141291,0.18110677102814438,0.28350614078276165,-0.002467001680610821,-0.0022743715491117256,-6.241475819908661,-2.1867472147897993
647419.3889084529,4185689.84148837,1521427355.73364,25.9008013753228,24.6441616134035,2,647419.317838685,4185689.75461277,1521427358.25663,2018-03-19 02:42:38.256630,-0.15767371330986146,-0.2533176024758337,0.18207572068600628,0.2838251260202864,-0.0036948519918305334,-0.0022590267653393725,-6.244973196489596,-2.186747066200866
647419.2467689171,4185689.66773717,1521427360.77962,25.795170530758906,24.6734621748847,2,647419.3571485146,4185689.757980205,1521427365.825245,2018-03-19 02:42:45.825245,-0.15757264903847307,-0.25323710641881025,0.18200148412932374,0.2837841252004972,-0.003583697529894514,-0.002267713257384174,-6.243546083522247,-2.1867457130160144
647419.467528112,4185689.84822324,1521427370.8708699,25.8738420037008,24.604135820524696,1,647419.6331426136,4185689.9836236,1521427378.441315,2018-03-19 02:42:58.441315,-0.15730063969355454,-0.25250233754441337,0.18180093904046013,0.2832283203367178,-0.001323276724652149,-0.002263567861954585,-6.217285559105311,-2.186741810237788
647419.798757115,4185690.11902396,1521427386.01176,25.9697971815413,24.474341394818506,1,647419.90915211,4185690.209279985,1521427391.058085,2018-03-19 02:43:11.058085,-0.15860104094950772,-0.25201205080871936,0.18313329310448306,0.2826516626606533,0.0011734346698270698,-0.002223299697577258,-6.17005171911795,-2.1867371689604456
647420.019547105,4185690.29953601,1521427396.10441,26.019164931010998,24.370424672600798,1,647420.687208688,4185690.839638455,1521427426.38664,2018-03-19 02:43:46.386640,-0.16224916206304593,-0.2506339850651268,0.186874948066574,0.2810337967988299,0.004592829549159329,-0.0018947181699830867,-6.037433713917074,-2.186723928376127
647421.354870271,4185691.3797408994,1521427456.66887,26.072414733344,23.4443229234705,1,647421.4652577465,4185691.4699797346,1521427461.715135,2018-03-19 02:44:21.715135,-0.16589721389842205,-0.2492559404056826,0.19061653951942648,0.27941596142537406,0.004164685843667054,-0.0017004645846209476,-5.90481801578434,-2.1867106876169107
647421.575645222,4185691.56021857,1521427466.7614,26.0411205062527,23.2360813781405,1,647421.6308495335,4185691.60534633,1521427469.285005,2018-03-19 02:44:29.285005,-0.1666773404839353,-0.24896180417485986,0.1914158457172054,0.27907001711273854,0.0035570023441297005,-0.0017072824843485934,-5.876481558009898,-2.1867079026515337
647421.686053845,4185691.65047409,1521427471.80861,26.021143926277198,23.1258670088793,1,647421.7964464545,4185691.74071754,1521427476.8551002,2018-03-19 02:44:36.855100,-0.1674574925373311,-0.24866765853224715,0.19221517772631364,0.2787240615152694,0.0029492992713611096,-0.0017141006107941892,-5.84814418308704,-2.1867051176112122
647421.906839064,4185691.83096099,1521427481.90159,25.972472935517,22.89299167000789,1,647422.0724537765,4185691.9663468096,1521427489.47247,2018-03-19 02:44:49.472470,-0.16875780587430345,-0.2481773933895517,0.19354745885467245,0.27814744229243876,0.0019364144033441472,-0.0017254646825147907,-5.800913056297815,-2.186700475678964
647422.238068489,4185692.10173263,1521427497.04335,25.8775244420614,22.5115530457195,1,647422.2932342256,4185692.1468313,1521427499.5652452,2018-03-19 02:44:59.565245,-0.1685771000200199,-0.2477280366676844,0.1932690868983533,0.2777338810082586,0.001126196516373315,-0.0017345549614893457,-5.803573368657982,-2.1866941486217644
647422.3483999621,4185692.19192997,1521427502.08714,25.8400971767129,22.375585178720694,2,647422.4478678035,4185692.2881832346,1521427504.6096249,2018-03-19 02:45:04.609624,-0.16276865189155143,-0.23935576410520132,0.18658571842820823,0.26849561558356966,0.0005045272908654613,-0.0017082286617773265,-5.817599985732178,-2.189627670830637
647422.547335645,4185692.3844365,1521427507.1321099,25.9072282676971,22.3078464245823,1,647423.7464690135,4185693.538419825,1521427537.408655,2018-03-19 02:45:37.408655,-0.1593386656934023,-0.23643721791401878,0.1826117644000253,0.2662248826178705,-0.0016845367202227499,-0.0016951523447463826,-5.9063411856717565,-2.1895960126239875
