x,y,tnum,x_sd,y_sd,num_rx,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647371.7981793729,4185711.78950772,1522140862.3519301,8.29007864339229,11.9109424802454,2,647371.5145897865,4185711.5882276604,1522140864.864235,2018-03-27 08:54:24.864235,-0.5434703308810938,-0.8873170859094301,0.5308408626018684,0.8882799628162316,-0.0026613599142243927,-0.0006647595962232522,-6.079773302033408,-1.5510959181001764
647371.2310002,4185711.3869476,1522140867.37654,8.21478023845265,11.5698838718599,1,647370.947378245,4185711.18564401,1522140869.889135,2018-03-27 08:54:29.889135,-0.5484472538064946,-0.8902864074484934,0.5314248521794183,0.8867916752643497,0.00298754349294722,0.004242123916791879,-6.099654146079036,-1.5512266297374147
647370.66375629,4185710.98434042,1522140872.40173,7.70202412130532,11.073805726744899,1,647370.3801160875,4185710.783023605,1522140874.914485,2018-03-27 08:54:34.914485,-0.5528787889913088,-0.8928651930034078,0.5315433760062734,0.8849906069417618,0.007797363302328164,0.009161048326310761,-6.11957693735962,-1.551355462453447
647370.096475885,4185710.58170679,1522140877.4272401,6.6518250160499415,10.400696576846801,2,647369.536614411,4185710.18380969,1522140882.45356,2018-03-27 08:54:42.453560,-0.538252699155239,-0.8815091392491748,0.5136237103859018,0.8701580475341789,0.014952298711721712,0.0164781450329117,-6.150785507218947,-1.5514734256816505
647368.9767529371,4185709.78591259,1522140887.47988,5.5303906713270905,9.2259090933412,2,647368.6450425575,4185709.555904085,1522140889.99477,2018-03-27 08:54:49.994770,-0.5272023237510495,-0.8670928791798489,0.5013723855523877,0.8544454828896553,0.015842778448004594,0.019572918900173597,-6.148074399272906,-1.5515003316188842
647368.3133321779,4185709.32589558,1522140892.50966,5.69400945856962,8.69089576215776,1,647367.98173571,4185709.09596748,1522140895.02369,2018-03-27 08:54:55.023690,-0.5200737316606752,-0.8558552165325032,0.49389848806070386,0.8428092948962047,0.014288676048164958,0.019608339233185307,-6.137426394472005,-1.551499131082557
647367.6501392421,4185708.86603938,1522140897.53772,5.16402494547125,7.96513150703938,1,647367.3183729341,4185708.635990515,1522140900.053075,2018-03-27 08:55:00.053075,-0.5129445235379362,-0.8446165917239853,0.4864239421832753,0.8311721093171285,0.013052474181650092,0.01963199815468361,-6.126777555728593,-1.551497929974186
647366.9866066261,4185708.40594165,1522140902.5684302,3.64772710748773,6.988426197896402,2,647366.663252374,4185708.18029624,1522140905.08324,2018-03-27 08:55:05.083240,-0.5058903218764612,-0.8335043393794979,0.4790257568863666,0.8196645961020587,0.012581994114227404,0.019590542608625333,-6.116318955389016,-1.5514963167912472
647366.339898122,4185707.95465083,1522140907.59805,2.9790307718510403,6.027775068893192,2,647365.0513586265,4185707.252137125,1522140910.113805,2018-03-27 08:55:10.113805,-0.4903630555411747,-0.8079510647700522,0.46304791054298045,0.7933614650278175,0.018154987163592554,0.026196926914592245,-6.082779123603163,-1.5515498943350272
647363.762819131,4185706.54962342,1522140912.62956,3.96731920246474,3.6156690249441694,2,647363.9914692865,4185707.5119243097,1522140915.1452599,2018-03-27 08:55:15.145259,-0.4804349973982327,-0.7959939393711442,0.45493844302688086,0.7824044757084689,0.023587363406299022,0.030358936540487408,-6.106568616013585,-1.5517866540398957
647364.220119442,4185708.4742252,1522140917.66096,2.08328746225706,4.3007049680659515,2,647363.625116619,4185709.0379402796,1522140920.17794,2018-03-27 08:55:20.177940,-0.4819489609162671,-0.8053130811661136,0.459533752380623,0.7932607738715769,0.01825949422963051,0.02550560724925538,-6.184273271149316,-1.5521956269548771
647363.030113796,4185709.60165536,1522140922.6949198,1.7237464425154498,3.25961120974824,2,647362.478924652,4185710.1884562997,1522140925.211655,2018-03-27 08:55:25.211655,-0.4684098085674628,-0.7955915459905658,0.45029394708480663,0.7864091528528193,0.018280305500894822,0.023775053582292843,-6.28300198170942,-1.5526347324593197
647361.927735508,4185710.77525724,1522140927.72839,0.0381471155594147,0.0846906904830957,3,647360.979158919,4185711.8616108904,1522140930.24468,2018-03-27 08:55:30.244680,-0.4616152314971034,-0.7807205653243159,0.44932913099104643,0.776057009657283,0.020013239085334922,0.02605244498966014,-6.237758609282915,-1.5531795477064563
647360.03058233,4185712.94796454,1522140932.7609699,0.0317640325713957,0.0554052054558778,3,647358.8350513149,4185714.33475798,1522140935.27669,2018-03-27 08:55:35.276690,-0.463739028725074,-0.7840231449104397,0.4530533267815239,0.7780554161460103,0.018044660957396583,0.023066299907315596,-6.210728559322623,-1.5538340569304203
647357.6395203,4185715.72155142,1522140937.79241,3.24887782603988,3.25065748767833,1,647356.4440183325,4185717.10831145,1522140940.30807,2018-03-27 08:55:40.308070,-0.4756324649221232,-0.7937794558071771,0.4657107384121414,0.7852633063076186,0.016355613284744774,0.022152006068384522,-6.104386897840969,-1.5547242430179211
647355.248516365,4185718.49507148,1522140942.82373,3.25027369797538,3.24883523231942,1,647354.0523562625,4185719.88260019,1522140945.34078,2018-03-27 08:55:45.340780,-0.4760824809451487,-0.7938200608248824,0.4640455992709035,0.7818858031281122,0.01649057608469326,0.022093268076758127,-6.130267188037076,-1.5550269360730802
647352.85619616,4185721.2701289,1522140947.85783,0.0351143083620847,0.0190109335781424,3,647351.8826228625,4185723.2147651203,1522140950.3757849,2018-03-27 08:55:50.375784,-0.47571195795568655,-0.7960351007728601,0.4602586603212319,0.7803661445584495,0.014903018858766229,0.021678422600554748,-6.23623774597667,-1.5550101526631608
