x,y,tnum,x_sd,y_sd,num_rx,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647383.7742384389,4185727.81149583,1522015324.16832,6.40678089665306,5.3461749250376,2,647383.6749284104,4185727.688609685,1522015331.694665,2018-03-25 22:02:11.694665,-0.3602689147479581,-0.6068131220717418,0.40794725046877667,0.6758675637965843,0.004085406924841786,-0.0011861622207408606,-5.6586011868068375,-1.5446889052937287
647383.5756183821,4185727.56572354,1522015339.22101,5.54117945835287,4.65338322151583,2,647383.702464951,4185727.715228575,1522015341.73041,2018-03-25 22:02:21.730410,-0.360464843132002,-0.6066493546315193,0.4084766871471629,0.6759800305378629,0.0042248039001194365,-0.0011560317971557321,-5.653441861760971,-1.5446884530522618
647383.82931152,4185727.86473361,1522015344.23981,5.4041361690118,4.65666902905183,1,647383.9561596406,4185728.014240455,1522015346.7492452,2018-03-25 22:02:26.749245,-0.3625705330280492,-0.6049802515846353,0.4140525702945225,0.6771580160383077,0.004260243573716169,-0.0010938474585475977,-5.598477566718174,-1.5446913074723247
647384.083007761,4185728.1637473,1522015349.25868,5.14871367942802,4.47425532470194,1,647384.336672197,4185728.4627238847,1522015354.276915,2018-03-25 22:02:34.276915,-0.3657288251773954,-0.6024767899018332,0.42241575171527795,0.6789248583452668,-0.0011904456593528762,-0.001619134190171373,-5.516037461881289,-1.5446955888168892
647384.5903366329,4185728.76170047,1522015359.29515,4.18730127564992,3.4059683579452904,2,647383.9531328899,4185727.965483745,1522015364.316455,2018-03-25 22:02:44.316455,-0.3622927899290228,-0.6051348891054354,0.4133993057543637,0.6770247710632278,0.004620075297687307,-0.0010451136812344997,-5.605378578982472,-1.5446853730662522
647383.3159291471,4185727.16926702,1522015369.33776,4.30788149207636,2.36121231423344,1,647382.9974508235,4185726.77131476,1522015371.84743,2018-03-25 22:02:51.847430,-0.35694404336482016,-0.6115514669818988,0.39645324537291204,0.6736802244459275,-0.001504737199543929,-0.0023157910680461913,-5.780238247124585,-1.5446639065802008
647382.6789725,4185726.3733625,1522015374.3571,4.18173438757127,0.377456924460246,2,647382.4916362904,4185727.433736355,1522015376.865055,2018-03-25 22:02:56.865055,-0.35690349398522725,-0.6111953835190225,0.39686272690035207,0.6733958090953784,9.246646699945238e-05,-0.0018483592016724226,-5.756328607968963,-1.5448243025716628
647382.304300081,4185728.49411021,1522015379.37301,3.83061249479702,2.26714448131271,1,647382.1166734234,4185729.556114725,1522015381.88483,2018-03-25 22:03:01.884830,-0.36466029289907753,-0.6063865998827798,0.4160351374863885,0.6772677647368712,-0.0034832580515059552,-0.0018015955558498276,-5.542429515081078,-1.545142056808045
647381.929046766,4185730.61811924,1522015384.39665,3.29166095031124,2.7287674984706403,2,647380.8965136135,4185731.947639685,1522015389.41718,2018-03-25 22:03:09.417180,-0.3460975916435013,-0.6062141780349615,0.3881302181513173,0.6716941077749843,-0.009654233570552909,1.8337916080135575e-05,-5.790569135790979,-1.5455139959937625
647379.863980461,4185733.27716013,1522015394.43771,3.5781154664866697,2.99003207897274,2,647377.954112673,4185734.83956052,1522015401.968895,2018-03-25 22:03:21.968895,-0.3574211668690218,-0.6074850936861677,0.3816082989411666,0.6543700040880939,-0.005946853100406005,-0.00022433940567456734,-5.758293368139869,-1.5457693241684656
647376.044244885,4185736.40196091,1522015409.50008,4.27607520373537,2.89194048213121,1,647375.407704219,4185736.922693975,1522015412.0101552,2018-03-25 22:03:32.010155,-0.3595655594398448,-0.6071606308010987,0.3731847449231337,0.6441338986270375,-0.0011071295395681247,-0.0006578456283075351,-5.783887978303499,-1.546135837449767
647374.771163553,4185737.44342704,1522015414.52023,4.18292874680238,1.9652550773473896,2,647373.047305121,4185739.401014235,1522015422.048445,2018-03-25 22:03:42.048445,-0.36671665484696514,-0.605611891520115,0.37662594077054984,0.6375806498195826,0.0014409082174920568,-0.0005820030202103865,-5.694814596503188,-1.5463836158330466
647371.3234466889,4185741.35860143,1522015429.57666,4.6857489227429285,1.15288976897775,2,647368.2212908664,4185745.54757249,1522015442.129825,2018-03-25 22:04:02.129825,-0.36379225516465263,-0.598323761928691,0.3736779282245921,0.6251997460946059,0.0018950735918235179,-0.0009737099020005191,-5.6621757633943695,-1.5469184134231098
647365.1191350439,4185749.73654355,1522015454.68299,5.523169046700339,3.35998876847334,1,647364.4989031515,4185750.57407007,1522015457.192815,2018-03-25 22:04:17.192815,-0.33916489128862104,-0.5858236493567597,0.3647144475258764,0.6231831650254915,-0.00505159467377253,-0.0016778933393628015,-5.790025,-1.5476743923765686
647363.878671259,4185751.41159659,1522015459.70264,5.536446944186518,3.0412713265628906,1,647362.6381523405,4185753.0867237104,1522015464.7225251,2018-03-25 22:04:24.722525,-0.32966180108347143,-0.5803175536805544,0.3625110925300349,0.62387379607316,-0.00412055491798452,-0.0007904415638936568,-5.790025,-1.5480265645778908
647361.397633422,4185754.76185083,1522015469.74241,5.42229594790519,1.06971890250874,2,647359.490704936,4185757.00734562,1522015477.274005,2018-03-25 22:04:37.274005,-0.318137044125578,-0.5769517885679993,0.35347848620562733,0.6237910146985054,-0.008927203513379112,-0.0016346006726258022,-5.881139334719286,-1.5488943828125505
647357.58377645,4185759.25284041,1522015484.8056,5.09402353928453,4.052716553623791,2,647356.3008704539,4185760.3198820753,1522015489.827535,2018-03-25 22:04:49.827535,-0.31088917224102697,-0.5748006931822145,0.3400995920855609,0.6175494757680158,-0.0023404565913993924,-0.00023384259238956595,-5.990904775803575,-1.5494184431966251
647355.017964458,4185761.38692374,1522015494.84947,4.59026765557955,0.6025491924329829,2,647353.710925159,4185762.6405297,1522015499.86979,2018-03-25 22:04:59.869790,-0.33065634889681433,-0.5742985948649163,0.3479425433874703,0.6062170227822414,-0.002068714844677369,-0.0011857909454242588,-5.796858345205514,-1.5494924497441862
