x,y,d,z_bed,depth_bt,depth_m,u_avg,v_avg,u_surf,v_surf,tnum
647166.4218955546,4185828.3108079922,0.0,1.26,1.26,1.21,0.053357142372988164,-0.008857142512819605,0.019999999552965164,-0.0430000014603138,1522958782.5
647166.9327583862,4185828.7465899955,0.6714810393708638,1.4666666666666666,1.4666666666666666,1.4166666666666667,0.049984848711197474,0.0680353534878279,0.07499999925494194,0.04800000259031852,1522958782.5
647167.4436212177,4185829.182371997,1.3429620786531586,1.4666666666666666,1.4666666666666666,1.4166666666666667,0.049984848711197474,0.0680353534878279,0.07499999925494194,0.04800000259031852,1522958782.5
647167.9544840493,4185829.618154,2.0144431180240225,1.5499999999999998,1.5499999999999998,1.4725,0.03679285711425889,0.03306428556208543,0.03500000014901161,0.08766666892915964,1522958782.5
647168.4653468811,4185830.0539360023,2.685924157697094,1.5959999999999999,1.5959999999999999,1.5499999999999998,0.018352380875010222,0.013493809314622063,0.020500000100582838,0.04300000215880573,1522958782.5
647168.9762097128,4185830.4897180046,3.3574051972450953,1.8483333333333334,1.8483333333333334,1.6783333333333335,0.01657814210798603,0.1583849725677998,0.02879999950528145,0.11160000211093575,1522958782.5
647169.4870725443,4185830.925500007,4.02888623661596,2.165,2.165,2.05,-0.06812096788449054,0.14840416710915164,0.041999999433755875,0.05400000073132105,1522958782.5
647169.997935376,4185831.361282009,4.700367275986822,2.8516666666666666,2.8516666666666666,2.8499999999999996,-0.14415072938946444,0.12939912257859038,0.008999999612569809,0.00800000037997961,1522958782.5
647170.5087982075,4185831.7970640105,5.37184831496691,3.1733333333333333,3.1733333333333333,3.2416666666666667,-0.13558229154580098,0.1627528266946598,0.04899999864088992,0.10233333737899859,1522958782.5
647171.019661039,4185832.2328460137,6.043329354462842,3.395,3.395,3.36,-0.1818627781397018,0.18751027773768256,0.06549999862909317,0.13550000684335828,1522958782.5
647171.5305238705,4185832.668628015,6.7148103935315,3.3249999999999997,3.3249999999999997,3.176666666666667,-0.2630439000741937,0.19837991072438765,-0.3049999997019768,0.09149999916553497,1522958782.5
647172.041386702,4185833.1044100183,7.386291432725225,3.3683333333333327,3.3683333333333327,3.2566666666666664,-0.26813013922342277,0.2368983320524503,-0.2685000002384186,0.20399999991059303,1522958782.5
647172.5522495332,4185833.5401920197,8.057772472007521,3.341666666666667,3.341666666666667,3.3066666666666666,-0.26224097241049293,0.23125138863558994,-0.30150000751018524,0.17500000074505806,1522958782.5
647173.063112365,4185833.975974023,8.729253511592022,3.26,3.26,3.1650000000000005,-0.33350967265488135,0.23369047638871498,-0.4635000079870224,0.17799999937415123,1522958782.5
647173.5739751966,4185834.411756025,9.400734551051457,3.2550000000000003,3.2550000000000003,3.1833333333333336,-0.3301019328092004,0.25188244026087775,-0.4635000079870224,0.17799999937415123,1522958782.5
647174.0848380282,4185834.847538028,10.0722155908131,3.158333333333333,3.158333333333333,3.06,-0.420560457457612,0.31765359501336143,-0.5534999966621399,0.27550000697374344,1522958782.5
647174.5957008601,4185835.2833200307,10.7436966303611,3.1283333333333334,3.1283333333333334,3.0666666666666664,-0.4092843128258689,0.3101225498260239,-0.43799999356269836,0.28850000351667404,1522958782.5
647175.1065636919,4185835.719102032,11.415177669518327,3.1199999999999997,3.1199999999999997,3.098333333333333,-0.4433643810110154,0.3636437908935004,-0.5,0.3790000081062317,1522958782.5
647175.6174265231,4185836.1548840343,12.086658709014259,3.1350000000000002,3.1350000000000002,3.1166666666666667,-0.44727124293255677,0.33361928211220737,-0.5440000295639038,0.6190000176429749,1522958782.5
647176.128289355,4185836.590666037,12.758139748473694,3.1149999999999998,3.1149999999999998,3.1050000000000004,-0.45195000022649795,0.3062833337734142,-0.4799999992052714,0.3045000011722247,1522958782.5
647176.6391521866,4185837.026448039,13.429620787542348,3.1616666666666666,3.1616666666666666,3.151666666666667,-0.4727499994138876,0.37371666568020995,-0.47483333945274353,0.3893333276112874,1522958782.5
647177.150015018,4185837.4622300416,14.10110182703828,3.2099999999999995,3.2099999999999995,3.211666666666666,-0.4746212126179177,0.3492575750658005,-0.4599999984105428,0.4145000030597051,1522958782.5
647177.6608778496,4185837.8980120444,14.772582866711355,3.2099999999999995,3.2099999999999995,3.1950000000000003,-0.500348484877384,0.3471212113897007,-0.49649999539057416,0.3871666689713796,1522958782.5
647178.1717406814,4185838.3337940467,15.444063906259357,3.225,3.225,3.22,-0.48261818258148265,0.37548788116511067,-0.63816666106383,0.45116667449474335,1522958782.5
647178.682603513,4185838.769576049,16.11554494532801,3.2766666666666673,3.2766666666666673,3.2566666666666673,-0.5259242410009564,0.387606061543479,-0.61749999721845,0.43150000274181366,1522958782.5
647179.1934663445,4185839.2053580508,16.787025984610306,3.2750000000000004,3.2750000000000004,3.268333333333333,-0.5456515135187098,0.38393939467090565,-0.5698333332935969,0.39099999765555066,1522958782.5
647179.7043291759,4185839.6411400526,17.45850702380403,3.268333333333333,3.268333333333333,3.276666666666667,-0.5635151506373378,0.37592424339417296,-0.5275000085433325,0.50266665716966,1522958782.5
647180.2151920074,4185840.0769220553,18.129988063086326,3.2550000000000003,3.2550000000000003,3.26,-0.5893684230004146,0.3862514605647641,-0.7929999828338623,0.38999998569488525,1522958782.5
647180.726054839,4185840.512704058,18.80146910245719,3.23,3.23,3.2216666666666662,-0.6041576049655503,0.3937222209895215,-0.7929999828338623,0.38999998569488525,1522958782.5
