x,y,d,z_bed,depth_bt,depth_m,u_avg,v_avg,u_surf,v_surf,tnum
647304.7860058242,4185729.8348272364,0.0,0.73,0.73,0.73,-0.1361250011250377,-0.006374999880790719,-0.13899999856948853,-0.009999999776482582,1522952970.5
647305.2157681946,4185730.319516975,0.6477807018841232,0.8039999999999999,0.8039999999999999,0.766,-0.11340908992640449,0.08040909119176141,-0.09274999983608723,0.08100000023841858,1522952970.5
647305.6455305651,4185730.8042067126,1.2955614030714016,0.834,0.834,0.8280000000000001,-0.11881979084573686,0.1313093747322758,-0.09179999977350235,0.09740000218153,1522952970.5
647306.0752929352,4185731.2888964503,1.9433421044526342,0.9116666666666666,0.9116666666666666,0.9333333333333332,-0.1535916667004737,0.11025000057804085,-0.13433333362142244,0.09183333131174247,1522952970.5
647306.5050553054,4185731.773586188,2.5911228058338662,0.9616666666666668,0.9616666666666668,0.955,-0.21284130323624267,0.12329420349560677,-0.1745999976992607,0.11559999883174896,1522952970.5
647306.9348176759,4185732.2582759266,3.2389035073695673,1.1433333333333333,1.1433333333333333,1.1383333333333334,-0.19017222151988084,0.19748999968171121,-0.19600000232458115,0.2330000102519989,1522952970.5
647307.364580046,4185732.7429656647,3.8866842087508,1.2333333333333332,1.2333333333333332,1.2333333333333332,-0.22262828208581364,0.20832878814426942,-0.26866666972637177,0.2103333274523417,1522952970.5
647307.7943424163,4185733.227655403,4.534464910209266,1.3150000000000002,1.3150000000000002,1.2966666666666666,-0.24843378416052816,0.22352477414407643,-0.18166666974624,0.12566666669833162,1522952970.5
647308.2241047868,4185733.7123451415,5.182245611744967,1.4083333333333332,1.4083333333333332,1.3916666666666666,-0.21686458423888932,0.25038958390553795,-0.28166666130224866,0.29366666575272876,1522952970.5
647308.6538671571,4185734.197034879,5.830026313126198,1.5033333333333332,1.5033333333333332,1.4833333333333334,-0.2851191063494823,0.18389878098557647,-0.3190000057220459,0.2329999953508377,1522952970.5
647309.0836295272,4185734.681724617,6.477807014584665,1.5816666666666668,1.5816666666666668,1.58,-0.23292463866021976,0.25232789976306375,-0.20900000631809235,0.2800000011920929,1522952970.5
647309.5133918975,4185735.1664143554,7.125587716043131,1.6283333333333332,1.6283333333333332,1.6166666666666665,-0.23371088387330574,0.2208448976794652,-0.2460000067949295,0.3179999887943268,1522952970.5
647309.943154268,4185735.651104093,7.7733684175788325,1.7466666666666668,1.7466666666666668,1.7216666666666667,-0.31129308324892935,0.2010748430243078,-0.3200000077486038,0.048499997705221176,1522952970.5
647310.3729166383,4185736.1357938317,8.421149119037297,1.9349999999999998,1.9349999999999998,1.84,-0.31281643797341546,0.2799118726497271,-0.20799999684095383,0.31599999964237213,1522952970.5
647310.8026790087,4185736.62048357,9.068929820495766,1.9966666666666668,1.9966666666666668,1.883333333333333,-0.3253972602115102,0.27684931548048664,-0.24550000578165054,0.3135000020265579,1522952970.5
647311.2324413789,4185737.105173308,9.716710521954234,2.1683333333333334,2.1683333333333334,2.0733333333333337,-0.31363561720657485,0.27501232876834697,-0.020999999716877937,0.28999999165534973,1522952970.5
647311.6622037492,4185737.5898630465,10.364491223412701,2.3416666666666663,2.3416666666666663,2.2800000000000002,-0.33449444499004777,0.3028627330048176,-0.36933333178361255,0.3129999985297521,1522952970.5
647312.0919661195,4185738.0745527833,11.012271924522745,2.605,2.605,2.5133333333333336,-0.31921111128672425,0.32141944391036387,-0.35199999809265137,0.3503333330154419,1522952970.5
647312.5217284895,4185738.559242523,11.660052626175165,2.78,2.78,2.6916666666666664,-0.33434427550896684,0.3458114475206245,-0.36266665657361347,0.5326666732629141,1522952970.5
647312.95149086,4185739.0439322595,12.307833327362443,2.945,2.945,2.9066666666666663,-0.37620326690132344,0.3423016329898554,-0.43266666928927106,0.40266666809717816,1522952970.5
647313.3812532303,4185739.528621998,12.955614028743673,3.091666666666667,3.091666666666667,3.026666666666667,-0.36662000082433227,0.34541079435172317,-0.4193333387374878,0.4143333335717519,1522952970.5
647313.8110156005,4185740.0133117363,13.603394730202142,3.1950000000000003,3.1950000000000003,3.1566666666666667,-0.39699523794309594,0.385441966399196,-0.5675000250339508,0.4739999920129776,1522952970.5
647314.2407779708,4185740.498001475,14.251175432009033,3.341666666666667,3.341666666666667,3.2350000000000008,-0.4149224057060781,0.36580082123966867,-0.5860000252723694,0.527999997138977,1522952970.5
647314.6705403413,4185740.9826912135,14.898956133970389,3.501666666666667,3.501666666666667,3.405,-0.43896721333387534,0.430439891934884,-0.5770000219345093,0.5419999957084656,1522952970.5
647315.100302712,4185741.4673809516,15.546736835660559,3.59,3.59,3.5066666666666664,-0.4255072775163829,0.42616401983809443,-0.4169999957084656,0.5120000243186951,1522952970.5
647315.5300650824,4185741.95207069,16.19451753719626,3.766666666666667,3.766666666666667,3.7016666666666667,-0.4340102560627161,0.4532307666463737,-0.4573333313067754,0.4990000029404958,1522952970.5
647315.9598274528,4185742.436760428,16.842298238654724,3.846666666666667,3.846666666666667,3.8200000000000003,-0.45474999974935554,0.44995128134122375,-0.478000005086263,0.4729999949534734,1522952970.5
647316.389589823,4185742.9214501665,17.49007894011319,3.9499999999999997,3.9499999999999997,3.923333333333334,-0.4862797600882401,0.447809524124578,-0.41049999992052716,0.4205000003178914,1522952970.5
