x,y,d,z_bed,depth_bt,depth_m,u_avg,v_avg,u_surf,v_surf,tnum
647386.0290620527,4185648.4632456037,0.0,1.04366668065389,1.04366668065389,1.0300000111262004,-0.1979401705086741,0.1281752147315882,-0.1396666663090388,0.16000000401337944,1522856992.5
647386.3983467431,4185648.858086798,0.5406207087829,1.0557499825954437,1.0557499825954437,1.016750007867813,-0.16842460394672873,0.12641468280686868,-0.12150000265799463,0.14250000286474826,1522856992.5
647386.7676314334,4185649.252927991,1.0812414175658,1.0113333264986675,1.0113333264986675,0.9481666684150696,-0.19177967468186363,0.18898292750169834,-0.12283333125834663,0.1463333351785938,1522856992.5
647387.1369161238,4185649.6477691843,1.6218621263487003,1.0768333276112874,1.0768333276112874,1.0226666629314423,-0.18053333322636597,0.2163056927265433,-0.13679999804645776,0.16160000221431253,1522856992.5
647387.5062008142,4185650.0426103785,2.1624828351316,1.1624999940395355,1.1624999940395355,1.1101666589577992,-0.18460894336046546,0.18608536579112822,-0.1629999962616712,0.1495000019185245,1522856992.5
647387.8754855045,4185650.4374515717,2.7031035439145,1.317166656255722,1.317166656255722,1.2758333484331768,-0.19399957273494547,0.1539170940491952,-0.20000000433251264,0.07850000081956388,1522856992.5
647388.2447701948,4185650.832292766,3.24372425261788,1.3584999938805897,1.3584999938805897,1.3176666696866353,-0.18527804873158657,0.18754552812939734,-0.21533333381762107,0.1473333289176226,1522856992.5
647388.6140548851,4185651.227133959,3.7843449610606856,1.4473333259423573,1.4473333259423573,1.4213333129882812,-0.1539571427108986,0.2600230170444837,-0.16800000059604644,0.15900000327825548,1522856992.5
647388.9833395752,4185651.621975153,4.324965669764065,1.4898333251476288,1.4898333251476288,1.4490000009536743,-0.1775218242784282,0.1862595245474625,-0.19199999797344208,0.2049999952018261,1522856992.5
647389.3526242656,4185652.0168163464,4.8655863784674445,1.6878333191076915,1.6878333191076915,1.5694999893506367,-0.2226055545829042,0.23888888880521603,-0.08899999928474425,0.23100000369548798,1522856992.5
647389.7219089558,4185652.4116575406,5.406207087170824,1.7976666788260143,1.7976666788260143,1.747333327929179,-0.24396718850001528,0.2915463533296404,-0.2779999966621399,0.18900000190734864,1522856992.5
647390.0911936462,4185652.806498734,5.946827795953723,1.8779999911785126,1.8779999911785126,1.8680000106493633,-0.3450900908954105,0.242718692922122,-0.2779999966621399,0.18900000190734864,1522856992.5
647390.4604783364,4185653.201339927,6.487448504317008,1.9520000120004017,1.9520000120004017,1.9126666982968648,-0.29908468866517396,0.27178513631566953,-0.2345000013113022,0.23700000488758088,1522856992.5
647390.8297630268,4185653.5961811207,7.0280692130203875,2.0038333435853324,2.0038333435853324,1.9868333737055461,-0.2570977514438634,0.3115799550843265,-0.2779999966621399,0.18900000190734864,1522856992.5
647391.1990477168,4185653.9910223144,7.568689921644247,2.082666685183843,2.082666685183843,2.039666712284088,-0.35403412926484407,0.3238773824089843,-0.1689999929666519,0.4250000023841858,1522856992.5
647391.5683324072,4185654.3858635086,8.109310630427146,2.1476666629314423,2.1476666629314423,2.0835000475247702,-0.3371462314301892,0.2586924621216359,-0.3479999916553497,0.12900000441074372,1522856992.5
647391.9376170975,4185654.780704702,8.649931339210044,2.313000033299128,2.313000033299128,2.2661667267481485,-0.33251506010649395,0.3570271072131562,-0.30999999928474425,0.25899999594688417,1522856992.5
647392.3069017879,4185655.175545895,9.190552047992945,2.37566668788592,2.37566668788592,2.3731667598088584,-0.33123688872376184,0.3499076774013005,-0.30999999928474425,0.25899999594688417,1522856992.5
647392.6761864782,4185655.570387089,9.731172756775846,2.4654999872048697,2.4654999872048697,2.368000070254008,-0.36228313215853664,0.39095502009779554,-0.08400000023841858,0.4020000066757202,1522856992.5
647393.0454711686,4185655.9652282833,10.27179346589884,2.5396666626135507,2.5396666626135507,2.446000099182129,-0.3582060927191299,0.36669211492677295,-0.47133334088325496,0.4926666712562244,1522856992.5
647393.4147558593,4185656.3600694765,10.81241417484078,2.6581666568915048,2.6581666568915048,2.515166759490967,-0.3563808239631381,0.41492025081466166,-0.41066667405764257,0.43299999856948856,1522856992.5
647393.7840405497,4185656.75491067,11.353034883283586,2.7634999652703605,2.7634999652703605,2.664666771888733,-0.358527226965739,0.3380082514231731,-0.37666667389869685,0.3376666647195816,1522856992.5
647394.1533252398,4185657.149751864,11.893655591986965,2.8448333243529,2.8448333243529,2.805333455403646,-0.3475128716439596,0.3365356439065616,-0.40133333977063496,0.40733332792917887,1522856992.5
647394.52260993,4185657.544593058,12.434276300690344,2.9370000263055167,2.9370000263055167,2.91100013256073,-0.3356215226702681,0.3408983830397519,-0.17300000393390652,0.7119999780654908,1522856992.5
647394.8918946204,4185657.9394342513,12.974897009473244,3.069833348194758,3.069833348194758,3.0333334604899087,-0.3359581118794842,0.3713994103185503,-0.17300000393390652,0.7119999780654908,1522856992.5
647395.2611793107,4185658.3342754454,13.515517718256143,3.1198333402474723,3.1198333402474723,3.0470001300175986,-0.3054967554080098,0.3688815652739069,-0.34100000333786007,0.2210000121593475,1522856992.5
647395.6304640011,4185658.7291166387,14.056138427039043,3.2075000504652658,3.2075000504652658,3.1650001207987466,-0.3333336281299856,0.3824620922261764,-0.10100000393390651,0.33400000679492947,1522856992.5
647395.9997486915,4185659.123957832,14.596759135821943,3.3326667050520578,3.3326667050520578,3.3185001214345298,-0.39952272896784696,0.4242651487065084,-0.3683333414991697,0.4114999972979228,1522856992.5
