x,y,tnum,x_sd,y_sd,num_rx
647365.263637115,4185767.40337048,1521598375.82128,8.312790338223401,14.050809353208198,3
647373.150062517,4185772.14769944,1521598411.0566099,8.46833990491172,11.8467799896665,1
647374.278898221,4185772.8245428,1521598416.09194,8.2583570705845,11.4549391633646,1
647376.5421637429,4185774.18164473,1521598426.18777,7.628874643947039,10.5933889549223,1
647378.796768264,4185775.53365852,1521598436.24524,6.66334390895087,9.605889609132449,1
647379.925340861,4185776.21043706,1521598441.27961,6.00355483979605,9.05268296649399,1
647381.054837851,4185776.88778251,1521598446.31813,5.16558630164584,8.44831219818983,1
647382.18472325,4185777.56536493,1521598451.3583698,4.04481547710977,7.782526794543151,1
647383.313034464,4185778.24201809,1521598456.39166,2.25382180996579,7.0369438447691905,2
647382.6460003239,4185779.49204379,1521598461.4258301,3.7413712662667202,6.5241297706605605,1
647380.64410633,4185783.24362744,1521598476.53429,3.4655994421928704,3.6556717326981096,1
647379.976436478,4185784.49487444,1521598481.57332,1.32319082385505,0.917937146672236,3
647378.896977074,4185785.96881061,1521598486.61115,3.4181762463802006,3.45369275450014,1
647374.5793436379,4185791.86430598,1521598506.76155,0.7854045558484009,4.32517159215108,2
647373.328104133,4185793.31204858,1521598511.79624,3.50139636296506,3.03387290174669,2
647369.90708558,4185794.9087683,1521598521.86895,5.19892575740592,4.99910287466797,1
647361.355570412,4185798.90017779,1521598547.04781,3.8070033104167207,3.4461909014129595,1
647359.646069276,4185799.6980974,1521598552.08126,1.87790113330368,0.49677100565885,3
647357.101473474,4185800.39897916,1521598557.11848,3.7683220546420197,0.313158715290091,2
647354.564489918,4185801.75966251,1521598562.15418,4.62379161812372,3.21080155248025,1
647346.954371952,4185805.84129345,1521598577.2597,4.7484465041751704,2.43000409936238,2
647344.455955936,4185807.12669815,1521598582.29544,4.6734407680422905,3.18508893186514,1
647341.957897923,4185808.41192494,1521598587.33048,4.01408474154335,1.7959286467687698,2
647339.50130659,4185809.60388636,1521598592.36602,3.38863730052195,0.289788009471088,3
647336.896569513,4185810.99999467,1521598597.40228,4.29069217546157,2.97377688899267,1
647331.6874612421,4185813.79202241,1521598607.47411,4.510097729043861,0.23100204475793698,2
647329.08356794,4185815.13653648,1521598612.5112,3.9620808211852996,2.19111490272246,2
647326.447640464,4185816.42501536,1521598617.55044,4.20130565292385,3.5614058199356,1
647323.8126003661,4185817.71305452,1521598622.58797,3.81333962237612,3.80151594531808,2
647318.913118538,4185820.39948271,1521598632.66679,0.406542657322396,0.453263189931541,4
647316.592449342,4185822.22235831,1521598637.70419,2.5862334117612202,2.3368636913223,2
647314.31065994,4185823.83025112,1521598642.74278,0.5375477005083761,0.5903717176244879,4
647312.191514146,4185825.70458147,1521598647.78079,3.08541668064062,1.67485561787324,2
647309.8812224129,4185827.22003129,1521598652.81695,4.48222695449308,3.80752193919541,1
647307.570676422,4185828.7356486,1521598657.8536599,5.34828634707642,4.91138792934895,1
647305.259353037,4185830.25177735,1521598662.8920698,5.92207284735515,5.6283712232247805,1
647302.948444746,4185831.76763048,1521598667.92957,6.28376580902921,6.09599224678981,1
647300.638765811,4185833.28267023,1521598672.96439,6.46862402866157,6.36954133649235,1
647298.32993479,4185834.79714791,1521598677.99737,6.4936387365225805,6.47641769290391,1
647291.397654268,4185839.34433355,1521598693.10895,5.54434255367072,5.78887375556831,1
647289.086036618,4185840.86062015,1521598698.1479998,4.77838551700385,5.15599018750667,1
647286.774729406,4185842.37670169,1521598703.1863801,3.58618527073035,4.19035032996085,1
647284.462859339,4185843.89314667,1521598708.22598,0.912813271585692,2.54010396253585,4
647281.890827963,4185845.32735111,1521598713.26409,2.70902431129103,3.25984016460051,1
647279.31816037,4185846.76191079,1521598718.30344,1.6326006015422698,2.65277029407957,2
647276.534410564,4185848.0686974,1521598723.3410802,0.32599299864344394,1.1428931487571101,3
647274.129435753,4185849.29481386,1521598728.37775,0.308366060792022,2.54611658011579,3
647271.623630216,4185850.51403735,1521598733.41535,2.5210394966969703,3.5194667560500497,2
647269.048340714,4185851.68505924,1521598738.45053,3.6827416680216896,4.592336313889731,1
647266.4722241979,4185852.85645554,1521598743.48733,3.86882326879297,5.17938930296568,1
647263.896803194,4185854.02752677,1521598748.52277,3.24752445643695,5.4396974789950505,1
647261.320151238,4185855.19915902,1521598753.56063,0.552350329996121,5.42091491288355,2
647258.678271458,4185856.36467163,1521598758.59653,0.6712783827298461,5.11115509651935,2
647256.070900475,4185857.53433015,1521598763.63306,2.5863562301569303,4.28109853973247,2
647247.045596695,4185860.31592158,1521598778.7465699,0.786465990024962,3.1081658724363703,3
647244.4798644279,4185861.21592405,1521598783.78345,3.4130213695494995,1.7796498175536102,2
647241.63879719,4185861.57921731,1521598788.82039,4.54140599464634,1.48108861095411,2
647232.55633927,4185860.89727456,1521598803.9321198,5.53660113326234,4.8523700263847,1
647229.528514358,4185860.66993702,1521598808.96992,5.32667709583891,4.8312360950011595,1
647220.447057731,4185859.98809035,1521598824.0799198,2.10378240410212,0.8838277052971509,3
647220.402842794,4185859.90967757,1521598829.1165,4.1313675133252,3.62054931421342,1
