x,y,tnum,x_sd,y_sd,num_rx
647384.58765175,4185770.09452895,1521984745.5854099,6.3957545087089205,12.153572946864,2
647384.588071404,4185770.09497248,1521984753.64619,4.33505068261187,11.2091195954355,2
647378.3418976229,4185772.51346034,1521984768.86846,7.11519500490121,11.462104330703001,1
647374.167998835,4185774.12964227,1521984779.04053,8.134888094375599,11.4689288534427,1
647361.680806341,4185778.97745814,1521984809.5095801,9.235722418450331,10.6924454868054,1
647353.3459875929,4185782.2023521005,1521984829.8273401,8.66583439873029,9.3835617167955,1
647342.9274412979,4185786.23347843,1521984855.2246,6.06446477014404,6.21168363839785,1
647336.680550349,4185788.65051854,1521984870.45257,0.22514737383411199,0.24443901993320602,4
647334.930943215,4185791.83598592,1521984875.53376,3.09124606891952,1.19383755837714,3
647332.9769976271,4185794.0509989997,1521984880.61013,3.12148731367108,2.8793010652320294,2
647330.873012875,4185796.10520297,1521984885.68761,4.38481465796787,3.7156062394295697,1
647328.76793837,4185798.16046148,1521984890.76772,4.95880881444103,3.41434649632855,1
647326.662388899,4185800.21618654,1521984895.8489802,5.0780008940110894,1.35690667763808,2
647324.60977455,4185802.48830103,1521984900.92804,5.01571655420404,0.37348740917990103,2
647320.484769884,4185806.74045457,1521984911.08666,3.39405255677851,1.192151937459,2
647319.2147546271,4185812.15007955,1521984916.1645699,0.17200479100343302,0.976992343197257,3
647315.0369198261,4185813.78705824,1521984926.32234,4.712834160752349,3.1582720185803903,1
647312.9484710289,4185814.60536377,1521984931.40007,5.38598902094535,1.10457747047217,2
647309.117384678,4185818.04896463,1521984941.56093,6.40710425206834,3.46238102347525,1
647307.202522883,4185819.7701558997,1521984946.63957,6.6663072291785,2.68686091332173,2
647302.8536604721,4185824.50176064,1521984956.79765,7.65838563648856,5.28950842573201,1
647300.679971628,4185826.86674989,1521984961.8749402,7.961807668826389,5.84486617734208,1
647294.155701634,4185833.9652302,1521984977.11435,8.25780050815488,5.99522379815405,1
647291.981593326,4185836.33067943,1521984982.19264,8.16512094093459,5.56481288385755,1
647287.632168537,4185841.06289725,1521984992.35204,7.67556644662141,3.54465944190189,2
647285.654912962,4185842.99914532,1521984997.43051,7.953597352603031,3.8067921646445697,1
647281.700756934,4185846.87129455,1521985007.58653,8.26080886267186,0.411606360503629,2
647279.7038818729,4185848.3888477995,1521985012.6644,8.34667991530654,3.4607236170674103,1
647271.713788925,4185854.46104653,1521985032.98245,7.81889144596959,3.82745887810791,1
647269.715622982,4185855.97957929,1521985038.06358,7.44634592571725,2.03916666932552,2
647264.328501789,4185862.75675895,1521985053.30555,5.95226335305182,5.66275549864308,1
647258.943155303,4185869.53168585,1521985068.54248,1.62902597116031,6.32897978459319,2
647257.060119569,4185871.81269625,1521985073.6225,3.81944690498931,6.288774393920179,1
647253.296083946,4185876.37224252,1521985083.7770698,5.4130464440749595,5.583392030744059,1
647251.413472656,4185878.6527368994,1521985088.85595,5.665903108345421,4.82751900150726,1
647247.648241645,4185883.21373598,1521985099.01374,5.34051029828838,0.44823231046382794,2
