x,y,tnum,x_sd,y_sd,num_rx
647436.920731515,4185668.34270299,1521436527.60931,8.44071817825084,11.7977664984081,2
647435.12559009,4185666.99981824,1521436578.2272801,8.88851860483847,10.930168743398198,1
647434.945325779,4185666.86640984,1521436583.28696,8.884109166451301,10.819517056473401,1
647434.765012915,4185666.73296402,1521436588.34801,8.87102514480415,10.7040556627966,1
647432.438653074,4185664.99089889,1521436654.09609,7.84663348784871,8.66727351708169,1
647429.929782637,4185663.11424102,1521436724.96135,3.71378418250366,4.20135011908651,2
647429.357117082,4185662.3833285,1521436730.02082,2.97645174083929,3.7609863856455297,3
647429.309185041,4185664.15185179,1521436735.0818,2.79638839912422,4.32175242845258,2
647428.267956412,4185665.31924083,1521436740.14304,3.4538655310508504,4.71646568185827,1
647427.2267482961,4185666.48660892,1521436745.20419,3.96943648996904,5.05708429835742,1
647426.185724745,4185667.65376978,1521436750.26444,4.39308196250427,5.3543353689775,1
647425.143767298,4185668.82197532,1521436755.32923,4.75031056201781,5.61482334340894,1
647424.1024051671,4185669.98951337,1521436760.39112,5.054384896093981,5.84329471360095,1
647418.894725704,4185675.82817904,1521436785.70481,6.017716282075959,6.6096631600017,1
647412.64643801,4185682.82992397,1521436816.08426,6.300966147226701,6.878045917982889,1
647406.401607271,4185689.82780864,1521436846.44688,5.747785707250099,6.51044703712519,1
647405.359874425,4185690.99504688,1521436851.50856,5.56212966124192,6.38247186217767,1
647403.275929369,4185693.33006072,1521436861.63426,5.08820071009175,6.0599963930886105,1
647402.234600806,4185694.49684574,1521436866.69397,4.79000830297638,5.86203528049006,1
647399.1111087729,4185697.99664763,1521436881.87069,3.5236949701388403,5.08549168845902,1
647397.028383444,4185700.33031243,1521436891.9905,1.99727241848731,4.3597743884939595,2
647395.0628895579,4185702.71768762,1521436902.11415,2.57072532206943,3.6780798036879396,1
647394.080401508,4185703.91107302,1521436907.17468,2.23277249613121,3.1517918789307404,1
647393.098126711,4185705.10421492,1521436912.23415,1.18588503497146,2.4030786885416804,4
647391.884762801,4185706.6219918,1521436917.29554,2.36813787624424,3.04825867997165,1
647388.243710546,4185711.17657633,1521436932.48384,3.70753634909119,3.9576478043574603,1
647385.816503151,4185714.21276449,1521436942.6087,3.9293114258701403,4.05409314884868,1
647384.602947513,4185715.73079867,1521436947.6709301,3.89499361913804,3.97172990750521,1
647380.960541454,4185720.28706821,1521436962.8648698,3.14559966724774,3.1001601917396897,2
647379.979494874,4185722.05085933,1521436967.92983,2.6968333694363396,3.6773871850020297,1
647378.998520935,4185723.81452788,1521436972.99443,1.57526755044174,4.0196522207273295,2
647377.087426284,4185727.36119656,1521436983.1231,2.91867081331016,3.98835381655001,1
647376.132208041,4185729.13392437,1521436988.18569,3.01018658127067,3.79713542367446,1
647375.176289698,4185730.90794323,1521436993.25199,2.81995502731275,3.4671689335850604,2
647374.164190869,4185732.63278663,1521436998.31614,2.94461595866259,3.85819363228253,2
647370.836934211,4185737.47273141,1521437013.51011,2.06286582224603,4.098591678804,1
647369.728195629,4185739.08555007,1521437018.57322,0.7678821143364071,4.04008744433836,2
647368.50767884,4185740.71886447,1521437023.63786,2.22144547371412,3.95279660292347,1
