x,y,d,z_bed,depth_bt,depth_m,u_avg,v_avg,u_surf,v_surf,tnum,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647391.1990477168,4185653.991022314,7.568689921644246,2.082666685183843,2.082666685183843,2.039666712284088,-0.3540341292648441,0.3238773824089843,-0.1689999929666519,0.4250000023841858,1522856992.5,647391.383690062,4185654.188442911,1522856992.5,2018-04-04 15:49:52.500,-0.20157329185933376,-0.37456780046550003,0.2037163559734744,0.3767267957936366,0.014198157061607958,0.03290975387911427,-3.5947548076537825,-1.3105467241253688
647391.5683324072,4185654.3858635086,8.109310630427146,2.1476666629314423,2.1476666629314423,2.0835000475247702,-0.3371462314301892,0.2586924621216359,-0.3479999916553497,0.12900000441074372,1522856992.5,647391.7529747523,4185654.583284105,1522856992.5,2018-04-04 15:49:52.500,-0.20811328996808198,-0.3851499971005139,0.20993042035220016,0.3868276496658547,0.01543888229811445,0.02961761606010202,-3.7061945880518246,-1.3105376613067112
647391.9376170975,4185654.780704702,8.649931339210044,2.3130000332991276,2.3130000332991276,2.2661667267481485,-0.33251506010649395,0.3570271072131562,-0.30999999928474425,0.25899999594688417,1522856992.5,647392.1222594427,4185654.9781252984,1522856992.5,2018-04-04 15:49:52.500,-0.21465328806777034,-0.3957321937214152,0.21614448472230377,0.3969285035245657,0.015371501437872886,0.026239572967587693,-3.8176343683207525,-1.3105285984878505
647392.3069017879,4185655.175545895,9.190552047992943,2.3756666878859196,2.3756666878859196,2.3731667598088584,-0.33123688872376184,0.3499076774013005,-0.30999999928474425,0.25899999594688417,1522856992.5,647392.491544133,4185655.3729664916,1522856992.5,2018-04-04 15:49:52.500,-0.2211932861674587,-0.40631439034231653,0.22235854909240735,0.4070293573832767,0.016544504687365617,0.025784805073393494,-3.929074148589681,-1.3105195356689898
647392.6761864782,4185655.5703870887,9.731172756775845,2.4654999872048697,2.4654999872048697,2.3680000702540083,-0.36228313215853664,0.3909550200977955,-0.08400000023841858,0.4020000066757202,1522856992.5,647392.8608288234,4185655.767807686,1522856992.5,2018-04-04 15:49:52.500,-0.22773328427620687,-0.41689658697733034,0.22857261347113306,0.41713021125549476,0.016496318614408402,0.025262682900244846,-4.040513928987722,-1.310510472850332
647393.0454711686,4185655.9652282833,10.27179346589884,2.5396666626135507,2.5396666626135507,2.446000099182129,-0.3582060927191299,0.36669211492677295,-0.471333340883255,0.4926666712562244,1522856992.5,647393.230113514,4185656.16264888,1522856992.5,2018-04-04 15:49:52.500,-0.23427328238665682,-0.42747878361524383,0.234786677851472,0.4272310651304709,0.01644813254145777,0.024740560727167238,-4.151953709421514,-1.3105014100316144
647393.4147558593,4185656.360069477,10.812414174840779,2.6581666568915048,2.6581666568915048,2.515166759490967,-0.3563808239631381,0.4149202508146617,-0.41066667405764257,0.43299999856948856,1522856992.5,647393.5993982045,4185656.5574900736,1522856992.5,2018-04-04 15:49:52.500,-0.24081328049172596,-0.43806098024465123,0.24100074222669327,0.43733191899731444,0.016419748125574944,0.02436837175913177,-4.263393489772874,-1.3104923472128251
647393.7840405497,4185656.75491067,11.353034883283586,2.7634999652703605,2.7634999652703605,2.664666771888733,-0.35852722696573897,0.3380082514231731,-0.3766666738986969,0.3376666647195816,1522856992.5,647393.9686828947,4185656.9523312673,1522856992.5,2018-04-04 15:49:52.500,-0.24732114206322928,-0.44829496015988557,0.24717547478368293,0.44713496216318027,0.016430536860249638,0.02429279210948429,-4.3687057459803995,-1.3104826984420794
647394.1533252398,4185657.149751864,11.893655591986963,2.8448333243528996,2.8448333243528996,2.8053334554036464,-0.3475128716439596,0.3365356439065616,-0.40133333977063496,0.4073333279291789,1522856992.5,647394.3379675848,4185657.347172461,1522856992.5,2018-04-04 15:49:52.500,-0.2536683958741672,-0.45678866809505925,0.25315363992620404,0.4554496459346128,0.016441325594925074,0.024217212459831786,-4.443394662857695,-1.3104701212769416
647394.52260993,4185657.544593058,12.434276300690346,2.9370000263055167,2.9370000263055167,2.91100013256073,-0.3356215226702681,0.3408983830397519,-0.17300000393390652,0.7119999780654908,1522856992.5,647394.7072522752,4185657.7420136547,1522856992.5,2018-04-04 15:49:52.500,-0.260015649686833,-0.4652823760334168,0.25913180507037037,0.4637643297090465,0.01639327527072574,0.0236961181426205,-4.51808357977574,-1.310457544111744
647394.8918946204,4185657.9394342513,12.974897009473246,3.0698333481947584,3.0698333481947584,3.0333334604899087,-0.3359581118794842,0.3713994103185503,-0.17300000393390652,0.7119999780654908,1522856992.5,647395.0765369656,4185658.136854848,1522856992.5,2018-04-04 15:49:52.500,-0.26636290349524533,-0.4737760839677129,0.265109970210564,0.472079013479288,0.016345089197906726,0.023173995970969224,-4.592772496681928,-1.3104449669464504
647395.2611793107,4185658.334275445,13.515517718256145,3.1198333402474723,3.1198333402474723,3.0470001300175986,-0.3054967554080098,0.3688815652739069,-0.3410000033378601,0.2210000121593475,1522856992.5,647395.4458216559,4185658.531696042,1522856992.5,2018-04-04 15:49:52.500,-0.27271015731216464,-0.4822697919101321,0.27108813535870324,0.4803936972579139,0.016296903124949524,0.02265187379782052,-4.667461413611831,-1.3104323897813492
647395.6304640011,4185658.7291166396,14.056138427039043,3.2075000504652658,3.2075000504652658,3.1650001207987466,-0.3333336281299856,0.3824620922261764,-0.10100000393390653,0.3340000067949295,1522856992.5,647395.8151063463,4185658.9265372357,1522856992.5,2018-04-04 15:49:52.500,-0.2790574111248305,-0.49076349984848966,0.2770663005028696,0.4887083810323476,0.01624871705206142,0.02212975162542058,-4.742150330529877,-1.3104198126161517
647395.9997486915,4185659.123957832,14.596759135821946,3.3326667050520578,3.3326667050520578,3.3185001214345298,-0.39952272896784696,0.4242651487065084,-0.3683333414991697,0.4114999972979228,1522856992.5,647396.1843910366,4185659.321378429,1522856992.5,2018-04-04 15:49:52.500,-0.28540466493324285,-0.49925720778278576,0.28304446564306324,0.4970230648025892,0.016232017633588378,0.02177369992236615,-4.816839247436064,-1.310407235450858
647396.3690333817,4185659.518799026,15.137379844525324,3.3861666818459826,3.3861666818459826,3.3573334614435826,-0.4421499994789564,0.4233861117258669,-0.4409999972383181,0.42000000117222464,1522856992.5,647396.5536757269,4185659.716219623,1522856992.5,2018-04-04 15:49:52.500,-0.2917519187492982,-0.5077509157236129,0.2890226307903797,0.5053377485797146,0.01652085993184288,0.023277140425992493,-4.891528164345593,-1.3103946582857864
647396.738318072,4185659.91364022,15.67800055330822,3.4821666777133937,3.4821666777133937,3.3886667887369786,-0.4679361084630091,0.4489388877034188,-0.531666648666064,0.4268333413799604,1522856992.5,647396.9229604173,4185660.1110608163,1522856992.5,2018-04-04 15:49:52.500,-0.29809917255857454,-0.516244623659501,0.29500079593139605,0.5136524323514566,0.016841756562857566,0.02500551368060537,-4.9662170812721556,-1.310382081120463
647397.1076027625,4185660.3084814125,16.218621261830553,3.5331666767597203,3.5331666767597203,3.4538334210713706,-0.4933138895521562,0.4524250002231859,-0.5523333265781403,0.5204999998609224,1522856992.5,647397.2922451075,4185660.50590201,1522856992.5,2018-04-04 15:49:52.500,-0.3044464263695124,-0.5247383315946748,0.30097896107391714,0.5219671161228892,0.01737018197881081,0.028190164962293957,-5.0409059981494515,-1.3103695039553251
