x,y,d,z_bed,depth_bt,depth_m,u_avg,v_avg,u_surf,v_surf,tnum,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647250.3816725607,4185771.379583746,0.0,0.685,0.685,0.685,-0.12233333537975945,0.04633333347737791,-0.12099999934434892,0.0430000014603138,1522954824.0,647250.6055357556,4185771.6120724175,1522954824.0,2018-04-05 19:00:24,-0.10760113080137446,-0.1952977311036501,0.0695904836076745,0.13088276776812896,0.041466009903952335,0.08210572886652323,-2.3454691080499934,-1.2549694734235775
647250.8293989504,4185771.844561089,0.6454942669759333,0.775,0.775,0.8099999999999999,-0.06352083286037669,0.03494791698176413,-0.0400000000372529,0.0566666666418314,1522954824.0,647251.053262145,4185772.07704976,1522954824.0,2018-04-05 19:00:24,-0.12779847053868706,-0.23671375642973136,0.08330086183196833,0.15999596453504783,0.04051606821564724,0.08494592558183037,-2.4956676510079707,-1.2469497350490224
647251.2771253397,4185772.309538432,1.2909885342065548,0.835,0.835,0.8116666666666666,-0.043675000305046084,0.0956444443613118,-0.01399999912828207,0.0979999976232648,1522954824.0,647251.5009885347,4185772.542027103,1522954824.0,2018-04-05 19:00:24,-0.14621102360269825,-0.28089971569491856,0.09667525363936229,0.19268005108281275,0.03823956492927833,0.0811811509538313,-2.645606107778567,-1.2469206283248144
647251.7248517296,4185772.7745157736,1.9364828012632356,0.97,0.97,0.9733333333333332,-0.12012380987409473,0.10558253986140093,-0.07375000044703484,0.09900000039488076,1522954824.0,647251.9487149243,4185773.007004445,1522954824.0,2018-04-05 19:00:24,-0.16462357665187694,-0.32508567493177243,0.11004964543697111,0.22536413761118657,0.035510529742134506,0.07574746137655582,-2.795544564477673,-1.2468915216006042
647252.1725781191,4185773.2394931163,2.581977068493857,1.055,1.055,1.0233333333333334,-0.1546076907544958,0.07946730726040324,-0.00849999999627471,0.07500000111758709,1522954824.0,647252.396441314,4185773.4719817876,1522954824.0,2018-04-05 19:00:24,-0.18303612971682465,-0.36927163420109244,0.12342403724530207,0.25804822416241524,0.03150883684231235,0.06664696693189044,-2.9454830212686947,-1.2468624148763883
647252.620304509,4185773.704470459,3.2274713355505384,1.14,1.14,1.1549999999999998,-0.14362758704817088,0.1762942521190592,-0.010999999940395357,0.061000000685453415,1522954824.0,647252.8441677035,4185773.9369591307,1522954824.0,2018-04-05 19:00:24,-0.19372287493088797,-0.3924575392444309,0.1322785608555604,0.2777095831087433,0.027591402614227167,0.056650964746164156,-3.1446134819117146,-1.2468058654672487
647253.0680308982,4185774.169447802,3.87296560278116,1.3949999999999998,1.3949999999999998,1.3566666666666665,-0.2486345899344053,0.1278050312362377,-0.16266666849454245,0.21899999429782235,1522954824.0,647253.2918940932,4185774.401936473,1522954824.0,2018-04-05 19:00:24,-0.20241653343556382,-0.4102258970804844,0.13996705892876168,0.29401136779561393,0.024568330259105382,0.047820489871272534,-3.3564343858575363,-1.2467422364554446
647253.515757288,4185774.6344251437,4.5184598701732765,1.4833333333333334,1.4833333333333334,1.4533333333333331,-0.2312795587522477,0.15017421384277582,-0.0949999988079071,0.18950000405311584,1522954824.0,647253.7396204829,4185774.866913815,1522954824.0,2018-04-05 19:00:24,-0.2111101919404352,-0.4279942549186567,0.1476555570024665,0.3103131524846995,0.02295071762411942,0.040526915265830535,-3.568255289828502,-1.2466786074436298
647253.9634836778,4185775.0994024863,5.1639541372299576,1.54,1.54,1.495,-0.25827798678879416,0.12240440210066847,0.0,0.2140000015497208,1522954824.0,647254.1873468726,4185775.3318911577,1522954824.0,2018-04-05 19:00:24,-0.21980385045325973,-0.44576261276646306,0.15534405508193178,0.32661493718158013,0.0231670925326303,0.03821842941430452,-3.7800761939147587,-1.2466149784317926
647254.4112100675,4185775.564379829,5.809448404541326,1.5716666666666663,1.5716666666666663,1.53,-0.2329823892335144,0.13276603688843222,0.0,0.2140000015497208,1522954824.0,647254.6350732623,4185775.7968685003,1522954824.0,2018-04-05 19:00:24,-0.2284975089658887,-0.4635309706121508,0.16303255316089355,0.3429167218762459,0.023979203533883525,0.037529255159626976,-3.991897097975873,-1.2465513494199665
647254.8589364571,4185776.029357171,6.454942671598007,1.71,1.71,1.63,-0.20518773416666397,0.144089936366621,0.0,0.2140000015497208,1522954824.0,647255.0827996519,4185776.261845842,1522954824.0,2018-04-05 19:00:24,-0.23973611039408732,-0.4816914078151535,0.1717324484237759,0.35836021389917505,0.026623587228685998,0.03712236477351759,-4.17503935349837,-1.2464966810502596
