x,y,d,z_bed,depth_bt,depth_m,u_avg,v_avg,u_surf,v_surf,tnum,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647304.7860058242,4185729.834827237,0.0,0.73,0.73,0.73,-0.1361250011250377,-0.006374999880790719,-0.13899999856948853,-0.009999999776482582,1522952970.5,647305.0008870094,4185730.077172106,1522952970.5,2018-04-05 18:29:30.500,-0.10503136899230202,-0.19742503741116837,0.07781580962402526,0.1453966016669081,0.020936724249259353,0.04126353691443566,-2.100476979985909,-1.1461593518946147
647305.2157681946,4185730.319516975,0.6477807018841232,0.8039999999999999,0.8039999999999999,0.7659999999999999,-0.11340908992640447,0.08040909119176141,-0.09274999983608724,0.08100000023841858,1522952970.5,647305.4306493799,4185730.561861844,1522952970.5,2018-04-05 18:29:30.500,-0.11524382387530305,-0.2172167520343548,0.08470662446107557,0.1587625192107791,0.023046356412557756,0.046738549535145626,-2.280551964704693,-1.2215125578460662
647305.6455305651,4185730.8042067126,1.2955614030714016,0.8340000000000001,0.8340000000000001,0.8280000000000001,-0.11881979084573685,0.1313093747322758,-0.09179999977350237,0.09740000218153,1522952970.5,647305.8604117502,4185731.046551581,1522952970.5,2018-04-05 18:29:30.500,-0.12756227821925364,-0.24316843672229663,0.0958071872183199,0.18247050898614944,0.025155988575548776,0.052213562154234436,-2.443287542422363,-1.2394460507751723
647306.0752929352,4185731.2888964494,1.9433421044526344,0.9116666666666666,0.9116666666666666,0.9333333333333332,-0.1535916667004737,0.11025000057804084,-0.13433333362142244,0.09183333131174247,1522952970.5,647306.2901741203,4185731.5312413187,1522952970.5,2018-04-05 18:29:30.500,-0.14053966773168564,-0.27104748224560193,0.10822491599370845,0.20941437566551102,0.026688737129573245,0.05662431613376379,-2.6005978838958423,-1.2394137900717281
647306.5050553054,4185731.773586188,2.5911228058338662,0.9616666666666668,0.9616666666666668,0.955,-0.21284130323624267,0.12329420349560676,-0.1745999976992607,0.11559999883174896,1522952970.5,647306.7199364908,4185732.0159310577,1522952970.5,2018-04-05 18:29:30.500,-0.1535170572778261,-0.2989265278343415,0.1206426448013849,0.23635824240815428,0.027666160187085502,0.05940260335198173,-2.757908225673606,-1.2393815293683743
647306.934817676,4185732.2582759275,3.238903507369568,1.143333333333333,1.143333333333333,1.1383333333333334,-0.19017222151988086,0.1974899996817112,-0.19600000232458115,0.2330000102519989,1522952970.5,647307.149698861,4185732.5006207963,1522952970.5,2018-04-05 18:29:30.500,-0.16649444681216016,-0.3268055733989672,0.13306037359775816,0.2633021091274851,0.02783527776273768,0.05982348912374178,-2.91521856732693,-1.2393492686650185
647307.364580046,4185732.742965665,3.8866842087508,1.2333333333333332,1.2333333333333332,1.2333333333333332,-0.22262828208581364,0.20832878814426944,-0.26866666972637177,0.2103333274523417,1522952970.5,647307.5794612311,4185732.985310534,1522952970.5,2018-04-05 18:29:30.500,-0.17947183632459215,-0.35468461892227254,0.1454781023731467,0.2902459758068467,0.027832026043514764,0.05982091588331993,-3.0725289088004084,-1.239317007961574
647307.7943424163,4185733.2276554033,4.534464910209267,1.3150000000000002,1.3150000000000002,1.2966666666666666,-0.24843378416052814,0.22352477414407645,-0.18166666974624002,0.12566666669833162,1522952970.5,647308.0092236015,4185733.4700002726,1522952970.5,2018-04-05 18:29:30.500,-0.19244922585978158,-0.38256366449035184,0.1578958311703308,0.31718984252950533,0.026911238190929443,0.058216299082174475,-3.2298392504882507,-1.2392847472581763
647308.2241047868,4185733.712345142,5.182245611744967,1.4083333333333332,1.4083333333333332,1.3916666666666666,-0.21686458423888927,0.25038958390553795,-0.28166666130224866,0.2936666657527288,1522952970.5,647308.438985972,4185733.9546900103,1522952970.5,2018-04-05 18:29:30.500,-0.20542661537306894,-0.41044271001711075,0.1703135599465302,0.3441337092121948,0.025551100680565215,0.055844565581941286,-3.3871495919962475,-1.2392524865546894
647308.6538671571,4185734.1970348787,5.830026313126197,1.5033333333333332,1.5033333333333332,1.4833333333333334,-0.2851191063494823,0.18389878098557647,-0.3190000057220459,0.2329999953508377,1522952970.5,647308.8687483422,4185734.439379748,1522952970.5,2018-04-05 18:29:30.500,-0.21840400488550094,-0.4383217555404161,0.18273128872191877,0.3710775758915564,0.024190963170151236,0.053472832081566335,-3.544459933469726,-1.2392202258512452
