x,y,d,z_bed,depth_bt,depth_m,u_avg,v_avg,u_surf,v_surf,tnum,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647276.1706656663,4185970.0401193458,0.0,,,,,,,,1522962735.0,647276.2362803835,4185969.898358442,1522962735.0,2018-04-05 21:12:15,0.007126832310765435,0.03877590401194156,0.002442847131526691,0.012300500467323106,0.014237737438934719,0.06340968343165215,-2.323754796427294,-1.2537380437088745
647276.3018951007,4185969.7565975375,0.31241923796097915,,,,,,,,1522962735.0,647276.367509818,4185969.614836633,1522962735.0,2018-04-05 21:12:15,0.013323678315661443,0.0724919078948537,0.00456692509877537,0.02299589834612714,0.01646134283191106,0.07416763255920183,-2.5319726539143455,-1.2630507270167397
647276.4331245354,4185969.473075729,0.6248384758730589,1.52,1.52,1.29,0.6446250118315221,0.4260000018402933,0.5490000247955322,0.4149999916553497,1522962735.0,647276.4987392526,4185969.3313148245,1522962735.0,2018-04-05 21:12:15,0.019520524320557453,0.10620791177776587,0.00669100306602405,0.03369129622493118,0.018684948224887407,0.08492558168675152,-2.740190511401398,-1.272363410324605
647276.5643539699,4185969.1895539206,0.9372577142077282,1.4775,1.4775,1.35,0.5671250000596046,0.08293749889708124,0.5390000045299529,0.15674999728798866,1522962735.0,647276.6299686872,4185969.0477930163,1522962735.0,2018-04-05 21:12:15,0.02571737031933597,0.13992391562739376,0.00881508103117585,0.04438669409317677,0.02090855361509333,0.09568353080506489,-2.948408368602339,-1.2816760935869198
647276.6955834044,4185968.906032112,1.2496769521687074,1.4725,1.4725,1.3475,0.5781562505289911,0.0785000000323634,0.5600000023841858,0.12924999836832285,1522962735.0,647276.7611981217,4185968.764271208,1522962735.0,2018-04-05 21:12:15,0.031914216316690516,0.17363991946927407,0.010939158995839561,0.055082091958964685,0.02190574073154743,0.10196765928457785,-3.1566262257836857,-1.2909887768598447
647276.826812839,4185968.6225103037,1.562096190080787,1.5385714285714285,1.5385714285714285,1.455714285714286,0.5743601182032197,0.1607574412843124,0.6790000072547367,0.15571428835391998,1522962735.0,647276.8924275562,4185968.4807494003,1522962735.0,2018-04-05 21:12:15,0.038169376306791014,0.20721564316944377,0.013097656721751241,0.06586570762786409,0.021323152961739512,0.09992470527043529,-3.3647902577587443,-1.2993759184857556
647276.9580422734,4185968.338988497,1.8745154279928664,1.5614285714285714,1.5614285714285714,1.4614285714285715,0.495210525666114,0.18287719269971697,0.5705714310918536,0.352571434208325,1522962735.0,647277.0236569908,4185968.1972275926,1522962735.0,2018-04-05 21:12:15,0.04493971989272939,0.2395520417386931,0.015560240903597996,0.07742869654372467,0.021094453973525235,0.09855815151013633,-3.5724787657691826,-1.2995862268853933
647277.0892717083,4185968.0554666882,2.186934665953846,1.5971428571428572,1.5971428571428572,1.5042857142857144,0.4713784487997381,0.19006892048139928,0.6302857228687831,0.18428571841546468,1522962735.0,647277.1548864255,4185967.913705784,1522962735.0,2018-04-05 21:12:15,0.05171006349813481,0.27188844037945964,0.018022825093202414,0.08899168549224985,0.021153201817829696,0.0979963524308472,-3.780167274386984,-1.2997965352853278
647277.2205011428,4185967.77194488,2.499353903865926,1.912857142857143,1.912857142857143,1.762857142857143,0.5282926453752735,0.19189800922078767,0.7435000240802765,0.33400000631809235,1522962735.0,647277.2861158599,4185967.6301839757,1522962735.0,2018-04-05 21:12:15,0.05848040709230926,0.30422483896572383,0.020485409278748933,0.10055467442157039,0.02103130479265426,0.09652494985254835,-3.9878557826606684,-1.300006843684901
647277.3517305771,4185967.4884230713,2.811773141778005,2.267142857142857,2.267142857142857,2.128571428571429,0.6225411356983014,0.21502943354115392,0.8240000009536743,0.39899998903274536,1522962735.0,647277.4173452944,4185967.3466621675,1522962735.0,2018-04-05 21:12:15,0.06525075068723243,0.33656123756135986,0.02294799346438499,0.11211766335232708,0.020647201271178,0.09373325543683064,-4.1955442909545715,-1.3002171520845807
647277.4829600117,4185967.204901263,3.124192380063775,2.3128571428571427,2.3128571428571427,2.1757142857142853,0.6182010347661595,0.18480671370841206,0.8240000009536743,0.39899998903274536,1522962735.0,647277.5485747289,4185967.063140359,1522962735.0,2018-04-05 21:12:15,0.07202109429188915,0.3688976361927546,0.025410577653899875,0.1236806522994161,0.020263097749667967,0.09094156101766485,-4.403232799552156,-1.3004274604844088
647277.6141894461,4185966.921379454,3.436611618447344,2.3885714285714283,2.3885714285714283,2.2842857142857147,0.6120968063430099,0.09962944368832898,0.5053333143393198,0.0273333340883255,1522962735.0,647277.6798041635,4185966.77961855,1522962735.0,2018-04-05 21:12:15,0.07879143789729456,0.4012340348335211,0.027873161843504288,0.13524364124794128,0.020121478447167968,0.08211839605225661,-4.610921308169957,-1.3006377688843433
647277.7454188811,4185966.6378576458,3.7490308564572215,2.5442857142857136,2.5442857142857136,2.367142857142857,0.6218687308053679,0.1635952906007735,0.6693333288033804,0.104333333671093,1522962735.0,647277.8110335981,4185966.4960967414,1522962735.0,2018-04-05 21:12:15,0.0855617815027,0.4335704334742877,0.030335746033108707,0.14680663019646645,0.021344044251093805,0.07438065143468389,-4.818609816787758,-1.3008480772842779
647277.8766483153,4185966.354335837,4.061450094791892,2.6357142857142857,2.6357142857142857,2.46,0.669432723338531,0.17154176022606782,0.6693333288033804,0.104333333671093,1522962735.0,647277.9422630328,4185966.2125749327,1522962735.0,2018-04-05 21:12:15,0.09233212510810543,0.4659068321150543,0.032798330222713126,0.15836961914499162,0.022586837569196265,0.06669505849684589,-5.026298325405559,-1.3010583856842124
647278.0078777502,4185966.070814029,4.37386933280177,2.71,2.71,2.567142857142857,0.6202284222367372,0.1957882440629917,0.7456666727860769,0.05266666660706202,1522962735.0,647278.0734924674,4185965.9290531245,1522962735.0,2018-04-05 21:12:15,0.09910246870377733,0.4982432307200622,0.03526091440843871,0.16993260807718452,0.023829630885375486,0.05900946556788683,-5.233986833719678,-1.3012686940839984
647278.1391071846,4185965.78729222,4.686288571136441,2.875714285714285,2.875714285714285,2.69,0.6200098545004805,0.22123029002996888,0.9183333516120912,0.09366666773955028,1522962735.0,647278.204721902,4185965.6455313163,1522962735.0,2018-04-05 21:12:15,0.10587281229944924,0.5305796293250702,0.0377234985941643,0.18149559700937742,0.025072424201554717,0.051323872638927806,-5.441675342033798,-1.3014790024837843
647278.2703366196,4185965.503770412,4.998707809146318,2.975714285714285,2.975714285714285,2.7871428571428574,0.6198629582415658,0.2652860065302717,0.9183333516120912,0.09366666773955028,1522962735.0,647278.3359513367,4185965.3620095076,1522962735.0,2018-04-05 21:12:15,0.1136780299344673,0.5371749209972032,0.040829428765464006,0.1903743903130115,0.02608675966654323,0.04225273375363796,-5.6833992887615405,-1.301529979573772
647278.4015660539,4185965.2202486033,5.311127047058399,3.531428571428571,3.531428571428571,3.3171428571428567,0.6228579394261299,0.2196990973147389,0.8935000002384186,0.18050000444054606,1522962735.0,647278.467180771,4185965.078487699,1522962735.0,2018-04-05 21:12:15,0.12177264575582991,0.5365718199026781,0.04411526794573017,0.19850255954435345,0.027226424610364758,0.032864298612081316,-5.93464110315987,-1.3015364003300744
647278.5327954883,4185964.9367267946,5.623546285344168,3.735714285714285,3.735714285714285,3.4814285714285713,0.6377059235776723,0.18170270961519652,0.8935000002384186,0.18050000444054606,1522962735.0,647278.5984102057,4185964.7949658902,1522962735.0,2018-04-05 21:12:15,0.13008470893530003,0.5362588276325829,0.047522757721908046,0.20661233236456783,0.02836608955489739,0.0234758634678787,-6.175808004890844,-1.3015500882673314
647278.6640249231,4185964.6532049864,5.935965523354048,3.89,3.89,3.654285714285714,0.6075873443301307,0.1953447052874581,0.6200000047683716,0.26649999991059303,1522962735.0,647278.7296396404,4185964.5114440825,1522962735.0,2018-04-05 21:12:15,0.13949075989833415,0.5374053864082069,0.05154227731622203,0.21462955195153877,0.02950575449735854,0.014087428348293754,-6.366287549377524,-1.3016003377311338
647278.7952543577,4185964.3696831786,6.248384761266125,4.755714285714286,4.755714285714286,4.517142857142857,0.6621622545028135,0.1691922708399574,0.35100001096725464,0.43299999833107,1522962735.0,647278.8608690749,4185964.2279222747,1522962735.0,2018-04-05 21:12:15,0.148896810857518,0.5385519451803071,0.05556179690899711,0.22264677153759405,0.030693180965507206,0.005428876214812091,-6.556767093877282,-1.3016505871947759
