x,y,d,z_bed,depth_bt,depth_m,u_avg,v_avg,u_surf,v_surf,tnum,x_m,y_m,tnum_m,time_m,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
647194.7959956712,4185806.7938858536,0.0,1.1266666666666667,1.1266666666666667,1.04,-0.07166666672445643,0.03002564111151373,-0.08199999885012706,0.003666665405035019,1522956859.5,647195.065096048,4185807.030618839,1522956859.5,2018-04-05 19:34:19.500,-0.1095945796076997,-0.19431361135899763,0.06147741396375354,0.10816475278106252,0.03813152640860959,0.06785139197345293,-3.262668314526999,-1.161725055388353
647195.3341964249,4185807.267351825,0.7168194171161145,1.28,1.28,1.2300000000000002,-0.20518333287111964,0.059862499039930586,-0.09074999950826168,0.031250000931322575,1522956859.5,647195.6032968017,4185807.5040848106,1522956859.5,2018-04-05 19:34:19.500,-0.11546593711163589,-0.2047236579530304,0.06477096987765675,0.11395950955804711,0.05043690441449493,0.0898415847424025,-3.5409656003548653,-1.2475456236925981
647195.8723971784,4185807.740817797,1.4336388343649895,1.3128571428571432,1.3128571428571432,1.3071428571428574,-0.11941938726751496,0.05186473778867407,-0.07299999929964543,0.03579999953508377,1522956859.5,647196.1414975554,4185807.9775507823,1522956859.5,2018-04-05 19:34:19.500,-0.15373763008473132,-0.27330453657116155,0.08663133647764833,0.1527328425901729,0.06513244095433222,0.11612301427095562,-3.6630866965400575,-1.258922344914257
647196.4105979324,4185808.214283768,2.1504582515685104,1.4242857142857144,1.4242857142857144,1.365714285714286,-0.16454523851822855,0.09103579155842532,-0.07520000040531158,0.031000000983476637,1522956859.5,647196.6796983092,4185808.4510167525,1522956859.5,2018-04-05 19:34:19.500,-0.19697739830743705,-0.350804985517429,0.11133862769499367,0.1965629148859279,0.07057975392326665,0.12580039164783666,-3.761260661601332,-1.2588842880125994
647196.9487986859,4185808.687749737,2.8672776685972186,1.5971428571428572,1.5971428571428572,1.5457142857142856,-0.16365464711751376,0.06521505305612213,-0.1329999975860119,0.15749999694526196,1522956859.5,647197.2178990628,4185808.9244827228,1522956859.5,2018-04-05 19:34:19.500,-0.24021716652697975,-0.4283054344579452,0.13604591891048726,0.2403929871783633,0.07575747276390318,0.13496194782722076,-3.8594346266556236,-1.2588462311109565
647197.4869994397,4185809.1612157086,3.5840970859335,1.7285714285714284,1.7285714285714284,1.7185714285714284,-0.18417322411420745,0.10010835349750276,-0.27950000017881393,0.049000002443790436,1522956859.5,647197.7560998164,4185809.3979486944,1522956859.5,2018-04-05 19:34:19.500,-0.28345693483095846,-0.5058058835486803,0.16075321017362232,0.2842230595548404,0.06775503974092278,0.11906345451619932,-3.957608591904338,-1.2588081742094044
647198.0252001932,4185809.63468168,4.3009165030496135,1.875714285714286,1.875714285714286,1.9057142857142857,-0.20314989353714807,0.10946417910966287,-0.2760000005364418,0.15700000524520874,1522956859.5,647198.2943005702,4185809.8714146656,1522956859.5,2018-04-05 19:34:19.500,-0.3266967031099549,-0.5833063325950936,0.18546050142272863,0.3280531319066232,0.05727851423931702,0.09853122244006733,-4.0557825570952275,-1.2587701173078074
647198.5634009471,4185810.1081476514,5.017735920473304,2.1614285714285715,2.1614285714285715,2.177142857142857,-0.21982173361113488,0.16804908259477178,-0.2325000017881393,-0.0839999970048666,1522956859.5,647198.832501324,4185810.344880637,1522956859.5,2018-04-05 19:34:19.500,-0.36368654586046795,-0.6484547986779876,0.2064148951323831,0.36478135024566716,0.04380742308462469,0.07233217748779024,-4.141667864010531,-1.2587312752569915
647199.1016017009,4185810.5816136217,5.7345553376768255,2.29,2.29,2.3000000000000003,-0.22074580384186954,0.11404187618716008,-0.2883333365122477,-0.09099999691049257,1522956859.5,647199.3707020778,4185810.818346607,1522956859.5,2018-04-05 19:34:19.500,-0.3732584921830217,-0.6594161567795109,0.21090564370608475,0.37035433372286947,0.030336331948675792,0.04613313257196608,-4.1736438629753385,-1.2586889888227688
647199.6398024546,4185811.0550795924,6.451374754792937,2.3342857142857136,2.3342857142857136,2.3514285714285705,-0.2594186551832397,0.10594817904095473,-0.4606666763623555,0.1413333291808764,1522956859.5,647199.9089028314,4185811.2918125773,1522956859.5,2018-04-05 19:34:19.500,-0.3828304385048072,-0.6703775148800156,0.21539639227937254,0.3759273171994733,0.021733967542154065,0.029180176794947943,-4.2056198619378735,-1.2586467023885615
