index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth
93,1.5,736777.9291666667,736777.9291666667,736777.9291666667,6.0,0.0,7577,0.25,1521955083.0,1521955089.0,1521955086.0,0.25,0.0,647366.1,647367.6,647366.85,4185798.6,4185798.6,4185798.6,2.5,3.0,2.75,0.4694,108970.0,0.027965899131543303,-0.0019520356943669827,8.0
94,1.0,736777.9291666667,736777.9291666667,736777.9291666667,5.0,3.141592653589793,7577,0.2,1521955089.0,1521955094.0,1521955091.5,-0.2,0.0,647367.6,647366.6,647367.1,4185798.6,4185798.6,4185798.6,3.0,1.0,2.0,0.4694,108970.0,0.023190859077443927,-0.00664409648751587,8.0
95,0.0,736777.9291666667,736777.9291666667,736777.9291666667,5.0,0.0,7577,0.0,1521955094.0,1521955099.0,1521955096.5,0.0,0.0,647366.6,647366.6,647366.6,4185798.6,4185798.6,4185798.6,1.0,3.0,2.0,0.4694,108970.0,-0.007172033817801843,0.003467274627149235,8.0
96,0.5,736777.9291666667,736777.9291666667,736777.9291666667,5.0,3.141592653589793,7577,0.1,1521955099.0,1521955104.0,1521955101.5,-0.1,0.0,647366.6,647366.1,647366.35,4185798.6,4185798.6,4185798.6,3.0,3.0,3.0,0.4694,108970.0,-0.04593070104754231,0.017439852653390122,8.0
97,0.7071067811865476,736777.9291666667,736777.9291666667,736777.9291666667,5.0,0.7853981633974483,7577,0.1414213562373095,1521955104.0,1521955109.0,1521955106.5,0.1,0.1,647366.1,647366.6,647366.35,4185798.6,4185799.1,4185798.85,3.0,4.0,3.5,0.4694,108970.0,-0.060714285714285714,0.02738095238095238,8.0
98,1.5,736777.9291666667,736777.9291666667,736777.9291666667,5.0,3.141592653589793,7577,0.3,1521955109.0,1521955114.0,1521955111.5,-0.3,0.0,647366.6,647365.1,647365.85,4185799.1,4185799.1,4185799.1,4.0,5.0,4.5,0.4694,108970.0,-0.07261904761904762,0.03214285714285714,8.0
99,0.0,736777.9291666667,736777.9291666667,736777.9291666667,5.0,0.0,7577,0.0,1521955114.0,1521955119.0,1521955116.5,0.0,0.0,647365.1,647365.1,647365.1,4185799.1,4185799.1,4185799.1,5.0,4.5,4.75,0.4694,108970.0,-0.06190476190476191,0.04880952380952381,8.0
100,0.7071067811865476,736777.9291666667,736777.9291666667,736777.9291666667,5.0,0.7853981633974483,7577,0.1414213562373095,1521955119.0,1521955124.0,1521955121.5,0.1,0.1,647365.1,647365.6,647365.35,4185799.1,4185799.6,4185799.35,4.5,5.0,4.75,0.4694,108970.0,-0.08571428571428572,0.055952380952380955,8.0
101,2.0,736777.9291666667,736777.9291666667,736777.9291666667,5.0,3.141592653589793,7577,0.4,1521955124.0,1521955129.0,1521955126.5,-0.4,0.0,647365.6,647363.6,647364.6,4185799.6,4185799.6,4185799.6,5.0,4.5,4.75,0.4694,108970.0,-0.1261904761904762,0.05357142857142857,8.0
102,1.8027756377319946,736777.9291666667,736777.9291666667,736777.9291666667,5.0,0.5880026035475676,7577,0.3605551275463989,1521955129.0,1521955134.0,1521955131.5,0.3,0.2,647363.6,647365.1,647364.35,4185799.6,4185800.6,4185800.1,4.5,5.0,4.75,0.6035,108977.0,-0.09047619047619047,0.09404761904761905,8.0
103,2.5,736777.9291666667,736777.9291666667,736777.9291666667,5.0,3.141592653589793,7577,0.5,1521955134.0,1521955139.0,1521955136.5,-0.5,0.0,647365.1,647362.6,647363.85,4185800.6,4185800.6,4185800.6,5.0,5.0,5.0,0.6035,108977.0,-0.09761904761904762,0.10714285714285714,8.0
104,1.5,736777.9291666667,736777.9298611111,736777.9295138889,5.0,3.141592653589793,7577,0.3,1521955139.0,1521955144.0,1521955141.5,-0.3,0.0,647362.6,647361.1,647361.85,4185800.6,4185800.6,4185800.6,5.0,1.0,3.0,0.6035,108977.0,-0.12380952380952381,0.09523809523809523,8.0
105,3.5355339059327378,736777.9298611111,736777.9298611111,736777.9298611111,5.0,0.7853981633974483,7577,0.7071067811865476,1521955144.0,1521955149.0,1521955146.5,0.5,0.5,647361.1,647363.6,647362.35,4185800.6,4185803.1,4185801.85,1.0,5.0,3.0,0.6035,108977.0,-0.11367560722919305,0.0862207896857373,8.0
106,1.5811388300841898,736777.9298611111,736777.9298611111,736777.9298611111,5.0,-2.819842099193151,7577,0.31622776601683794,1521955149.0,1521955154.0,1521955151.5,-0.3,-0.1,647363.6,647362.1,647362.85,4185803.1,4185802.6,4185802.85,5.0,1.5,3.25,0.6035,108977.0,-0.12831758884390462,0.08074673864147548,8.0
107,2.0615528128088303,736777.9298611111,736777.9298611111,736777.9298611111,5.0,-2.896613990462929,7577,0.41231056256176607,1521955154.0,1521955159.0,1521955156.5,-0.4,-0.1,647362.1,647360.1,647361.1,4185802.6,4185802.1,4185802.35,1.5,1.0,1.25,0.6035,108977.0,-0.062340543538546865,0.09395452024403772,8.0
108,0.5,736777.9298611111,736777.9298611111,736777.9298611111,6.0,1.5707963267948966,7577,0.08333333333333333,1521955159.0,1521955165.0,1521955162.0,0.0,0.08333333333333333,647360.1,647360.1,647360.1,4185802.1,4185802.6,4185802.35,1.0,3.5,2.25,0.6035,108977.0,-0.05653710247349823,0.0892226148409894,8.0
109,1.118033988749895,736777.9298611111,736777.9298611111,736777.9298611111,5.0,2.0344439357957027,7577,0.223606797749979,1521955165.0,1521955170.0,1521955167.5,-0.1,0.2,647360.1,647359.6,647359.85,4185802.6,4185803.6,4185803.1,3.5,5.0,4.25,0.5304,110201.0,-0.06245146977260122,0.06666666666666667,8.0
110,2.23606797749979,736777.9298611111,736777.9298611111,736777.9298611111,5.0,0.4636476090008061,7577,0.447213595499958,1521955170.0,1521955175.0,1521955172.5,0.4,0.2,647359.6,647361.6,647360.6,4185803.6,4185804.6,4185804.1,5.0,5.0,5.0,0.5304,110201.0,0.025528565002249214,0.08569500674763833,8.0
111,1.5,736777.9298611111,736777.9298611111,736777.9298611111,5.0,3.141592653589793,7577,0.3,1521955175.0,1521955180.0,1521955177.5,-0.3,0.0,647361.6,647360.1,647360.85,4185804.6,4185804.6,4185804.6,5.0,5.0,5.0,0.5304,110201.0,0.014159088292851387,0.08581788879935535,8.0
112,0.5,736777.9298611111,736777.9298611111,736777.9298611111,5.0,0.0,7577,0.1,1521955180.0,1521955185.0,1521955182.5,0.1,0.0,647360.1,647360.6,647360.35,4185804.6,4185804.6,4185804.6,5.0,5.0,5.0,0.5304,110201.0,0.0,0.0880952380952381,8.0
113,2.5495097567963922,736777.9298611111,736777.9298611111,736777.9298611111,5.0,0.19739555984988078,7577,0.5099019513592784,1521955185.0,1521955190.0,1521955187.5,0.5,0.1,647360.6,647363.1,647361.85,4185804.6,4185805.1,4185804.85,5.0,5.0,5.0,-0.8,114920.0,0.03571428571428571,0.07857142857142857,8.0
114,4.5,736777.9298611111,736777.9298611111,736777.9298611111,5.0,3.141592653589793,7577,0.9,1521955190.0,1521955195.0,1521955192.5,-0.9,0.0,647363.1,647358.6,647360.85,4185805.1,4185805.1,4185805.1,5.0,5.0,5.0,-0.8,114920.0,0.0380952380952381,0.0880952380952381,8.0
115,2.1213203435596424,736777.9298611111,736777.9305555555,736777.9302083333,5.0,0.7853981633974483,7577,0.42426406871192845,1521955195.0,1521955200.0,1521955197.5,0.3,0.3,647358.6,647360.1,647359.35,4185805.1,4185806.6,4185805.85,5.0,5.0,5.0,0.5304,110201.0,0.002380952380952381,0.09166666666666666,8.0
116,3.0,736777.9305555555,736777.9305555555,736777.9305555555,5.0,0.0,7577,0.6,1521955200.0,1521955205.0,1521955202.5,0.6,0.0,647360.1,647363.1,647361.6,4185806.6,4185806.6,4185806.6,5.0,5.0,5.0,-0.8,114920.0,-0.034523809523809526,0.1,8.0
117,1.118033988749895,736777.9305555555,736777.9305555555,736777.9305555555,5.0,2.0344439357957027,7577,0.223606797749979,1521955205.0,1521955210.0,1521955207.5,-0.1,0.2,647363.1,647362.6,647362.85,4185806.6,4185807.6,4185807.1,5.0,5.0,5.0,-0.8,114920.0,-0.1,0.1,8.0
118,4.031128874149275,736777.9305555555,736777.9305555555,736777.9305555555,5.0,-3.017237659043032,7577,0.8062257748298549,1521955210.0,1521955215.0,1521955212.5,-0.8,-0.1,647362.6,647358.6,647360.6,4185807.6,4185807.1,4185807.35,5.0,5.0,5.0,-0.8,114920.0,-0.13669851502244734,0.05600322320709106,8.0
119,1.4142135623730951,736777.9305555555,736777.9305555555,736777.9305555555,5.0,0.7853981633974483,7577,0.282842712474619,1521955215.0,1521955220.0,1521955217.5,0.2,0.2,647358.6,647359.6,647359.1,4185807.1,4185808.1,4185807.6,5.0,5.0,5.0,-0.8,114920.0,-0.20816464237516868,0.048920377867746286,8.0
120,2.5495097567963922,736777.9305555555,736777.9305555555,736777.9305555555,5.0,2.9441970937399127,7577,0.5099019513592784,1521955220.0,1521955225.0,1521955222.5,-0.5,0.1,647359.6,647357.1,647358.35,4185808.1,4185808.6,4185808.35,5.0,5.0,5.0,-0.11,107163.0,-0.25058236272878537,0.030227398779811426,8.0
121,3.2015621187164243,736777.9305555555,736777.9305555555,736777.9305555555,6.0,-2.4668517113662407,7577,0.5335936864527374,1521955225.0,1521955231.0,1521955228.0,-0.4166666666666667,-0.3333333333333333,647357.1,647354.6,647355.85,4185808.6,4185806.6,4185807.6,5.0,1.0,3.0,0.6279,108888.0,-0.20803886925795054,0.015459363957597174,8.0
122,2.692582403567252,736777.9305555555,736777.9305555555,736777.9305555555,5.0,1.1902899496825317,7577,0.5385164807134504,1521955231.0,1521955236.0,1521955233.5,0.2,0.5,647354.6,647355.6,647355.1,4185806.6,4185809.1,4185807.85,1.0,5.0,3.0,0.6279,108888.0,-0.13804769828064337,0.030227398779811426,8.0
123,1.8027756377319946,736777.9305555555,736777.9305555555,736777.9305555555,5.0,-2.1587989303424644,7577,0.3605551275463989,1521955236.0,1521955241.0,1521955238.5,-0.2,-0.3,647355.6,647354.6,647355.1,4185809.1,4185807.6,4185808.35,5.0,3.5,4.25,0.6279,108888.0,-0.12190733243364822,0.043972109761583444,8.0
124,0.5,736777.9305555555,736777.9305555555,736777.9305555555,5.0,1.5707963267948966,7577,0.1,1521955241.0,1521955246.0,1521955243.5,0.0,0.1,647354.6,647354.6,647354.6,4185807.6,4185808.1,4185807.85,3.5,5.0,4.25,0.6279,108888.0,-0.006216185104178658,0.06567284448025786,8.0
125,1.0,736777.9305555555,736777.9305555555,736777.9305555555,5.0,1.5707963267948966,7577,0.2,1521955246.0,1521955251.0,1521955248.5,0.0,0.2,647354.6,647354.6,647354.6,4185808.1,4185809.1,4185808.6,5.0,5.0,5.0,0.6279,108888.0,0.0035714285714285713,0.08214285714285714,8.0
126,1.118033988749895,736777.9305555555,736777.9305555555,736777.9305555555,5.0,2.0344439357957027,7577,0.223606797749979,1521955251.0,1521955256.0,1521955253.5,-0.1,0.2,647354.6,647354.1,647354.35,4185809.1,4185810.1,4185809.6,5.0,5.0,5.0,0.6279,108888.0,-0.025,0.06547619047619048,8.0
127,3.5,736777.9305555555,736777.93125,736777.9309027777,5.0,0.0,7577,0.7,1521955256.0,1521955261.0,1521955258.5,0.7,0.0,647354.1,647357.6,647355.85,4185810.1,4185810.1,4185810.1,5.0,5.0,5.0,-0.11,107163.0,-0.01904761904761905,0.11666666666666667,8.0
128,4.031128874149275,736777.93125,736777.93125,736777.93125,5.0,-3.017237659043032,7577,0.8062257748298549,1521955261.0,1521955266.0,1521955263.5,-0.8,-0.1,647357.6,647353.6,647355.6,4185810.1,4185809.6,4185809.85,5.0,5.0,5.0,0.6279,108888.0,0.014285714285714285,0.11071428571428571,8.0
129,1.0,736777.93125,736777.93125,736777.93125,5.0,1.5707963267948966,7577,0.2,1521955266.0,1521955271.0,1521955268.5,0.0,0.2,647353.6,647353.6,647353.6,4185809.6,4185810.6,4185810.1,5.0,5.0,5.0,0.8077,113380.0,-0.02023809523809524,0.10238095238095238,8.0
130,2.0615528128088303,736777.93125,736777.93125,736777.93125,5.0,1.3258176636680326,7577,0.41231056256176607,1521955271.0,1521955276.0,1521955273.5,0.1,0.4,647353.6,647354.1,647353.85,4185810.6,4185812.6,4185811.6,5.0,5.0,5.0,-0.58,112602.0,-0.055952380952380955,0.08571428571428572,8.0
131,2.5495097567963922,736777.93125,736777.93125,736777.93125,5.0,-0.19739555984988078,7577,0.5099019513592784,1521955276.0,1521955281.0,1521955278.5,0.5,-0.1,647354.1,647356.6,647355.35,4185812.6,4185812.1,4185812.35,5.0,5.0,5.0,-0.58,112602.0,-0.09285714285714286,0.09285714285714286,8.0
132,3.5355339059327378,736777.93125,736777.93125,736777.93125,5.0,2.999695598985629,7577,0.7071067811865476,1521955281.0,1521955286.0,1521955283.5,-0.7,0.1,647356.6,647353.1,647354.85,4185812.1,4185812.6,4185812.35,5.0,5.0,5.0,-0.58,112602.0,-0.046966731898238745,0.06699666167836998,8.0
133,0.7071067811865476,736777.93125,736777.93125,736777.93125,5.0,-2.356194490192345,7577,0.1414213562373095,1521955286.0,1521955291.0,1521955288.5,-0.1,-0.1,647353.1,647352.6,647352.85,4185812.6,4185812.1,4185812.35,5.0,5.0,5.0,0.8077,113380.0,-0.0951417004048583,-0.0011246063877642825,8.0
134,1.0,736777.93125,736777.93125,736777.93125,5.0,1.5707963267948966,7577,0.2,1521955291.0,1521955296.0,1521955293.5,0.0,0.2,647352.6,647352.6,647352.6,4185812.1,4185813.1,4185812.6,5.0,5.0,5.0,0.8077,113380.0,-0.11236827509706046,-0.01896838602329451,8.0
135,1.0,736777.93125,736777.93125,736777.93125,6.0,-1.5707963267948966,7577,0.16666666666666666,1521955296.0,1521955302.0,1521955299.0,0.0,-0.16666666666666666,647352.6,647352.6,647352.6,4185813.1,4185812.1,4185812.6,5.0,5.0,5.0,0.8077,113380.0,-0.071113074204947,0.026501766784452298,8.0
136,2.5,736777.93125,736777.93125,736777.93125,5.0,-2.498091544796509,7577,0.5,1521955302.0,1521955307.0,1521955304.5,-0.4,-0.3,647352.6,647350.6,647351.6,4185812.1,4185810.6,4185811.35,5.0,5.0,5.0,0.8077,113380.0,0.036661120354963946,0.0367720465890183,8.0
137,2.23606797749979,736777.93125,736777.93125,736777.93125,5.0,1.1071487177940904,7577,0.447213595499958,1521955307.0,1521955312.0,1521955309.5,0.2,0.4,647350.6,647351.6,647351.1,4185810.6,4185812.6,4185811.6,5.0,4.5,4.75,0.8077,113380.0,0.10458839406207827,0.042959964012595594,8.0
138,3.2015621187164243,736777.93125,736777.93125,736777.93125,5.0,0.6747409422235527,7577,0.6403124237432849,1521955312.0,1521955317.0,1521955314.5,0.5,0.4,647351.6,647354.1,647352.85,4185812.6,4185814.6,4185813.6,4.5,5.0,4.75,-0.58,112602.0,0.12403591573615748,0.04472199838839645,8.0
139,1.4142135623730951,736777.93125,736777.9319444444,736777.9315972222,5.0,-0.7853981633974483,7577,0.282842712474619,1521955317.0,1521955322.0,1521955319.5,0.2,-0.2,647354.1,647355.1,647354.6,4185814.6,4185813.6,4185814.1,5.0,5.0,5.0,-0.58,112602.0,0.06666666666666667,0.036904761904761905,8.0
140,1.5811388300841898,736777.9319444444,736777.9319444444,736777.9319444444,5.0,-0.32175055439664224,7577,0.31622776601683794,1521955322.0,1521955327.0,1521955324.5,0.3,-0.1,647355.1,647356.6,647355.85,4185813.6,4185813.1,4185813.35,5.0,0.0,2.5,-0.58,112602.0,0.05476190476190476,0.04404761904761905,8.0
141,1.5811388300841898,736777.9319444444,736777.9319444444,736777.9319444444,5.0,2.819842099193151,7577,0.31622776601683794,1521955327.0,1521955332.0,1521955329.5,-0.3,0.1,647356.6,647355.1,647355.85,4185813.1,4185813.6,4185813.35,0.0,5.0,2.5,-0.58,112602.0,-0.02976190476190476,0.0011904761904761906,8.0
142,4.272001872658765,736777.9319444444,736777.9319444444,736777.9319444444,5.0,-2.782821983319221,7577,0.854400374531753,1521955332.0,1521955337.0,1521955334.5,-0.8,-0.3,647355.1,647351.1,647353.1,4185813.6,4185812.1,4185812.85,5.0,5.0,5.0,-0.58,112602.0,-0.09166666666666666,-0.02976190476190476,8.0
143,3.2015621187164243,736777.9319444444,736777.9319444444,736777.9319444444,5.0,0.6747409422235527,7577,0.6403124237432849,1521955337.0,1521955342.0,1521955339.5,0.5,0.4,647351.1,647353.6,647352.35,4185812.1,4185814.1,4185813.1,5.0,0.0,2.5,-0.58,112602.0,-0.12976190476190477,-0.0011904761904761906,8.0
144,1.5811388300841898,736777.9319444444,736777.9319444444,736777.9319444444,5.0,-2.819842099193151,7577,0.31622776601683794,1521955342.0,1521955347.0,1521955344.5,-0.3,-0.1,647353.6,647352.1,647352.85,4185814.1,4185813.6,4185813.85,0.0,5.0,2.5,-0.58,112602.0,-0.1738095238095238,-0.005952380952380952,8.0
145,1.118033988749895,736777.9319444444,736777.9319444444,736777.9319444444,5.0,-1.1071487177940904,7577,0.223606797749979,1521955347.0,1521955352.0,1521955349.5,0.1,-0.2,647352.1,647352.6,647352.35,4185813.6,4185812.6,4185813.1,5.0,1.5,3.25,-0.58,112602.0,-0.1380952380952381,0.025,8.0
146,1.8027756377319946,736777.9319444444,736777.9319444444,736777.9319444444,5.0,2.5535900500422257,7577,0.3605551275463989,1521955352.0,1521955357.0,1521955354.5,-0.3,0.2,647352.6,647351.1,647351.85,4185812.6,4185813.6,4185813.1,1.5,5.0,3.25,0.8077,113380.0,-0.10952380952380952,0.03214285714285714,8.0
147,2.692582403567252,736777.9319444444,736777.9319444444,736777.9319444444,5.0,-2.761086276477428,7577,0.5385164807134504,1521955357.0,1521955362.0,1521955359.5,-0.5,-0.2,647351.1,647348.6,647349.85,4185813.6,4185812.6,4185813.1,5.0,5.0,5.0,0.5395,112527.0,-0.20271670311960402,0.03228962818003914,8.0
148,2.692582403567252,736777.9319444444,736777.9319444444,736777.9319444444,5.0,1.1902899496825317,7577,0.5385164807134504,1521955362.0,1521955367.0,1521955364.5,0.2,0.5,647348.6,647349.6,647349.1,4185812.6,4185815.1,4185813.85,5.0,5.0,5.0,0.5395,112527.0,-0.1180773249738767,0.054763940343877646,8.0
149,1.5811388300841898,736777.9319444444,736777.9319444444,736777.9319444444,5.0,-1.892546881191539,7577,0.31622776601683794,1521955367.0,1521955372.0,1521955369.5,-0.1,-0.3,647349.6,647349.1,647349.35,4185815.1,4185813.6,4185814.35,5.0,5.0,5.0,0.5395,112527.0,-0.10528988573846805,0.06868387642826915,8.0
150,4.272001872658765,736777.9319444444,736777.9319444444,736777.9319444444,6.0,2.782821983319221,7577,0.7120003121097942,1521955372.0,1521955378.0,1521955375.0,-0.6666666666666666,0.25,647349.1,647345.1,647347.1,4185813.6,4185815.1,4185814.35,5.0,0.0,2.5,0.5395,112527.0,-0.0705521472392638,0.06597083897697395,8.0
151,4.5,736777.9319444444,736777.932638889,736777.9322916667,10.0,0.0,7577,0.45,1521955378.0,1521955388.0,1521955383.0,0.45,0.0,647345.1,647349.6,647347.35,4185815.1,4185815.1,4185815.1,0.0,4.5,2.25,0.5395,112527.0,-0.0430702787593247,0.06811935610522182,8.0
152,2.5495097567963922,736777.932638889,736777.932638889,736777.932638889,5.0,2.9441970937399127,7577,0.5099019513592784,1521955388.0,1521955393.0,1521955390.5,-0.5,0.1,647349.6,647347.1,647348.35,4185815.1,4185815.6,4185815.35,4.5,4.0,4.25,0.5395,112527.0,-0.06197946147004124,0.052114498261502384,8.0
153,0.5,736777.932638889,736777.932638889,736777.932638889,5.0,1.5707963267948966,7577,0.1,1521955393.0,1521955398.0,1521955395.5,0.0,0.1,647347.1,647347.1,647347.1,4185815.6,4185816.1,4185815.85,4.0,1.5,2.75,0.5395,112527.0,-0.09958941207303224,0.059447890276928456,8.0
154,0.0,736777.932638889,736777.932638889,736777.932638889,5.0,0.0,7577,0.0,1521955398.0,1521955403.0,1521955400.5,0.0,0.0,647347.1,647347.1,647347.1,4185816.1,4185816.1,4185816.1,1.5,2.5,2.0,0.5395,112527.0,-0.08020050125313283,0.06942355889724311,8.0
155,1.5811388300841898,736777.932638889,736777.932638889,736777.932638889,5.0,2.819842099193151,7577,0.31622776601683794,1521955403.0,1521955408.0,1521955405.5,-0.3,0.1,647347.1,647345.6,647346.35,4185816.1,4185816.6,4185816.35,2.5,3.0,2.75,0.5395,112527.0,-0.14642857142857144,0.11190476190476191,8.0
156,3.5355339059327378,736777.932638889,736777.932638889,736777.932638889,5.0,-2.999695598985629,7577,0.7071067811865476,1521955408.0,1521955413.0,1521955410.5,-0.7,-0.1,647345.6,647342.1,647343.85,4185816.6,4185816.1,4185816.35,3.0,5.0,4.0,0.4054,107102.0,-0.10238095238095238,0.13333333333333333,8.0
157,3.905124837953327,736777.932638889,736777.932638889,736777.932638889,5.0,0.6947382761967033,7577,0.7810249675906654,1521955413.0,1521955418.0,1521955415.5,0.6,0.5,647342.1,647345.1,647343.6,4185816.1,4185818.6,4185817.35,5.0,4.0,4.5,0.4054,107102.0,-0.13709273182957393,0.1368421052631579,8.0
158,1.118033988749895,736777.932638889,736777.932638889,736777.932638889,5.0,2.0344439357957027,7577,0.223606797749979,1521955418.0,1521955423.0,1521955420.5,-0.1,0.2,647345.1,647344.6,647344.85,4185818.6,4185819.6,4185819.1,4.0,3.0,3.5,0.4054,107102.0,-0.15495495495495495,0.1463963963963964,8.0
159,0.7071067811865476,736777.932638889,736777.932638889,736777.932638889,5.0,2.356194490192345,7577,0.1414213562373095,1521955423.0,1521955428.0,1521955425.5,-0.1,0.1,647344.6,647344.1,647344.35,4185819.6,4185820.1,4185819.85,3.0,4.0,3.5,0.4054,107102.0,-0.12797225891677674,0.16281373844121533,8.0
160,3.5355339059327378,736777.932638889,736777.932638889,736777.932638889,10.0,2.999695598985629,7577,0.3535533905932738,1521955428.0,1521955438.0,1521955433.0,-0.35,0.05,647344.1,647340.6,647342.35,4185820.1,4185820.6,4185820.35,4.0,1.0,2.5,0.4694,107176.0,-0.12018771874005726,0.17467387846007,8.0
161,1.4142135623730951,736777.932638889,736777.9333333333,736777.9329861111,5.0,2.356194490192345,7577,0.282842712474619,1521955438.0,1521955443.0,1521955440.5,-0.2,0.2,647340.6,647339.6,647340.1,4185820.6,4185821.6,4185821.1,1.0,5.0,3.0,0.4694,107176.0,-0.19615384615384615,0.1330128205128205,8.0
162,2.23606797749979,736777.9333333333,736777.9333333333,736777.9333333333,6.0,1.1071487177940904,7577,0.37267799624996495,1521955443.0,1521955449.0,1521955446.0,0.16666666666666666,0.3333333333333333,647339.6,647340.6,647340.1,4185821.6,4185823.6,4185822.6,5.0,3.0,4.0,0.4694,107176.0,-0.17936802973977695,0.14193984454207503,8.0
163,1.4142135623730951,736777.9333333333,736777.9333333333,736777.9333333333,5.0,2.356194490192345,7577,0.282842712474619,1521955449.0,1521955454.0,1521955451.5,-0.2,0.2,647340.6,647339.6,647340.1,4185823.6,4185824.6,4185824.1,3.0,1.0,2.0,-0.28,107380.0,-0.14511278195488722,0.16015037593984963,8.0
164,3.8078865529319543,736777.9333333333,736777.9333333333,736777.9333333333,5.0,-2.7367008673047097,7577,0.7615773105863909,1521955454.0,1521955459.0,1521955456.5,-0.7,-0.3,647339.6,647336.1,647337.85,4185824.6,4185823.1,4185823.85,1.0,5.0,3.0,0.3627,111220.0,-0.0832208726945569,0.19005847953216373,8.0
165,3.2015621187164243,736777.9333333333,736777.9333333333,736777.9333333333,5.0,0.8960553845713439,7577,0.6403124237432849,1521955459.0,1521955464.0,1521955461.5,0.4,0.5,647336.1,647338.1,647337.1,4185823.1,4185825.6,4185824.35,5.0,1.0,3.0,0.3627,111220.0,-0.09501557632398754,0.18029595015576325,8.0
166,1.0,736777.9333333333,736777.9333333333,736777.9333333333,5.0,1.5707963267948966,7577,0.2,1521955464.0,1521955469.0,1521955466.5,0.0,0.2,647338.1,647338.1,647338.1,4185825.6,4185826.6,4185826.1,1.0,1.5,1.25,-0.24,107378.0,-0.11126126126126126,0.18243243243243243,8.0
167,1.5,736777.9333333333,736777.9333333333,736777.9333333333,5.0,1.5707963267948966,7577,0.3,1521955469.0,1521955474.0,1521955471.5,0.0,0.3,647338.1,647338.1,647338.1,4185826.6,4185828.1,4185827.35,1.5,0.5,1.0,-0.24,107378.0,-0.10615711252653928,0.1910828025477707,8.0
168,2.692582403567252,736777.9333333333,736777.9333333333,736777.9333333333,10.0,2.761086276477428,7577,0.2692582403567252,1521955474.0,1521955484.0,1521955479.0,-0.25,0.1,647338.1,647335.6,647336.85,4185828.1,4185829.1,4185828.6,0.5,0.0,0.25,0.15,107376.0,-0.11705989110707804,0.1967332123411978,8.0
169,1.5811388300841898,736777.9333333333,736777.9333333333,736777.9333333333,5.0,1.892546881191539,7577,0.31622776601683794,1521955484.0,1521955489.0,1521955486.5,-0.1,0.3,647335.6,647335.1,647335.35,4185829.1,4185830.6,4185829.85,0.0,3.0,1.5,0.15,107376.0,-0.16666666666666666,0.166497461928934,8.0
170,1.118033988749895,736777.9333333333,736777.9333333333,736777.9333333333,5.0,2.677945044588987,7577,0.223606797749979,1521955489.0,1521955494.0,1521955491.5,-0.2,0.1,647335.1,647334.1,647334.6,4185830.6,4185831.1,4185830.85,3.0,0.0,1.5,0.15,107376.0,-0.18527918781725888,0.16480541455160744,8.0
171,2.5,736777.9333333333,736777.9340277778,736777.9336805556,10.0,2.498091544796509,7577,0.25,1521955494.0,1521955504.0,1521955499.0,-0.2,0.15,647334.1,647332.1,647333.1,4185831.1,4185832.6,4185831.85,0.0,0.0,0.0,-0.15,109684.0,-0.23001700680272108,0.1568877551020408,8.0
172,1.118033988749895,736777.9340277778,736777.9340277778,736777.9340277778,5.0,2.677945044588987,7577,0.223606797749979,1521955504.0,1521955509.0,1521955506.5,-0.2,0.1,647332.1,647331.1,647331.6,4185832.6,4185833.1,4185832.85,0.0,1.5,0.75,-0.15,109684.0,-0.22462886347043076,0.16857305102620265,8.0
173,1.8027756377319946,736777.9340277778,736777.9340277778,736777.9340277778,5.0,2.1587989303424644,7577,0.3605551275463989,1521955509.0,1521955514.0,1521955511.5,-0.2,0.3,647331.1,647330.1,647330.6,4185833.1,4185834.6,4185833.85,1.5,4.5,3.0,-0.15,109684.0,-0.23129511677282377,0.1645859872611465,8.0
174,4.031128874149275,736777.9340277778,736777.9340277778,736777.9340277778,6.0,3.017237659043032,7577,0.6718548123582124,1521955514.0,1521955520.0,1521955517.0,-0.6666666666666666,0.08333333333333333,647330.1,647326.1,647328.1,4185834.6,4185835.1,4185834.85,4.5,3.5,4.0,0.2591,107374.0,-0.20794677162402775,0.18822041045825133,8.0
175,2.1213203435596424,736777.9340277778,736777.9340277778,736777.9340277778,5.0,0.7853981633974483,7577,0.42426406871192845,1521955520.0,1521955525.0,1521955522.5,0.3,0.3,647326.1,647327.6,647326.85,4185835.1,4185836.6,4185835.85,3.5,3.0,3.25,0.5944,108745.0,-0.1978369384359401,0.20199667221297837,8.0
176,1.5811388300841898,736777.9340277778,736777.9340277778,736777.9340277778,5.0,2.819842099193151,7577,0.31622776601683794,1521955525.0,1521955530.0,1521955527.5,-0.3,0.1,647327.6,647326.1,647326.85,4185836.6,4185837.1,4185836.85,3.0,1.0,2.0,0.2591,107374.0,-0.18645973909131805,0.20805218173639226,8.0
177,2.0615528128088303,736777.9340277778,736777.9340277778,736777.9340277778,5.0,1.3258176636680326,7577,0.41231056256176607,1521955530.0,1521955535.0,1521955532.5,0.1,0.4,647326.1,647326.6,647326.35,4185837.1,4185839.1,4185838.1,1.0,5.0,3.0,0.2591,107374.0,-0.18119028433291123,0.19650051801542534,8.0
