index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth,time,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
1,19.557607215607945,736775.0388888889,736775.0388888889,736775.0388888889,45.0,2.137525544318403,7a99,0.4346134936801765,1521705366.0,1521705411.0,1521705388.5,-0.2333333333333333,0.36666666666666653,647351.6,647341.1,647346.35,4185757.6,4185774.1,4185765.85,0.5,0.5,0.5,1.463,109046.0,-0.20731818181818176,0.2654545454545453,6.0,2018-03-22 07:56:00.000000,-0.07855805996547553,-0.09785475658977785,0.07901836954791631,0.10009649701656789,0.0003009634913610365,-0.00019292475487066654,-5.822219384864876,1.675991034402094
2,0.7071067811865476,736775.0388888889,736775.0388888889,736775.0388888889,5.0,2.3561944901923453,7a99,0.1414213562373095,1521705411.0,1521705416.0,1521705413.5,-0.1,0.1,647341.1,647340.6,647340.85,4185774.1,4185774.6,4185774.35,0.5,1.0,0.75,1.6551,110585.0,-0.2051086956521739,0.2543478260869565,7.0,2018-03-22 07:56:00.000000,-0.0779745957230986,-0.09650592356116923,0.07810684022706733,0.09869541258765789,-0.0003192033795035229,-0.00041271179933154156,-5.804208367552006,1.6759922999502312
3,1.0,736775.0388888889,736775.0395833333,736775.0392361111,5.0,1.5707963267948966,7a99,0.2,1521705416.0,1521705421.0,1521705418.5,0.0,0.2,647340.6,647340.6,647340.6,4185774.6,4185775.6,4185775.1,1.0,5.0,3.0,1.6551,110585.0,-0.19659356308743947,0.243520364568499,8.0,2018-03-22 07:56:30.000000,-0.07763562861073904,-0.0964859936070493,0.07786043327656582,0.09876625654399743,-0.0006195969599934077,-0.0004225232876087885,-5.8385136271920475,1.6759921376833633
4,2.1213203435596424,736775.0395833333,736775.0395833333,736775.0395833333,6.0,2.3561944901923453,7a99,0.3535533905932737,1521705421.0,1521705427.0,1521705424.0,-0.25,0.25,647340.6,647339.1,647339.85,4185775.6,4185777.1,4185776.35,5.0,5.0,5.0,1.6551,110585.0,-0.18896873948248896,0.2415216487497773,8.0,2018-03-22 07:57:00.000000,-0.07765837409915598,-0.09627300652223886,0.07781827728602934,0.098527683766762,-0.0005515849669696336,-0.00048227062983822316,-5.8316434238652395,1.675991443154675
5,3.3541019662496847,736775.0395833333,736775.0395833333,736775.0395833333,15.0,2.677945044588987,7a99,0.22360679774997896,1521705427.0,1521705442.0,1521705434.5,-0.2,0.1,647339.1,647336.1,647337.6,4185777.1,4185778.6,4185777.85,5.0,5.0,5.0,1.6551,111041.0,-0.18891878257945185,0.1598453001513368,8.0,2018-03-22 07:57:00.000000,-0.0781477022526709,-0.09656151032981028,0.07772115823305806,0.09831924151064372,-0.0001640384572361396,-0.00045947423544502597,-5.790025,1.6759860043454813
6,1.0,736775.0395833333,736775.0395833333,736775.0395833333,5.0,0.0,7a99,0.2,1521705442.0,1521705447.0,1521705444.5,0.2,0.0,647336.1,647337.1,647336.6,4185778.6,4185778.6,4185778.6,5.0,5.0,5.0,1.6551,111041.0,-0.2256915730786673,0.16981887054178782,8.0,2018-03-22 07:57:00.000000,-0.07813899524123177,-0.09674825416530698,0.07728182384968595,0.09814345038411812,2.8475472929369305e-06,-0.00042091419359670257,-5.790025,1.6759836632978056
7,7.106335201775948,736775.0395833333,736775.0395833333,736775.0395833333,20.0,2.4558631426835067,7a99,0.35531676008879737,1521705447.0,1521705467.0,1521705457.0,-0.275,0.225,647337.1,647331.6,647334.35,4185778.6,4185783.1,4185780.85,5.0,0.0,2.5,1.6551,111041.0,-0.3052677440875733,0.23039062180892345,8.0,2018-03-22 07:57:00.000000,-0.07803283520790734,-0.09695347736656681,0.07619949148150576,0.09755101512887271,9.4716878684592e-05,-0.000410348841304177,-5.790025,1.6759790000259904
8,2.6925824035672523,736775.0395833333,736775.0395833333,736775.0395833333,5.0,2.761086276477428,7a99,0.5385164807134504,1521705467.0,1521705472.0,1521705469.5,-0.5,0.2,647331.6,647329.1,647330.35,4185783.1,4185784.1,4185783.6,0.0,3.0,1.5,1.6734,109203.0,-0.33410814778566184,0.2445803768045021,8.0,2018-03-22 07:57:00.000000,-0.07931378028528227,-0.09812499005463934,0.0758883275372485,0.09735800212591027,8.843854007667407e-05,-0.0003162616990831056,-5.667261403682223,1.6759616329449953
9,5.830951894845301,736775.0395833333,736775.0402777778,736775.0399305555,15.0,2.601173153319209,7a99,0.3887301263230201,1521705472.0,1521705487.0,1521705479.5,-0.3333333333333333,0.2,647329.1,647324.1,647326.6,4185784.1,4185787.1,4185785.6,3.0,3.5,3.25,1.5575,108750.0,-0.38220099848057293,0.26924245713045364,8.0,2018-03-22 07:57:30.000000,-0.08176092610487892,-0.09949308863398763,0.07690362792221654,0.09745731788043199,-0.00010091177237396207,-0.00031793983960248795,-5.436526167195445,1.6759382904064206
10,23.430749027719962,736775.0402777778,736775.0402777778,736775.0402777778,45.0,2.4468543773930898,7a99,0.5206833117271102,1521705487.0,1521705532.0,1521705509.5,-0.4,0.3333333333333333,647324.1,647306.1,647315.1,4185787.1,4185802.1,4185794.6,3.5,0.0,1.75,1.2923,108926.0,-0.3611267605633803,0.2408450704225352,8.0,2018-03-22 07:58:00.000000,-0.07976821774513086,-0.09915325211174494,0.0727013995696734,0.09489051632027437,-0.0001312925766214397,-0.00020487175215765097,-5.670667143199718,1.6759163986996837
