index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth,time,model_u,model_u_surf,model_v,model_v_surf,model_vor,model_vor_surf,model_z_bed,model_z_eta
0,19.039432764659768,736777.7166666667,736777.7173611111,736777.7170138889,45.0,1.8094056493030977,8255,0.42309850588132825,1521936740.0,1521936785.0,1521936762.5,-0.1,0.4111111111111111,647375.6,647371.1,647373.35,4185754.6,4185773.1,4185763.85,0.5,4.0,2.25,2.0025,109260.0,-0.15907990314769976,0.3519370460048426,5.0,2018-03-25 00:12:30.000000,-0.3211249391035131,-0.3649318941158139,0.3400983338676843,0.3945946932282216,-0.005863239552961502,-0.005397338788165756,-5.678046486600428,-1.892782665574714
1,6.264982043070834,736777.7173611111,736777.7173611111,736777.7173611111,15.0,2.070143048475027,8255,0.4176654695380556,1521936785.0,1521936800.0,1521936792.5,-0.2,0.36666666666666653,647371.1,647368.1,647369.6,4185773.1,4185778.6,4185775.85,4.0,3.0,3.5,1.7587,113967.0,-0.18375,0.3503124999999999,6.0,2018-03-25 00:13:00.000000,-0.303183153376356,-0.33833913473350574,0.3133686177361801,0.3604999096643602,-0.00486223934739502,-0.006171678740475611,-5.691150071958827,-1.8922872053360709
2,5.0,736777.7173611111,736777.7173611111,736777.7173611111,15.0,2.4980915447965093,8255,0.3333333333333333,1521936800.0,1521936815.0,1521936807.5,-0.26666666666666666,0.2,647368.1,647364.1,647366.1,4185778.6,4185781.6,4185780.1,3.0,4.5,3.75,1.7038,115649.0,-0.19340314136125644,0.3362827225130889,7.0,2018-03-25 00:13:00.000000,-0.3039114281675489,-0.3365758130436851,0.3174881264347391,0.36020348923060447,-0.007288333040331732,-0.00702109105927004,-5.585749613883278,-1.892586844364168
3,1.5811388300841898,736777.7173611111,736777.7173611111,736777.7173611111,5.0,2.8198420991931514,8255,0.31622776601683794,1521936815.0,1521936820.0,1521936817.5,-0.3,0.1,647364.1,647362.6,647363.35,4185781.6,4185782.1,4185781.85,4.5,5.0,4.75,1.4509,109161.0,-0.19240649792217604,0.317000377786173,8.0,2018-03-25 00:13:00.000000,-0.3071850327205977,-0.33966012645725246,0.32218667439442206,0.3636702606646259,-0.00552822384398316,-0.005958637402077208,-5.54137258129986,-1.8927330690871698
4,6.726812023536855,736777.7173611111,736777.7173611111,736777.7173611111,10.0,2.3036114285814038,8255,0.6726812023536854,1521936820.0,1521936830.0,1521936825.0,-0.45,0.5,647362.6,647358.1,647360.35,4185782.1,4185787.1,4185784.6,5.0,0.5,2.75,1.2192,108776.0,-0.2571676802780191,0.2506516072980017,8.0,2018-03-25 00:13:00.000000,-0.30764779115734153,-0.33967810618600663,0.32744135151681064,0.3651509781326588,-0.004758173983156047,-0.0060332081973236695,-5.529889062983073,-1.8927583298615955
5,1.4142135623730951,736777.7173611111,736777.7180555556,736777.7177083334,10.0,2.3561944901923453,8255,0.1414213562373095,1521936830.0,1521936840.0,1521936835.0,-0.1,0.1,647358.1,647357.1,647357.6,4185787.1,4185788.1,4185787.6,0.5,4.5,2.5,1.2283,109121.0,-0.2769853508095605,0.2376638396299152,8.0,2018-03-25 00:13:30.000000,-0.3119022794229508,-0.343493256529785,0.32798364780796396,0.36632202092731303,-0.004060423180646977,-0.006070987059942218,-5.514309999999999,-1.8931699453919597
6,1.118033988749895,736777.7180555556,736777.7180555556,736777.7180555556,5.0,-1.1071487177940904,8255,0.22360679774997896,1521936840.0,1521936845.0,1521936842.5,0.1,-0.2,647357.1,647357.6,647357.35,4185788.1,4185787.1,4185787.6,4.5,5.0,4.75,1.2283,109121.0,-0.28913591565436625,0.25022920009168004,8.0,2018-03-25 00:14:00.000000,-0.3128205135164464,-0.34454606767885987,0.32880197706902725,0.36724529073021817,-0.0039037999168108906,-0.0060529244315321445,-5.51431,-1.8931872422708216
7,4.949747468305833,736777.7180555556,736777.7180555556,736777.7180555556,5.0,2.3561944901923453,8255,0.9899494936611666,1521936845.0,1521936850.0,1521936847.5,-0.7,0.7,647357.6,647354.1,647355.85,4185787.1,4185790.6,4185788.85,5.0,2.5,3.75,1.2283,109121.0,-0.3019666269368296,0.2558998808104887,8.0,2018-03-25 00:14:00.000000,-0.31599502201543517,-0.3477122823784854,0.32967246767291253,0.36841039339109827,-0.005476983166711677,-0.006487655754523716,-5.51431,-1.8933509599478948
8,2.9154759474226504,736777.7180555556,736777.7180555556,736777.7180555556,6.0,2.601173153319209,8255,0.4859126579037751,1521936850.0,1521936856.0,1521936853.0,-0.4166666666666667,0.25,647354.1,647351.6,647352.85,4185790.6,4185792.1,4185791.35,2.5,5.0,3.75,1.2344,108772.0,-0.3143336127409891,0.24364347583123774,8.0,2018-03-25 00:14:00.000000,-0.3188831664026477,-0.35048658113913306,0.3327634116274499,0.3702992785351874,-0.006054127625399308,-0.007292711023569001,-5.51431,-1.8934818909218751
9,3.9051248379533265,736777.7180555556,736777.7180555556,736777.7180555556,10.0,2.4468543773930898,8255,0.3905124837953327,1521936856.0,1521936866.0,1521936861.0,-0.3,0.25,647351.6,647348.6,647350.1,4185792.1,4185794.6,4185793.35,5.0,3.0,4.0,1.1826,108882.0,-0.32384946724098845,0.2826796644751757,8.0,2018-03-25 00:14:00.000000,-0.3216980982207244,-0.35085152582517737,0.33233570294567916,0.3687277708995105,-0.004728943685226222,-0.007395253243601199,-5.514310000000001,-1.8933918225495783
10,2.5,736777.7180555556,736777.7180555556,736777.7180555556,5.0,2.4980915447965093,8255,0.5,1521936866.0,1521936871.0,1521936868.5,-0.4,0.3,647348.6,647346.6,647347.6,4185794.6,4185796.1,4185795.35,3.0,1.0,2.0,1.1826,108882.0,-0.309346035015448,0.3125643666323378,8.0,2018-03-25 00:14:00.000000,-0.31798087816993814,-0.3509059190230908,0.3297094224246633,0.36988176579595733,-0.0006890825504121678,-0.0058212165084049056,-5.573609917738431,-1.8934130205782167
11,1.8027756377319943,736777.7180555556,736777.7180555556,736777.7180555556,5.0,2.5535900500422257,8255,0.3605551275463989,1521936871.0,1521936876.0,1521936873.5,-0.3,0.2,647346.6,647345.1,647345.85,4185796.1,4185797.1,4185796.6,1.0,5.0,3.0,1.1613,108884.0,-0.28630873987726624,0.3119062964104576,8.0,2018-03-25 00:14:00.000000,-0.3200157945935938,-0.3541290687297977,0.3322679439339574,0.37350080390388896,0.002538333663017589,-0.00451661370354102,-5.588998696449452,-1.8935911332069018
12,9.924716620639604,736777.7180555556,736777.71875,736777.7184027778,25.0,2.2848870254070546,8255,0.39698866482558415,1521936876.0,1521936901.0,1521936888.5,-0.26,0.3,647345.1,647338.6,647341.85,4185797.1,4185804.6,4185800.85,5.0,2.0,3.5,0.8687,108886.0,-0.2775766016713092,0.3193593314763231,8.0,2018-03-25 00:14:30.000000,-0.32981097014075733,-0.3604293470844778,0.341471322586209,0.3791485122831859,-0.001588160389627405,-0.005346770115890284,-5.558345600664936,-1.894193308495425
13,5.5901699437494745,736777.71875,736777.71875,736777.71875,10.0,2.0344439357957027,8255,0.5590169943749475,1521936901.0,1521936911.0,1521936906.0,-0.25,0.5,647338.6,647336.1,647337.35,4185804.6,4185809.6,4185807.1,2.0,3.0,2.5,1.0394,109750.0,-0.2703703703703704,0.32592592592592595,8.0,2018-03-25 00:15:00.000000,-0.3427494421472157,-0.3853933000424823,0.3520294720015892,0.40197725159213094,-0.004951412091841703,-0.006116016640316593,-5.454504540081677,-1.9185787919060668
14,2.1213203435596424,736777.71875,736777.71875,736777.71875,5.0,2.3561944901923453,8255,0.4242640687119285,1521936911.0,1521936916.0,1521936913.5,-0.3,0.3,647336.1,647334.6,647335.35,4185809.6,4185811.1,4185810.35,3.0,2.5,2.75,1.0394,109750.0,-0.26617161716171617,0.32986798679867985,8.0,2018-03-25 00:15:00.000000,-0.3415948355441264,-0.3837813026959136,0.3482793485231329,0.39676051341848545,-0.004758555483289656,-0.006365072177587541,-5.386006004628469,-1.9187647063400828
15,1.8027756377319943,736777.71875,736777.71875,736777.71875,5.0,2.5535900500422257,8255,0.3605551275463989,1521936916.0,1521936921.0,1521936918.5,-0.3,0.2,647334.6,647333.1,647333.85,4185811.1,4185812.1,4185811.6,2.5,5.0,3.75,1.1461,108931.0,-0.27908309455587393,0.3367717287488061,8.0,2018-03-25 00:15:00.000000,-0.342353232995208,-0.3849554836546341,0.34794016916642745,0.39709980674765083,-0.005268558662314252,-0.0068344677879309534,-5.411806809916042,-1.918883391034845
16,1.8027756377319943,736777.71875,736777.71875,736777.71875,5.0,2.1587989303424644,8255,0.3605551275463989,1521936921.0,1521936926.0,1521936923.5,-0.2,0.3,647333.1,647332.1,647332.6,4185812.1,4185813.6,4185812.85,5.0,5.0,5.0,1.1461,108931.0,-0.2844532279314888,0.3270092226613966,8.0,2018-03-25 00:15:00.000000,-0.34147077517200725,-0.3843757877492663,0.34699558272122843,0.3970459753736953,-0.006607221365910271,-0.007627943791986849,-5.4495115416944495,-1.9190013791391392
